Cl_abscissa,Cl_pdf,Cl_cdf,V1_abscissa,V1_pdf,V1_cdf,Q_abscissa,Q_pdf,Q_cdf,V2_abscissa,V2_pdf,V2_cdf,split
1.93439,0.000395567,4.65074e-05,7.11169,0.000207128,0.000104192,0.873802,0.00832688,0.00149378,7.74027,0.000612972,0.000465367,All
2.05438,0.000922127,0.000121829,7.61006,0.000462003,0.000264011,1.26135,0.0253492,0.0077692,8.45819,0.0012557,0.00111561,All
2.17438,0.00194402,0.000287509,8.10844,0.000928496,0.00059974,1.6489,0.0472148,0.0217663,9.17611,0.00229317,0.00236294,All
2.29437,0.00375693,0.000619911,8.60681,0.00170762,0.00124137,2.03645,0.0688192,0.0443214,9.89403,0.00381412,0.0045242,All
2.41437,0.00673062,0.0012355,9.10519,0.00291029,0.00237219,2.424,0.0871151,0.0746723,10.6119,0.00587308,0.0079685,All
2.53436,0.0112831,0.00229833,9.60357,0.00464391,0.00423052,2.81155,0.100923,0.11126,11.3299,0.00847967,0.0130884,All
2.65436,0.017839,0.00402352,10.1019,0.00699731,0.00710417,3.19909,0.110202,0.15231,12.0478,0.011596,0.0202662,All
2.77435,0.0267784,0.00667499,10.6003,0.0100269,0.0113177,3.58664,0.115471,0.196158,12.7657,0.015141,0.0298412,All
2.89435,0.0383837,0.0105569,11.0987,0.0137463,0.0172133,3.97419,0.117448,0.241386,13.4836,0.0190009,0.0420817,All
3.01434,0.0527943,0.0159991,11.5971,0.0181216,0.0251285,4.36174,0.116862,0.286861,14.2015,0.0230409,0.0571664,All
3.13434,0.0699759,0.0233381,12.0954,0.023072,0.0353719,4.74929,0.114369,0.33172,14.9194,0.0271191,0.0751738,All
3.25433,0.0897083,0.0328949,12.5938,0.0284755,0.0482011,5.13684,0.110519,0.375334,15.6374,0.0310973,0.096081,All
3.37433,0.111594,0.0449535,13.0922,0.0341786,0.0638048,5.52439,0.105755,0.417266,16.3553,0.0348505,0.11977,All
3.49432,0.135083,0.0597405,13.5906,0.0400086,0.0822898,5.91193,0.100421,0.457231,17.0732,0.0382734,0.146041,All
3.61432,0.159512,0.0774096,14.089,0.0457861,0.103675,6.29948,0.0947812,0.495063,17.7911,0.0412841,0.174626,All
3.73431,0.184155,0.0980304,14.5873,0.0513367,0.127889,6.68703,0.0890307,0.530682,18.509,0.0438249,0.205206,All
3.85431,0.208267,0.121584,15.0857,0.0565015,0.15478,7.07458,0.0833123,0.564074,19.2269,0.0458617,0.23743,All
3.9743,0.231134,0.147962,15.5841,0.0611447,0.184121,7.46213,0.0777269,0.595274,19.9449,0.0473821,0.270932,All
4.0943,0.252112,0.176978,16.0825,0.0651586,0.215622,7.84968,0.0723434,0.624346,20.6628,0.0483922,0.305341,All
4.21429,0.270657,0.208369,16.5808,0.068466,0.24895,8.23723,0.0672067,0.651379,21.3807,0.0489132,0.340298,All
4.33429,0.286345,0.241818,17.0792,0.0710206,0.28374,8.62478,0.0623434,0.676474,22.0986,0.0489781,0.375463,All
4.45428,0.298882,0.276963,17.5776,0.0728051,0.319612,9.01232,0.057767,0.699738,22.8165,0.0486278,0.410523,All
4.57428,0.308104,0.313414,18.076,0.0738284,0.356182,9.39987,0.0534812,0.721286,23.5345,0.047909,0.445196,All
4.69427,0.313971,0.35077,18.5743,0.0741215,0.393079,9.78742,0.0494827,0.741229,24.2524,0.0468708,0.479236,All
4.81427,0.316551,0.388632,19.0727,0.0737333,0.42995,10.175,0.0457635,0.759676,24.9703,0.0455628,0.51243,All
4.93426,0.316007,0.426614,19.5711,0.0727257,0.46647,10.5625,0.0423125,0.776735,25.6882,0.0440338,0.544604,All
5.05426,0.312576,0.464355,20.0695,0.0711701,0.502348,10.9501,0.0391163,0.792505,26.4061,0.0423297,0.575614,All
5.17425,0.306549,0.501526,20.5678,0.0691425,0.537331,11.3376,0.0361605,0.807085,27.124,0.0404935,0.605351,All
