iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1511.58,1,2.62973,9.16311,30.7597,10.8487,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1494.76,1,4.43455,11.8145,58.1763,18.3578,0.974679,0.974679,0.79539,0.998761,1.46202,1.46326,1.46202,1.16962
3,1487.25,1,4.65946,11.1549,49.8253,16.4528,0.95,0.95,0.581943,0.998761,1.425,1.42621,1.425,1.14
4,1471.91,1,4.52953,13.6457,41.6165,14.3161,0.925945,0.925945,0.761961,0.998761,1.38892,1.3901,1.38892,1.11113
5,1462.9,1,4.5558,10.0965,47.9848,15.8493,0.9025,0.9025,0.417813,0.998761,1.35375,1.41169,1.35375,1.083
6,1460.74,1,4.5649,11.3578,50.617,16.5492,0.879648,0.879648,0.804577,0.998761,1.31947,1.52771,1.31947,1.05558
7,1451.92,1,4.64092,13.2131,49.8982,16.2263,0.857375,0.857375,0.878282,0.998761,1.28606,1.53645,1.28606,1.02885
8,1425.01,1,4.70284,11.5809,48.0248,15.5016,0.835666,0.835666,0.632394,0.998761,1.2535,1.56979,1.2535,1.0028
9,1419.88,1,5.10208,8.75706,54.01,17.1195,0.814506,0.814506,0.771023,0.998761,1.22176,1.65951,1.22176,0.977407
10,1413.36,1,5.72285,7.04458,49.1236,15.97,0.793882,0.793882,0.458133,0.998761,1.19082,1.76028,1.19082,0.952659
11,1405.21,1,5.57382,5.18733,50.0174,16.0957,0.773781,0.773781,0.630747,0.998761,1.16067,1.71571,1.16067,0.928537
12,1388.76,1,5.39019,4.82081,42.5789,14.1281,0.754188,0.754188,0.55474,0.998761,1.13128,1.67596,1.13128,0.905026
13,1377.96,1,5.33984,8.21579,40.6535,13.5433,0.735092,0.735092,0.528216,0.998761,1.10264,1.63352,1.10264,0.88211
14,1367.67,1,5.15461,6.43471,38.9139,13.1066,0.716479,0.716479,0.496027,0.998761,1.07472,1.77162,1.07472,0.859775
15,1357.82,1,5.23864,6.18405,37.6514,12.7965,0.698337,0.698337,0.644607,0.998761,1.04751,1.92322,1.04751,0.838005
16,1351.64,1,5.00752,7.79671,33.3752,11.5884,0.680655,0.680655,0.703445,0.998761,1.02098,1.98318,1.02098,0.816786
17,1339.86,1,4.96042,6.17435,32.0451,11.315,0.66342,0.66342,0.629355,0.998761,0.995131,1.95162,0.995131,0.796105
18,1326.01,1,5.41249,7.09457,33.4587,11.6588,0.646622,0.646622,0.271088,0.998761,0.969933,1.93189,0.969933,0.775947
19,1311.47,1,5.21548,7.47573,33.0939,11.4713,0.630249,0.630249,0.43424,0.998761,0.945374,1.9825,0.945374,0.756299
20,1298.31,1,5.30707,6.77945,31.6923,11.0944,0.614291,0.614291,0.457022,0.998761,0.921437,1.9323,0.921437,0.737149
21,1288.39,1,5.3371,7.68713,30.0419,10.7064,0.598737,0.598737,0.301732,0.998761,0.898105,1.88337,0.898105,0.718484
22,1278.1,1,5.29336,6.98475,30.6947,10.9689,0.583577,0.583577,0.203666,0.998761,0.875365,1.83568,0.875365,0.700292
23,1262.09,1,5.15359,5.14741,29.8101,10.8059,0.5688,0.5688,0.56418,0.998761,0.8532,1.7892,0.8532,0.68256
24,1247.17,1,5.32887,4.22584,29.9949,10.7721,0.554398,0.554398,0.469585,0.998761,0.831597,1.7439,0.831597,0.665277
25,1244.53,1,5.43683,4.84277,30.919,10.9783,0.54036,0.54036,0.480238,0.998761,0.81054,1.69974,0.81054,0.648432
26,1238.74,1,5.36484,4.70632,32.3764,11.4352,0.526678,0.526678,0.314522,0.998761,0.790017,1.77796,0.790017,0.632013
27,1228.94,1,5.43551,6.8547,34.7853,12.1243,0.513342,0.513342,0.416674,0.998761,0.770013,1.80798,0.770013,0.61601
28,1200.95,1,5.41441,6.24415,32.7987,11.4714,0.500344,0.500344,0.440074,0.998761,0.750516,1.7622,0.750516,0.600413
29,1192.54,1,5.47595,6.31265,31.6926,11.0681,0.487675,0.487675,0.390426,0.998761,0.731512,1.784,0.731512,0.58521
30,1182.26,1,5.54277,6.21672,32.1203,11.1537,0.475327,0.475327,0.401743,0.998761,0.71299,1.73883,0.71299,0.570392
31,1189.11,1,5.58986,6.3495,33.0168,11.3111,0.463291,0.463291,0.448055,0.998761,0.694937,1.6948,0.694937,0.555949
32,1167.65,1,5.37314,4.3059,30.5679,10.6218,0.45156,0.45156,0.506104,0.998761,0.677341,1.65189,0.677341,0.541873
33,1158.23,1,5.25423,4.3776,29.3031,10.2405,0.440127,0.440127,0.531813,0.998761,0.66019,1.61006,0.66019,0.528152
34,1152.04,1,5.23915,3.67014,29.2789,10.2413,0.428982,0.428982,0.608582,0.998761,0.643474,1.66545,0.643474,0.514779
35,1139.96,1,5.34808,3.98929,30.7116,10.636,0.41812,0.41812,0.51506,0.998761,0.627181,1.64535,0.627181,0.501744
36,1125.08,1,5.44005,5.77558,30.0146,10.4129,0.407533,0.407533,0.489377,0.998761,0.6113,1.60369,0.6113,0.48904
37,1121.11,1,5.43381,5.24947,29.3118,10.2393,0.397214,0.397214,0.487258,0.998761,0.595821,1.56308,0.595821,0.476657
38,1107.9,1,5.47507,4.56098,30.1271,10.4755,0.387157,0.387157,0.513993,0.998761,0.580735,1.52351,0.580735,0.464588
39,1087.64,1,5.48242,5.24647,30.5222,10.6075,0.377354,0.377354,0.410085,0.998761,0.56603,1.48493,0.56603,0.452824
40,1083.79,1,5.40529,5.27057,30.5783,10.6291,0.367799,0.367799,0.446316,0.998761,0.551698,1.46008,0.551698,0.441359
41,1077.39,1,5.50106,4.67259,30.7381,10.6704,0.358486,0.358486,0.428203,0.998761,0.537729,1.42311,0.537729,0.430183
42,1064.73,1,5.36005,3.71156,30.7819,10.7029,0.349409,0.349409,0.544829,0.998761,0.524113,1.43466,0.524113,0.419291
43,1054.76,1,5.37613,5.02057,29.9563,10.4896,0.340562,0.340562,0.403897,0.998761,0.510842,1.43679,0.510842,0.408674
44,1038.44,1,5.42916,4.34994,29.5642,10.3714,0.331938,0.331938,0.377245,0.998761,0.497908,1.40041,0.497908,0.398326
45,1034.43,1,5.48083,4.19925,28.4486,10.0539,0.323534,0.323534,0.378736,0.998761,0.4853,1.36495,0.4853,0.38824
46,1026.28,1,5.38414,3.17825,27.7445,9.91448,0.315341,0.315341,0.519299,0.998761,0.473012,1.33039,0.473012,0.37841
47,1016.69,1,5.35452,3.2901,27.7991,9.93771,0.307357,0.307357,0.507201,0.998761,0.461035,1.29814,0.461035,0.368828
48,1001.14,1,5.41447,2.758,27.7781,9.91549,0.299574,0.299574,0.504293,0.998761,0.449362,1.26527,0.449362,0.359489
49,998.073,1,5.30531,2.29007,27.6694,9.85457,0.291989,0.291989,0.558301,0.998761,0.437984,1.23323,0.437984,0.350387
50,992.172,1,5.43612,2.59133,27.8645,9.91747,0.284596,0.284596,0.54646,0.998761,0.426894,1.20201,0.426894,0.341515
