time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
-60,0,0,0,0,0,0,0,0,0,0,0,All
-59.7129,6.15403,3.35168,4.66687,5.20124,5.59857,5.96893,6.34749,6.7467,7.19834,7.79881,8.9232,All
-59.4257,11.4215,6.27754,8.74057,9.7249,10.4524,11.0804,11.7734,12.4781,13.2418,14.3156,16.2873,All
-59.1386,15.9618,8.83915,12.3495,13.6775,14.6515,15.5362,16.4129,17.3936,18.4334,19.9402,22.5883,All
-58.8514,19.9484,11.0418,15.5135,17.116,18.361,19.4295,20.4764,21.6408,22.9727,24.807,28.0478,All
-58.5643,23.4613,12.9709,18.3563,20.1861,21.6033,22.8714,24.0704,25.3827,27.0138,29.13,32.7634,All
-58.2771,26.6119,14.8211,20.8594,22.944,24.5337,25.9519,27.2668,28.7501,30.6075,32.9408,37.0296,All
-57.99,29.1938,16.4192,23.0309,25.2077,26.9013,28.4722,29.9482,31.5504,33.4552,36.0582,40.5423,All
-57.7028,25.5471,16.8147,20.1938,21.9931,23.4925,24.9047,26.2405,27.7406,29.4481,31.748,35.5368,All
-57.4157,22.6819,16.0743,18.1822,19.5994,20.8399,22.0651,23.3055,24.6726,26.249,28.248,31.8545,All
-57.1285,20.4155,14.8895,16.5972,17.7592,18.8132,19.8838,21.0073,22.1906,23.5946,25.4445,28.8311,All
-56.8414,18.633,13.5456,15.1571,16.2401,17.1895,18.1448,19.1678,20.2201,21.4762,23.2034,26.4006,All
-56.5542,17.0918,12.3328,13.8521,14.8413,15.747,16.6255,17.56,18.6085,19.8014,21.5028,24.5728,All
-56.2671,15.6679,11.1665,12.7074,13.6251,14.4703,15.2863,16.163,17.1493,18.3886,20.1275,23.2902,All
-55.9799,14.533,10.1542,11.7123,12.5418,13.3719,14.1664,14.9743,15.8725,17.066,18.8704,22.4638,All
-55.6928,13.5379,9.23014,10.7869,11.6388,12.416,13.1768,13.9252,14.6935,15.7818,17.3675,20.5203,All
-55.4056,12.6792,8.42516,9.96884,10.8242,11.604,12.3027,13.0151,13.7449,14.6668,16.0849,18.9338,All
-55.1185,11.892,7.69264,9.22297,10.1078,10.903,11.556,12.2125,12.8966,13.73,15.0187,17.5625,All
-54.8313,11.1966,7.05202,8.58258,9.48976,10.238,10.8721,11.5025,12.188,12.9593,14.1278,16.3546,All
-54.5442,10.5735,6.51518,8.01714,8.90969,9.63807,10.2688,10.8863,11.5279,12.2872,13.3239,15.3815,All
-54.257,10.0218,6.03879,7.46504,8.38034,9.09845,9.73632,10.309,10.9624,11.6931,12.6679,14.5432,All
-53.9699,9.51298,5.59432,7.01492,7.89162,8.59173,9.21946,9.81548,10.4496,11.1654,12.0731,13.742,All
-53.6827,9.07402,5.1796,6.57152,7.46941,8.14253,8.76172,9.36542,9.97715,10.6785,11.5971,13.1668,All
-53.3956,8.66047,4.83364,6.1891,7.08485,7.72179,8.34666,8.95558,9.54995,10.2432,11.1297,12.6172,All
-53.1084,8.28812,4.5009,5.84456,6.69901,7.34838,7.97807,8.57792,9.14904,9.8379,10.6806,12.129,All
-52.8213,7.93899,4.21443,5.50768,6.36252,7.01711,7.6208,8.23074,8.79653,9.46892,10.3214,11.7054,All
-52.5341,7.61135,3.96391,5.21907,6.04411,6.70431,7.31577,7.89816,8.46888,9.13808,9.97982,11.3549,All
-52.247,7.31919,3.7237,4.95226,5.76055,6.41579,7.02507,7.60821,8.17413,8.82906,9.67083,11.027,All
-51.9598,7.0349,3.49213,4.69941,5.50591,6.14724,6.74248,7.31234,7.89609,8.55765,9.37768,10.7198,All
-51.6727,6.76926,3.2971,4.4566,5.26152,5.89921,6.48653,7.05808,7.62303,8.28067,9.08762,10.4344,All
-51.3855,6.53567,3.11541,4.25986,5.04741,5.67468,6.24096,6.80062,7.38239,8.02195,8.83138,10.1507,All
-51.0984,6.30385,2.95577,4.06799,4.84093,5.4588,6.01707,6.57472,7.15157,7.79459,8.59945,9.88017,All
-50.8112,6.09072,2.7929,3.89725,4.64245,5.24901,5.81412,6.36099,6.93026,7.57357,8.35789,9.64314,All
-50.5241,5.88629,2.66476,3.73427,4.46163,5.05801,5.62138,6.15197,6.72851,7.34652,8.148,9.43759,All
-50.2369,5.70875,2.5356,3.57701,4.30032,4.89421,5.42698,5.96172,6.52258,7.14612,7.94623,9.21821,All
-49.9498,5.52787,2.42057,3.43482,4.14375,4.73299,5.24951,5.78793,6.33558,6.94098,7.75306,9.027,All
-49.6627,5.35727,2.31208,3.30324,4.00153,4.5752,5.08776,5.61239,6.15467,6.75515,7.5729,8.83296,All
-49.3755,5.19285,2.21764,3.17312,3.86353,4.42857,4.93357,5.44866,5.9846,6.5851,7.39345,8.65656,All
-49.0884,5.03089,2.12925,3.05918,3.72988,4.28311,4.78129,5.29281,5.82305,6.41952,7.21242,8.48441,All
-48.8012,4.8831,2.0421,2.95219,3.60393,4.15134,4.6378,5.14282,5.66662,6.26327,7.03883,8.31935,All
-48.5141,4.74547,1.95909,2.85213,3.49006,4.02209,4.506,5.00101,5.51822,6.11516,6.89005,8.1486,All
-48.2269,4.61169,1.89464,2.75455,3.38053,3.89943,4.37112,4.86501,5.37485,5.96398,6.73018,8.00158,All
-47.9398,5.83893,3.27496,4.10608,4.70675,5.17235,5.62687,6.06666,6.58009,7.19646,7.93835,9.23887,All
-47.6526,11.7496,8.14956,9.43716,10.2659,10.9009,11.4593,12.0243,12.6744,13.3776,14.3555,16.0448,All
-47.3655,16.7899,11.3759,13.6413,14.7489,15.6343,16.4259,17.1729,17.9881,18.9388,20.2224,22.4304,All
-47.0783,21.1838,13.8687,17.1344,18.5984,19.6932,20.7009,21.6031,22.6067,23.7723,25.4259,28.1454,All
-46.7912,24.9632,16.0201,20.1758,21.9395,23.2108,24.3894,25.4989,26.6376,28.09,29.9332,33.2218,All
-46.504,28.3141,17.8519,22.8652,24.9138,26.3156,27.6518,28.8655,30.2409,31.87,34.0417,37.7206,All
-46.2169,31.2243,19.4483,25.2458,27.4698,29.0795,30.5315,31.9196,33.4918,35.2546,37.6247,41.8154,All
-45.9297,32.2744,20.6397,26.0756,28.3769,30.0392,31.5436,33.0495,34.6458,36.5009,38.9434,43.3572,All
-45.6426,28.7578,20.3502,23.2951,25.1916,26.7415,28.1151,29.4254,30.9014,32.5653,34.8263,38.6436,All
-45.3554,25.9847,18.9597,21.3389,22.8327,24.1129,25.4204,26.5965,27.9417,29.4558,31.4831,35.0209,All
-45.0683,23.7998,17.3165,19.5816,20.9322,22.1605,23.2884,24.3863,25.5954,26.9603,28.8909,32.1706,All
-44.7811,22.0609,15.5974,17.9316,19.2101,20.4491,21.5105,22.5883,23.7698,25.0037,26.8659,30.0001,All
-44.494,20.5327,14.0571,16.3873,17.6875,18.8644,19.9676,21.0888,22.1919,23.482,25.2164,28.2426,All
-44.2068,19.1032,12.7535,15.0062,16.3122,17.5229,18.5938,19.6586,20.8068,22.1496,23.9547,27.1865,All
-43.9197,17.8456,11.6299,13.8355,15.1595,16.3245,17.3168,18.3955,19.5462,20.8712,22.6393,26.1409,All
-43.6325,16.6863,10.584,12.7665,14.1258,15.2485,16.2358,17.2674,18.3951,19.6481,21.2868,24.3541,All
-43.3454,15.7299,9.72469,11.8555,13.1888,14.2856,15.2513,16.2965,17.3431,18.5361,20.162,22.9296,All
-43.0582,14.8936,8.93683,11.0467,12.3609,13.4292,14.3737,15.4047,16.4413,17.5817,19.1441,21.7486,All
-42.7711,14.1002,8.28749,10.3439,11.6046,12.6505,13.636,14.6062,15.5858,16.7521,18.2198,20.6992,All
-42.4839,13.4053,7.71623,9.67187,10.9134,11.9643,12.9364,13.911,14.8691,16.0374,17.451,19.8338,All
-42.1968,12.7668,7.14729,9.08901,10.313,11.3134,12.2939,13.2574,14.2051,15.3527,16.7511,19.1258,All
-41.9096,12.203,6.67226,8.55786,9.78281,10.7782,11.7149,12.6801,13.6192,14.7474,16.0918,18.498,All
-41.6225,11.6703,6.21997,8.07572,9.29104,10.2667,11.1916,12.1455,13.0828,14.1675,15.53,17.9278,All
-41.3353,11.1853,5.83364,7.61943,8.84127,9.79241,10.7266,11.6778,12.6046,13.6681,15.0158,17.4381,All
-41.0482,10.7404,5.4886,7.20907,8.42031,9.35877,10.2863,11.2121,12.1415,13.2017,14.5146,16.9405,All
-40.761,10.34,5.14487,6.8484,8.03125,8.95562,9.88303,10.7834,11.7048,12.7466,14.1045,16.4542,All
-40.4739,9.96204,4.88634,6.51957,7.67635,8.60326,9.49532,10.3915,11.3034,12.3549,13.6959,16.0063,All
-40.1867,9.59558,4.59328,6.22294,7.36356,8.27699,9.149,10.0297,10.9384,11.9804,13.3227,15.6608,All
-39.8996,9.27697,4.36565,5.93872,7.07765,7.95528,8.82642,9.69127,10.6012,11.6141,12.9719,15.3359,All
-39.6124,8.97248,4.1529,5.68933,6.78246,7.66002,8.51291,9.37989,10.2686,11.2749,12.6469,14.9818,All
