rep,id,eta_Cl,eta_V1,eta_Q,eta_V2
1,1,-0.431296213939457,-0.160503178934045,-0.708658587826068,-0.151800196883672
2,1,-0.382417716035216,-0.174726547448649,-0.374538236060181,-0.0130114546363176
3,1,-0.415667805622991,-0.201426886586085,-0.506571954807337,0.0417448674371532
4,1,-0.446123002575847,-0.178352024659556,-0.705225029660254,0.0962384894221429
1,2,0.312897215291273,0.0396488844957541,0.401199616402642,-0.12964299079825
2,2,0.295560669135284,0.0187820696930063,-0.0230611412819721,0.120987647568524
3,2,0.242955528837835,-0.053050825483683,-0.1495946804494,-0.114562046928472
4,2,0.309431434956587,0.065507742398689,0.192034510522082,-0.0626819050188328
1,3,0.177993647630789,0.0871289885335003,-1.26950218759438,0.0442178621917075
2,3,0.190914950450657,0.1231036460944,-1.05763183946564,-0.0145477497743407
3,3,0.187927178483164,0.112449904210501,-1.04280887750376,0.084868346953535
4,3,0.177935546335446,0.0764330174025658,-0.841968389402474,0.0299062541052399
1,4,-0.0798237801907364,-0.0669349219233948,0.759265142707618,-0.034368967322286
2,4,-0.105320872959365,0.157388752012016,0.316797537580412,-0.0456207776507576
3,4,-0.109411503499959,0.0407438189549412,0.933779012880601,0.102846117042881
4,4,-0.12685360278005,-0.0204728466852822,0.632148904581235,-0.0937154341804454
1,5,-0.0119185755451143,-0.172837347022934,0.672336272739712,0.312559222269277
2,5,0.0128511971162391,-0.201307281071294,1.13501540843213,0.11255435660818
3,5,-0.0171786893861252,-0.15129577725952,0.884586936335739,-0.0375954076826743
4,5,-0.00764899627094473,-0.0401103862178167,0.630150689736148,0.124229692804293
1,6,0.169800089935934,0.0840766749793582,-1.22287648107862,-0.0174057485928358
2,6,0.158587440040192,0.0686863130313129,-1.22716933331725,-0.055011967294555
3,6,0.162845158174776,0.187920069129026,-1.20872729362629,0.133173259861901
4,6,0.17511360223101,0.110846756574224,-1.12081085714749,-0.0653250092436841
1,7,0.224880841627274,0.0608954264050392,0.249287086324194,-0.0114991642860862
2,7,0.21456069500719,0.134144839733577,0.382773243340364,-0.116457392455719
3,7,0.230097779227015,0.0546383557552175,0.380616624495875,0.0906701666383447
4,7,0.283562249306133,0.158492807109842,0.677741416002888,-0.0773858566909267
1,8,-0.374692054712953,-0.190989196499634,-0.502417012562981,-0.148685462873041
2,8,-0.393736006900584,-0.0916789960564146,-0.447617695521899,0.0882326625441907
3,8,-0.379474973392675,-0.243831795534892,-0.513352929418731,-0.0514339362826775
4,8,-0.382476220469786,-0.0950475545621932,-0.741186360738405,-0.0549954597268996
1,9,-0.0993319607561483,0.0126431178256441,0.601929550436014,-0.0368615797668657
2,9,-0.0467863148002201,-0.0026578482165478,1.04339338130959,0.0323273204712975
3,9,-0.115072703433211,0.0450458736409978,0.215021708828868,0.0945586139798533
4,9,-0.123455480246301,0.00522029185864348,0.475603653248022,-0.167250672056427
1,10,-0.397895106467377,-0.157690460368356,-0.613887331342508,0.0797150066402987
2,10,-0.441389010703488,-0.221994421976434,-0.808377244216959,0.209312119352722
3,10,-0.419162551649163,-0.208197293676349,-0.639420503388334,-0.0567578784127414
4,10,-0.40238546686334,-0.149073830588776,-0.691460131355602,0.00646061553763388
1,11,0.291849058579477,0.114533556603016,-0.102825036151764,0.0252087304110415
2,11,0.266168392135905,-0.079520657697953,0.154689939580146,0.0730336054364051
3,11,0.216046685217347,-0.0654599495647963,-0.198037074435447,0.0557581174682729
4,11,0.25413729481552,0.0630341344313878,-0.412667758636615,-0.0555843185793563
1,12,0.172848523183195,0.152110383994807,1.93127120457761,0.0748023419744426
2,12,0.161233962161379,0.227765564143987,1.55324318981901,-0.0828492451579432
3,12,0.161237129969748,0.0982413390822594,1.73891027156408,0.167468025721891
4,12,0.160889668828444,0.0882050291435541,2.20467672502197,-0.0679768310777447
1,13,0.147446693370355,0.0573616590531376,-1.02812060819634,-0.0479813156976605
2,13,0.14978201075444,0.120360697958251,-1.45448359591198,-0.000271769678203526
3,13,0.188537566004739,0.107435505989963,-0.848756220861519,0.0846831446780714
4,13,0.163305412142112,0.0719719718699769,-1.22921877587956,-0.0260055710163249
1,14,-0.0189044956901552,0.208324776773515,0.666371303966045,-0.141428810258537
2,14,-0.0129835514721668,-0.0418711237147442,1.16705723416757,0.0928409162039601
3,14,0.00767477956181883,0.036312158901207,1.13814029452042,-0.0572084107918851
4,14,-0.0136855733633114,0.146432651704,0.861653916765611,-0.0465725563139197
