time,empiricalCdf,theoreticalCdf,piLower,piUpper,split
1.284,0.0103093,0,0,0.021978,All
1.69113,0.0206186,0.0106383,0,0.0326087,All
2.09826,0.0206186,0.0108696,0,0.0340909,All
2.50539,0.0206186,0.0113636,0,0.0490677,All
2.91253,0.0309278,0.021978,0,0.0638298,All
3.31966,0.0309278,0.0322581,0,0.076087,All
3.72679,0.0412371,0.0425532,0,0.0967742,All
4.13392,0.0412371,0.0537634,0.0108696,0.111111,All
4.54105,0.0618557,0.0655757,0.0114943,0.122909,All
4.94818,0.0721649,0.0769231,0.0224719,0.147727,All
5.35531,0.0824742,0.0909091,0.032967,0.163043,All
5.76244,0.0927835,0.108696,0.0446941,0.185798,All
6.16958,0.103093,0.122909,0.0561798,0.204301,All
6.57671,0.113402,0.144444,0.0752688,0.230797,All
6.98384,0.123711,0.16129,0.0869565,0.25,All
7.39097,0.154639,0.180851,0.100562,0.266312,All
7.7981,0.185567,0.197802,0.119565,0.288889,All
8.20523,0.185567,0.217391,0.131868,0.305583,All
8.61236,0.195876,0.236559,0.153846,0.324334,All
9.01949,0.237113,0.255437,0.163043,0.344444,All
9.42663,0.237113,0.274205,0.181335,0.369565,All
9.83376,0.247423,0.293478,0.196727,0.38673,All
10.2409,0.298969,0.31147,0.208791,0.408602,All
10.648,0.329897,0.329787,0.230327,0.423913,All
11.0552,0.329897,0.351648,0.248596,0.445652,All
11.4623,0.340206,0.369565,0.267742,0.457447,All
11.8694,0.360825,0.390805,0.281089,0.478019,All
12.2765,0.391753,0.409809,0.302174,0.497312,All
12.6837,0.402062,0.423913,0.318681,0.51087,All
13.0908,0.43299,0.441483,0.344086,0.521739,All
13.4979,0.43299,0.456522,0.354839,0.537238,All
13.9051,0.443299,0.473118,0.370953,0.553191,All
14.3122,0.453608,0.48913,0.384615,0.570661,All
14.7193,0.474227,0.5,0.400012,0.582418,All
15.1265,0.484536,0.516484,0.417582,0.6,All
15.5336,0.505155,0.533333,0.43172,0.619565,All
15.9407,0.515464,0.547878,0.451613,0.62856,All
16.3479,0.525773,0.55979,0.466667,0.641304,All
16.755,0.57732,0.576087,0.488763,0.655556,All
17.1621,0.597938,0.588889,0.5,0.666667,All
17.5693,0.628866,0.604396,0.516484,0.673913,All
17.9764,0.628866,0.616203,0.530712,0.679506,All
18.3835,0.639175,0.62766,0.548919,0.695652,All
18.7906,0.670103,0.641304,0.564524,0.711111,All
19.1978,0.690722,0.65193,0.572948,0.72043,All
19.6049,0.71134,0.666667,0.587596,0.728261,All
20.012,0.721649,0.677419,0.597764,0.741935,All
20.4192,0.721649,0.688889,0.612007,0.752688,All
20.8263,0.721649,0.698925,0.625687,0.763441,All
21.2334,0.721649,0.710394,0.636364,0.775938,All
21.6406,0.731959,0.72043,0.648039,0.784946,All
22.0477,0.742268,0.731183,0.657627,0.794589,All
22.4548,0.742268,0.741754,0.672007,0.804348,All
22.862,0.762887,0.747253,0.681085,0.815217,All
23.2691,0.773196,0.758242,0.68853,0.823199,All
23.6762,0.783505,0.769231,0.695652,0.827957,All
24.0834,0.783505,0.777778,0.706522,0.836061,All
24.4905,0.783505,0.787234,0.717391,0.84699,All
24.8976,0.793814,0.793291,0.721917,0.856349,All
25.3047,0.804124,0.802198,0.736264,0.863397,All
25.7119,0.804124,0.811111,0.747253,0.870968,All
26.119,0.814433,0.822222,0.747253,0.879778,All
26.5261,0.824742,0.827586,0.756607,0.88172,All
26.9333,0.824742,0.835165,0.768421,0.890707,All
27.3404,0.845361,0.841507,0.779584,0.898302,All
27.7475,0.85567,0.849462,0.784946,0.903741,All
28.1547,0.865979,0.857143,0.792156,0.912088,All
28.5618,0.876289,0.864402,0.804473,0.915342,All
28.9689,0.876289,0.870968,0.810819,0.923913,All
29.3761,0.876289,0.879121,0.821637,0.931818,All
29.7832,0.886598,0.888889,0.823199,0.934783,All
30.1903,0.917526,0.892473,0.832456,0.94382,All
30.5975,0.917526,0.9,0.845299,0.945055,All
31.0046,0.917526,0.902174,0.848644,0.947088,All
31.4117,0.938144,0.911111,0.853282,0.956044,All
31.8188,0.938144,0.913043,0.861886,0.956522,All
32.226,0.938144,0.922222,0.868132,0.961449,All
32.6331,0.938144,0.923913,0.874342,0.967033,All
33.0402,0.948454,0.932584,0.882037,0.967391,All
33.4474,0.948454,0.934066,0.89011,0.967914,All
33.8545,0.958763,0.936842,0.893617,0.977273,All
34.2616,0.958763,0.944444,0.902174,0.978261,All
34.6688,0.958763,0.946237,0.903226,0.978495,All
35.0759,0.969072,0.954801,0.9116,0.978723,All
35.483,0.969072,0.956522,0.920901,0.989011,All
35.8902,0.969072,0.957447,0.922222,0.98913,All
36.2973,0.969072,0.966667,0.924322,0.989247,All
36.7044,0.969072,0.967033,0.932584,0.989362,All
37.1116,0.969072,0.967742,0.933333,1,All
37.5187,0.969072,0.977528,0.939009,1,All
37.9258,0.979381,0.978022,0.94475,1,All
38.3329,0.979381,0.978261,0.945652,1,All
38.7401,0.979381,0.978723,0.955556,1,All
39.1472,0.979381,0.988889,0.956522,1,All
39.5543,0.979381,0.989011,0.966667,1,All
39.9615,0.979381,0.989247,0.967742,1,All
40.3686,0.989691,1,0.977778,1,All
40.7757,0.989691,1,0.988235,1,All
41.1829,0.989691,1,0.988889,1,All
41.59,1,1,1,1,All
