Cl_abscissa,Cl_pdf,Cl_cdf,V1_abscissa,V1_pdf,V1_cdf,Q_abscissa,Q_pdf,Q_cdf,V2_abscissa,V2_pdf,V2_cdf,split
3.41288,2.17131e-06,2.89141e-07,14.582,8.11645e-05,7.94182e-05,2.18006,0.00694177,0.00329216,15.0848,0.00020406,0.000264797,All
3.77194,2.01493e-05,3.29785e-06,15.5609,0.000183766,0.000203462,2.82839,0.0145123,0.0101413,16.3312,0.000431936,0.000647391,All
4.131,0.000121297,2.41461e-05,16.5399,0.000375394,0.000468149,3.47671,0.0232915,0.0223693,17.5777,0.000818926,0.00140769,All
4.49007,0.000520584,0.000124965,17.5188,0.000702203,0.000982479,4.12504,0.0319885,0.0403211,18.8242,0.00141702,0.00277675,All
4.84913,0.00170778,0.000490848,18.4978,0.00121739,0.00190445,4.77337,0.0397539,0.063643,20.0707,0.00227084,0.00504672,All
5.20819,0.00451303,0.00154399,19.4767,0.00197567,0.0034454,5.4217,0.0461563,0.0915716,21.3172,0.00341,0.00855672,All
5.56726,0.0100014,0.00405311,20.4557,0.00302629,0.00586816,6.07003,0.051063,0.123167,22.5636,0.00484358,0.0136704,All
5.92632,0.0191762,0.00916928,21.4346,0.00440596,0.00947817,6.71835,0.054524,0.15747,23.8101,0.00655786,0.0207485,All
6.28538,0.0326007,0.0183357,22.4136,0.00613283,0.0146082,7.36668,0.0566865,0.193585,25.0566,0.00851714,0.0301209,All
6.64445,0.0501078,0.0330727,23.3925,0.00820262,0.0215978,8.01501,0.0577385,0.230732,26.3031,0.0106673,0.0420609,All
7.00351,0.070728,0.0546947,24.3715,0.0105873,0.0307711,8.66334,0.057875,0.268254,27.5496,0.0129411,0.0567655,All
7.36257,0.0928537,0.0840458,25.3504,0.0132366,0.0424133,9.31166,0.05728,0.305618,28.796,0.015264,0.0743429,All
7.72164,0.114568,0.121326,26.3294,0.0160814,0.0567511,9.95999,0.0561177,0.342404,30.0425,0.0175606,0.094807,All
8.0807,0.134015,0.166047,27.3083,0.0190394,0.0739362,10.6083,0.0545288,0.378292,31.289,0.0197593,0.11808,All
8.43976,0.149704,0.217113,28.2873,0.022021,0.0940361,11.2566,0.0526313,0.413043,32.5355,0.0217969,0.143999,All
8.79883,0.16069,0.272988,29.2662,0.0249354,0.117029,11.905,0.0505217,0.446491,33.782,0.023621,0.17233,All
9.15789,0.166614,0.331901,30.2452,0.0276965,0.142807,12.5533,0.0482779,0.478523,35.0284,0.025192,0.20278,All
