Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
3.41288,0,14.582,0,2.18006,0.00142857,15.0848,0,All
4.7145,0.00142857,21.498,0.00142857,2.29195,0.00285714,21.6256,0.00142857,All
4.88631,0.00285714,21.5202,0.00285714,2.56107,0.00428571,21.7003,0.00285714,All
4.89798,0.00428571,21.8626,0.00428571,2.58887,0.00571429,21.7146,0.00428571,All
4.92953,0.00571429,22.0277,0.00571429,2.59695,0.00714286,21.9472,0.00571429,All
4.9331,0.00714286,22.0648,0.00714286,2.65656,0.00857143,22.6609,0.00714286,All
4.96059,0.00857143,22.4729,0.00857143,2.7065,0.01,22.8749,0.00857143,All
4.97638,0.01,22.5075,0.01,2.75813,0.0114286,23.2182,0.01,All
4.98466,0.0114286,22.5664,0.0114286,2.80815,0.0128571,23.3311,0.0114286,All
5.0033,0.0128571,22.7853,0.0128571,2.97336,0.0142857,23.3336,0.0128571,All
5.01649,0.0142857,22.8701,0.0142857,2.99923,0.0157143,23.354,0.0142857,All
5.03909,0.0157143,23.1146,0.0157143,3.00126,0.0171429,23.4357,0.0157143,All
5.04197,0.0171429,23.2434,0.0171429,3.0158,0.0185714,23.4424,0.0171429,All
5.04739,0.0185714,23.2787,0.0185714,3.13061,0.02,23.525,0.0185714,All
5.06094,0.02,23.2986,0.02,3.1323,0.0214286,23.6613,0.02,All
5.07298,0.0214286,23.3297,0.0214286,3.17224,0.0228571,23.84,0.0214286,All
5.09164,0.0228571,23.4146,0.0228571,3.21332,0.0242857,23.8861,0.0228571,All
5.09166,0.0242857,23.4629,0.0242857,3.24929,0.0257143,23.8961,0.0242857,All
5.0987,0.0257143,23.4789,0.0257143,3.25998,0.0271429,23.9614,0.0257143,All
5.12427,0.0271429,23.4876,0.0271429,3.29072,0.0285714,23.989,0.0271429,All
5.13092,0.0285714,23.5104,0.0285714,3.29092,0.03,24.0118,0.0285714,All
5.13639,0.03,23.5415,0.03,3.31173,0.0314286,24.0369,0.03,All
5.13867,0.0314286,23.5872,0.0314286,3.34869,0.0328571,24.7963,0.0314286,All
5.13875,0.0328571,23.8435,0.0328571,3.35217,0.0342857,24.8569,0.0328571,All
5.14235,0.0342857,23.93,0.0342857,3.4304,0.0357143,24.8579,0.0342857,All
5.14598,0.0357143,23.9698,0.0357143,3.47339,0.0371429,24.8598,0.0357143,All
5.16999,0.0371429,24.0131,0.0371429,3.49526,0.0385714,24.9809,0.0371429,All
5.17571,0.0385714,24.0234,0.0385714,3.58611,0.04,24.9847,0.0385714,All
5.17951,0.04,24.0354,0.04,3.58657,0.0414286,24.9867,0.04,All
5.18306,0.0414286,24.0979,0.0414286,3.68368,0.0428571,24.9973,0.0414286,All
5.18839,0.0428571,24.1411,0.0428571,3.73245,0.0442857,25.0304,0.0428571,All
5.18865,0.0442857,24.1552,0.0442857,3.73545,0.0457143,25.0529,0.0442857,All
5.19423,0.0457143,24.1924,0.0457143,3.73884,0.0471429,25.0803,0.0457143,All
5.2163,0.0471429,24.2314,0.0471429,3.74127,0.0485714,25.1087,0.0471429,All
5.21981,0.0485714,24.3461,0.0485714,3.75269,0.05,25.1541,0.0485714,All
5.22526,0.05,24.4931,0.05,3.75962,0.0514286,25.1896,0.05,All
5.23052,0.0514286,24.6709,0.0514286,3.77626,0.0528571,25.3345,0.0514286,All
5.24469,0.0528571,24.7125,0.0528571,3.81365,0.0542857,25.3929,0.0528571,All
5.2745,0.0542857,24.8334,0.0542857,3.83309,0.0557143,25.5095,0.0542857,All
5.29185,0.0557143,24.8888,0.0557143,3.84446,0.0571429,25.5109,0.0557143,All
5.31446,0.0571429,24.8959,0.0571429,3.84689,0.0585714,25.536,0.0571429,All
5.31765,0.0585714,24.9577,0.0585714,3.90517,0.06,25.5491,0.0585714,All
5.35615,0.06,24.9762,0.06,3.91533,0.0614286,25.6025,0.06,All
5.36606,0.0614286,24.9973,0.0614286,3.98059,0.0628571,25.6349,0.0614286,All
5.3736,0.0628571,25.0837,0.0628571,4.01957,0.0642857,25.6975,0.0628571,All
5.40031,0.0642857,25.1009,0.0642857,4.05513,0.0657143,25.7046,0.0642857,All
5.40496,0.0657143,25.1069,0.0657143,4.17371,0.0671429,25.8037,0.0657143,All
5.46197,0.0671429,25.1241,0.0671429,4.20334,0.0685714,26.0022,0.0671429,All
5.55281,0.0685714,25.1465,0.0685714,4.23846,0.07,26.0038,0.0685714,All
5.56462,0.07,25.2235,0.07,4.24185,0.0714286,26.0621,0.07,All
5.68073,0.0714286,25.2269,0.0714286,4.27289,0.0728571,26.0919,0.0714286,All
6.48195,0.0728571,25.2451,0.0728571,4.32013,0.0742857,26.1067,0.0728571,All
6.51271,0.0742857,25.2925,0.0742857,4.32153,0.0757143,26.174,0.0742857,All
