parameter,value,se_sa,rse_sa
Cl_pop,5.16689740785094,0.352306008968522,6.8185214677033
V1_pop,20.4484360550649,1.82495571703205,8.92467136419472
Q_pop,6.11028980259076,1.53067346881279,25.050750754306
V2_pop,24.3855112710218,2.75732742000991,11.3072364543225
omega_Cl,0.253523352220213,0.0494185941764936,19.4927188141502
omega_V1,0.268751416377245,0.0670549183187507,24.9505357860611
omega_Q,0.671600221114592,0.18781540051938,27.9653571596032
omega_V2,0.335234267537681,0.0942084914464514,28.1022856459214
corr_V2_V1,0.997443325871685,0.00526261825515315,0.527610754280605
a1,0.303918225379378,0.0228897065455398,7.5315346807408
a2,0.06263209316355,0.0062711743589586,10.012717190503
