simulations,OFV
500,941.923
1000,943.748
1500,942.386
2000,940.881
2500,941.685
3000,941.233
3500,941.103
4000,940.897
4500,941.228
5000,941.349
5500,941.306
6000,941.544
6500,940.6
7000,940.773
7500,940.207
8000,940.364
8500,940.591
9000,940.195
9500,939.964
10000,939.727
10500,939.658
11000,939.639
11500,939.487
12000,939.189
12500,939.339
13000,938.975
13500,938.705
14000,938.703
14500,938.696
15000,938.729
15500,938.745
16000,938.863
16500,938.681
17000,938.792
17500,938.745
18000,938.482
18500,938.596
19000,938.364
19500,938.252
20000,937.995
20500,937.992
21000,937.819
21500,937.9
22000,937.989
22500,938.028
23000,937.792
23500,937.682
24000,937.665
24500,937.686
25000,937.697
25500,937.645
26000,937.602
26500,937.591
27000,937.55
27500,937.587
28000,937.677
28500,937.678
29000,937.747
29500,937.786
30000,937.847
