iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1513.13,1,2.62973,6.10874,20.5065,10.8487,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1500.33,1,4.35713,8.32509,42.668,19.7399,0.974679,0.974679,0.602402,0.998761,1.46202,1.50154,1.46202,1.16962
3,1485.42,1,4.61862,6.74765,40.7216,19.4627,0.95,0.95,0.4649,0.998761,1.425,1.46352,1.425,1.14
4,1475.92,1,4.12237,7.45537,38.7324,18.6883,0.925945,0.925945,0.864943,0.998761,1.38892,1.42646,1.38892,1.11113
5,1470.81,1,4.05889,5.86975,45.3117,21.0909,0.9025,0.9025,0.999734,0.998761,1.35375,1.41643,1.35375,1.083
6,1459.73,1,4.31656,5.99603,45.2514,21.0468,0.879648,0.879648,0.968763,0.998761,1.31947,1.43826,1.31947,1.05558
7,1450.93,1,4.388,5.96561,46.2443,21.228,0.857375,0.857375,0.918945,0.998761,1.28606,1.55339,1.28606,1.02885
8,1424.37,1,4.58679,5.94798,42.5118,19.6482,0.835666,0.835666,0.397799,0.998761,1.2535,1.51736,1.2535,1.0028
9,1418.55,1,5.07265,5.65522,46.9356,21.3795,0.814506,0.814506,0.76232,0.998761,1.22176,1.65768,1.22176,0.977407
10,1408.56,1,5.45474,5.51356,39.9309,18.9508,0.793882,0.793882,0.335853,0.998761,1.19082,1.69346,1.19082,0.952659
11,1401.95,1,5.3145,5.25981,42.7948,19.9099,0.773781,0.773781,0.515038,0.998761,1.16067,1.65058,1.16067,0.928537
12,1385.16,1,5.289,4.71915,34.1375,16.5909,0.754188,0.754188,0.54222,0.998761,1.13128,1.60878,1.13128,0.905026
13,1371.56,1,5.22678,7.91345,33.5331,16.2541,0.735092,0.735092,0.534215,0.998761,1.10264,1.56805,1.10264,0.88211
14,1366.74,1,5.13415,7.39381,34.5698,16.6299,0.716479,0.716479,0.490322,0.998761,1.07472,1.70585,1.07472,0.859775
15,1354.42,1,5.16353,7.06758,34.8686,16.6864,0.698337,0.698337,0.706522,0.998761,1.04751,1.79153,1.04751,0.838005
