simulations,OFV
500,1481.36
1000,1481.07
1500,1481.04
2000,1480.58
2500,1481.79
3000,1482.21
3500,1482.28
4000,1482.3
4500,1482.66
5000,1482.27
5500,1482.36
6000,1482.64
6500,1482.39
7000,1482.15
7500,1482.51
8000,1482.67
8500,1482.89
9000,1482.77
9500,1482.56
10000,1481.91
10500,1480.73
11000,1480.96
11500,1481.02
12000,1480.38
12500,1479.85
13000,1479.76
13500,1479.91
14000,1479.96
14500,1478.68
15000,1478.83
15500,1478.86
16000,1479.03
16500,1479.09
17000,1479.16
17500,1479.24
18000,1479.13
18500,1479.32
19000,1479.09
19500,1479.1
20000,1479.03
20500,1479.06
21000,1478.8
21500,1478.88
22000,1478.49
22500,1478.44
23000,1478.47
23500,1478.54
24000,1478.53
24500,1478.55
25000,1478.67
25500,1478.78
26000,1478.65
26500,1478.72
27000,1478.77
27500,1478.82
28000,1478.94
28500,1478.95
29000,1479.06
29500,1479.17
30000,1479.25
