parameter,value,se_sa,rse_sa
Cl_pop,5.66028386499721,1.24757380190583,22.0408345528523
beta_Cl_logtWTKG,0.753132722940458,0.338660481360695,44.9669057053399
beta_Cl_tCLCRMLMIN,0.610885174300222,0.214917358545596,35.1813020821445
V1_pop,40.8815103063449,3.82683618634748,9.36079943639839
Q_pop,12.039131288603,2.99822403386743,24.9039898477205
V2_pop,47.2393824253961,4.65715143346351,9.85862048645201
omega_Cl,0.183040327944709,0.0362479224871017,19.8032438502028
omega_V1,0.287298482143509,0.0711814657613242,24.7761370788476
omega_Q,0.64453652224059,0.162257552535937,25.1742991959375
omega_V2,0.284348463523707,0.0728233875349528,25.6106140446514
corr_V2_V1,0.998400075586676,0.0029461690002047,0.295089020147908
a1,0.303764992752937,0.0228322294227117,7.51641234751562
a2,0.0627576812332785,0.00654447540270964,10.4281663600396
