iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
72,5.17592,0.0477548,22.2801,0.104878,5.32466,0.29535,33.3139,0.484025
73,5.1761,0.0479136,22.2794,0.104908,5.33015,0.296245,33.3431,0.483322
74,5.17602,0.0480263,22.2793,0.105129,5.33161,0.297293,33.3317,0.482781
75,5.176,0.0480775,22.283,0.105165,5.3333,0.298368,33.3289,0.481596
76,5.17636,0.0480133,22.2867,0.105099,5.33754,0.298467,33.3171,0.480979
77,5.17632,0.0479271,22.2916,0.105147,5.33886,0.298699,33.3448,0.48082
78,5.17642,0.0478069,22.2943,0.105426,5.33739,0.299294,33.3581,0.480609
79,5.17642,0.0477021,22.2972,0.105321,5.33559,0.299441,33.3601,0.47984
80,5.17634,0.0475829,22.2913,0.105467,5.33881,0.299864,33.3307,0.479951
81,5.1765,0.0475665,22.2916,0.105475,5.34118,0.300456,33.3184,0.479454
82,5.17689,0.0475456,22.2956,0.105696,5.3438,0.301295,33.3135,0.478632
83,5.17699,0.047547,22.2972,0.106054,5.34642,0.301992,33.3188,0.477693
84,5.17706,0.0475006,22.2997,0.106144,5.34473,0.302298,33.337,0.47684
85,5.17701,0.0473977,22.2986,0.106469,5.34069,0.301988,33.3539,0.476253
86,5.17679,0.0473065,22.2996,0.106304,5.3378,0.301372,33.3467,0.475472
87,5.17675,0.0471911,22.3022,0.106303,5.33504,0.301145,33.3646,0.474651
88,5.17669,0.0470866,22.2995,0.106367,5.33671,0.300924,33.3543,0.474932
89,5.17672,0.0470035,22.3023,0.10643,5.33649,0.300712,33.344,0.474787
90,5.17674,0.0469279,22.3026,0.106425,5.33743,0.300565,33.3454,0.474617
91,5.17702,0.046836,22.2996,0.106564,5.338,0.300366,33.3372,0.474187
92,5.17727,0.046749,22.2949,0.106663,5.33981,0.300237,33.3301,0.473725
93,5.1774,0.0466893,22.2897,0.10692,5.34287,0.300397,33.3437,0.47347
94,5.17782,0.0466557,22.283,0.10733,5.3474,0.301074,33.3476,0.472947
95,5.17814,0.0465348,22.2782,0.107429,5.35192,0.300996,33.3425,0.472336
96,5.17846,0.0465003,22.2741,0.107609,5.35888,0.301361,33.3488,0.472245
97,5.17853,0.0464377,22.2648,0.108084,5.36463,0.302267,33.335,0.471665
98,5.17845,0.0464119,22.26,0.108239,5.36834,0.303096,33.35,0.471007
99,5.1786,0.0463237,22.2599,0.108502,5.37009,0.303507,33.3616,0.470423
100,5.17883,0.0462435,22.2584,0.108661,5.37028,0.303379,33.3665,0.470567
101,5.17877,0.0462554,22.2506,0.108845,5.36965,0.30416,33.3503,0.47084
102,5.17836,0.0462174,22.2428,0.109036,5.36853,0.304506,33.3419,0.470904
103,5.17805,0.0461795,22.2355,0.109176,5.36938,0.304571,33.3162,0.471236
104,5.17795,0.0461067,22.2282,0.109348,5.36949,0.304851,33.2915,0.471263
105,5.17774,0.0460369,22.2222,0.109523,5.36859,0.304613,33.2823,0.4708
106,5.17752,0.0459588,22.22,0.109567,5.36485,0.304167,33.2746,0.470402
107,5.17751,0.0458919,22.2193,0.109378,5.36309,0.303879,33.2531,0.47048
108,5.17752,0.0460506,22.2212,0.109271,5.36157,0.303459,33.2516,0.470504
109,5.17756,0.0460795,22.2209,0.109455,5.36038,0.303645,33.2279,0.470355
110,5.17775,0.0462005,22.219,0.10944,5.3629,0.30346,33.187,0.470545
111,5.17815,0.0463159,22.2175,0.109436,5.3664,0.303123,33.1422,0.470832
112,5.17839,0.0464081,22.2192,0.109406,5.3687,0.303065,33.1295,0.471599
113,5.17833,0.0465053,22.2212,0.10938,5.36644,0.302968,33.1223,0.472061
114,5.17828,0.0466012,22.2245,0.109353,5.36378,0.302804,33.1052,0.472632
115,5.17824,0.0467744,22.2267,0.109212,5.36391,0.302856,33.1148,0.47289
116,5.17801,0.0468885,22.2282,0.109106,5.3644,0.302715,33.1198,0.47336
117,5.17812,0.04695,22.2304,0.109069,5.36283,0.302473,33.117,0.474317
118,5.17839,0.0468977,22.2319,0.109032,5.36061,0.302256,33.1055,0.47415
119,5.17867,0.0468229,22.2344,0.109027,5.36033,0.301894,33.1089,0.473711
120,5.17898,0.0467695,22.2338,0.109077,5.36212,0.301634,33.1034,0.473277
121,5.17942,0.0467519,22.2327,0.109029,5.36276,0.301286,33.0707,0.473153
122,5.17976,0.0467381,22.2293,0.109084,5.36703,0.301172,33.075,0.472857
123,5.18016,0.0467017,22.2256,0.109151,5.37159,0.30102,33.0752,0.472443
124,5.1803,0.0466607,22.2235,0.109059,5.37309,0.30105,33.0533,0.47211
125,5.18054,0.0466007,22.22,0.109144,5.37682,0.301662,33.0298,0.47192
126,5.18083,0.0465578,22.2166,0.109237,5.38034,0.302027,33.0147,0.471416
127,5.18106,0.046521,22.2131,0.109247,5.38232,0.302163,33.0133,0.471261
128,5.18114,0.046502,22.2068,0.109489,5.38601,0.302488,33.0013,0.471043
129,5.18134,0.0464972,22.203,0.109589,5.38843,0.303003,32.9871,0.470795
130,5.18141,0.0464349,22.1994,0.109604,5.39021,0.302872,32.9809,0.470497
131,5.18164,0.0463626,22.1943,0.109682,5.39331,0.302947,32.9751,0.469833
132,5.18198,0.0463113,22.1885,0.10974,5.39534,0.30285,32.9745,0.469188
133,5.18233,0.0462205,22.1851,0.109754,5.39687,0.30314,32.97,0.468764
134,5.18284,0.0461515,22.1824,0.11002,5.39981,0.303581,32.9404,0.469022
135,5.18324,0.0461006,22.1811,0.110303,5.40431,0.304075,32.918,0.469205
136,5.1836,0.0460593,22.1772,0.110333,5.41078,0.304648,32.9069,0.468807
137,5.18388,0.0460073,22.1772,0.110316,5.41293,0.304716,32.907,0.468497
138,5.18383,0.0459576,22.1765,0.110243,5.41426,0.304681,32.9062,0.4684
139,5.18394,0.0459298,22.1709,0.110321,5.41789,0.305042,32.9021,0.468358
140,5.18395,0.0461395,22.1665,0.11035,5.42083,0.305027,32.9146,0.468573
141,5.18379,0.0463306,22.1651,0.11041,5.42282,0.304944,32.9324,0.469073
142,5.18367,0.0464631,22.1635,0.11038,5.42483,0.305075,32.9488,0.469191
143,5.18361,0.0465748,22.1677,0.110468,5.42403,0.305025,32.9676,0.469131
144,5.1834,0.0466648,22.1701,0.11046,5.42229,0.305044,32.9835,0.469167
145,5.1832,0.0467572,22.1686,0.110391,5.42146,0.305033,32.9966,0.469118
146,5.18296,0.0468584,22.1662,0.110402,5.42315,0.304957,33.01,0.469282
