simulations,OFV
500,951.005
1000,948.329
1500,947.596
2000,947.44
2500,948.188
3000,947.233
3500,946.747
4000,946.975
4500,947.389
5000,947.051
5500,947.207
6000,947.41
6500,947.057
7000,946.653
7500,946.89
8000,946.965
8500,947.376
9000,947.244
9500,947.091
10000,946.422
10500,946.442
11000,946.608
11500,946.594
12000,946.132
12500,946.162
13000,946.299
13500,946.344
14000,946.489
14500,946.455
15000,946.542
15500,946.61
16000,946.667
16500,946.52
17000,946.57
17500,946.715
18000,946.61
18500,946.618
19000,946.575
19500,946.586
20000,946.444
20500,946.341
21000,946.174
21500,946.235
22000,946.298
22500,946.331
23000,946.204
23500,946.133
24000,946.123
24500,946.159
25000,946.21
25500,946.246
26000,946.142
26500,946.211
27000,946.214
27500,946.244
28000,945.883
28500,945.692
29000,945.768
29500,945.846
30000,945.932
