time_pwRes,time_pwRes_spline,time_iwRes,time_iwRes_spline,time_npde,time_npde_spline,prediction_pwRes,prediction_pwRes_spline,prediction_iwRes,prediction_iwRes_spline,prediction_npde,prediction_npde_spline,split
1,0.0695841,1,0.179863,1,0.0722262,5.50145,0.131232,3.97266,0.117032,5.50145,0.107206,All
1.05006,0.0662582,1.05006,0.166861,1.05006,0.0685687,5.72755,0.12491,4.18804,0.0870473,5.72755,0.101668,All
1.10263,0.0627659,1.10263,0.153208,1.10263,0.0647281,5.96295,0.116812,4.4151,0.0554373,5.96295,0.0942069,All
1.15782,0.0590987,1.15782,0.138872,1.15782,0.0606952,6.20801,0.107326,4.65447,0.0233346,6.20801,0.0852504,All
1.21,0.0556322,1.21,0.12532,1.21,0.0568829,6.21575,0.106983,4.90681,-0.000802917,6.21575,0.0849185,All
1.21578,0.055248,1.21578,0.123819,1.21578,0.0564604,6.46315,0.0950968,5.00644,-0.0096622,6.46315,0.07327,All
1.27664,0.0512045,1.27664,0.108011,1.27664,0.0520137,6.72878,0.080639,5.17284,-0.0220387,6.72878,0.0588097,All
1.34055,0.0469586,1.34055,0.0914126,1.34055,0.0473443,6.93004,0.0692974,5.45329,-0.0390887,6.93004,0.0474017,All
1.40766,0.0425002,1.40766,0.073983,1.40766,0.0424412,7.00532,0.065055,5.74894,-0.0514298,7.00532,0.0431345,All
1.42,0.0416803,1.42,0.0707779,1.42,0.0415396,7.29323,0.048508,6.04023,-0.059578,7.29323,0.0264006,All
1.47813,0.0378185,1.47813,0.0556809,1.47813,0.0372927,7.59297,0.0311007,6.06063,-0.0598653,7.59297,0.00868149,All
1.55212,0.0329025,1.55212,0.0364627,1.55212,0.0318864,7.64433,0.0282093,6.38921,-0.0639225,7.64433,0.00573256,All
1.62982,0.0294542,1.62982,0.0285446,1.62982,0.0287743,7.90503,0.0139762,6.7356,-0.0637326,7.90503,-0.00878755,All
1.63,0.0294488,1.63,0.0285453,1.63,0.028771,8.22991,-0.00238143,7.07401,-0.0614346,8.22991,-0.0254498,All
1.71141,0.0270415,1.71141,0.0288755,1.71141,0.0273146,8.35863,-0.00812503,7.10078,-0.0611145,8.35863,-0.0312774,All
1.79708,0.0245081,1.79708,0.029223,1.79708,0.0257818,8.56815,-0.0166255,7.48575,-0.0552304,8.56815,-0.0398654,All
1.84,0.0232389,1.84,0.0293971,1.84,0.0250139,8.92029,-0.0273008,7.8916,-0.0480667,8.92029,-0.0504543,All
1.88704,0.0218478,1.88704,0.0295879,1.88704,0.0241723,9.07292,-0.0301338,8.1078,-0.0443433,9.07292,-0.0531257,All
1.98151,0.0190544,1.98151,0.029971,1.98151,0.0224823,9.2869,-0.0332297,8.31945,-0.0410578,9.2869,-0.0559335,All
2.05,0.0190065,2.05,0.031175,2.05,0.0225977,9.66858,-0.0339839,8.7705,-0.0351425,9.66858,-0.0558398,All
2.0807,0.0193128,2.0807,0.0318681,2.0807,0.0228717,9.78722,-0.0334526,9.14158,-0.0312482,9.78722,-0.0549916,All
2.18486,0.0203522,2.18486,0.0342199,2.18486,0.0238013,10.0659,-0.0305596,9.246,-0.0302808,10.0659,-0.0512402,All
2.26,0.0211021,2.26,0.0359165,2.26,0.024472,10.4796,-0.0230819,9.74728,-0.0263038,10.4796,-0.0422704,All
2.29423,0.0214437,2.29423,0.0366894,2.29423,0.0247776,10.5015,-0.022625,10.1754,-0.0235068,10.5015,-0.0417305,All
2.40908,0.0225897,2.40908,0.0392825,2.40908,0.0258027,10.9103,-0.0125236,10.2757,-0.0228972,10.9103,-0.0299743,All
2.47,0.0231976,2.47,0.0406579,2.47,0.0263464,11.2158,-0.00421204,10.8328,-0.0197665,11.2158,-0.0203794,All
2.52968,0.0237932,2.52968,0.0420054,2.52968,0.0268791,11.3587,-0.000195017,11.2092,-0.01762,11.3587,-0.0157564,All
2.65631,0.0250568,2.65631,0.0448646,2.65631,0.0280094,11.8256,0.0125302,11.4202,-0.016351,11.8256,-0.001091,All
2.68,0.0252932,2.68,0.0453994,2.68,0.0282208,11.9301,0.0152501,12.0393,-0.011927,11.9301,0.00205188,All
2.78929,0.0263838,2.78929,0.0478669,2.78929,0.0291962,12.3116,0.0233168,12.2429,-0.0101345,12.3116,0.0115075,All
2.89,0.0273888,2.89,0.0501409,2.89,0.0300952,12.6444,0.0291648,12.692,-0.00569394,12.6444,0.0184672,All
2.92892,0.0277771,2.92892,0.0510196,2.92892,0.0304425,12.8176,0.0322073,13.2767,0.00107258,12.8176,0.0220881,All
3.07554,0.0292403,3.07554,0.05433,3.07554,0.0317512,13.3443,0.0407142,13.3801,0.00238979,13.3443,0.0322883,All
3.1,0.0294844,3.1,0.0548824,3.1,0.0319695,13.3587,0.0408791,14.1056,0.0123586,13.3587,0.0324934,All
3.2295,0.0307766,3.2295,0.0578062,3.2295,0.0331254,13.8928,0.0458777,14.3105,0.0154019,13.8928,0.0388778,All
3.31,0.0315799,3.31,0.0596238,3.31,0.0338439,14.073,0.0473663,14.8703,0.0237462,14.073,0.0408148,All
3.39116,0.0323899,3.39116,0.0614564,3.39116,0.0345684,14.4637,0.0494521,15.3443,0.0311643,14.4637,0.0437544,All
3.52,0.0336755,3.52,0.0643653,3.52,0.0357183,14.7873,0.0507153,15.6765,0.0364052,14.7873,0.0456732,All
3.56093,0.0340839,3.56093,0.0652893,3.56093,0.0360836,15.0582,0.0512128,16.3781,0.0474344,15.0582,0.0466526,All
3.73,0.0369523,3.73,0.0676756,3.73,0.0379466,15.5016,0.0514978,16.5264,0.0497273,15.5016,0.0476533,All
3.73918,0.0371179,3.73918,0.0677934,3.73918,0.0380507,15.677,0.0514927,17.4119,0.0623523,15.677,0.0479152,All
3.92637,0.0404932,3.92637,0.0701932,3.92637,0.0401731,16.2159,0.0508132,17.4224,0.0624972,16.2159,0.0479414,All
3.94,0.040739,3.94,0.070368,3.94,0.0403277,16.3214,0.0506019,18.367,0.0751273,16.3214,0.0478516,All
4.12292,0.0416523,4.12292,0.0717933,4.12292,0.0404978,16.9302,0.0491117,18.4456,0.0759424,16.9302,0.0469482,All
4.15,0.0416151,4.15,0.0719379,4.15,0.0403854,16.9921,0.0489531,19.3628,0.0851958,16.9921,0.0468458,All
4.32931,0.0413691,4.32931,0.0728951,4.32931,0.039641,17.6445,0.0473377,19.4794,0.0861811,17.6445,0.0457648,All
4.36,0.0413269,4.36,0.0730589,4.36,0.0395136,17.6905,0.0472286,20.4125,0.0925513,17.6905,0.0456881,All
4.54603,0.0410716,4.54603,0.074052,4.54603,0.0387414,18.3588,0.0461766,20.5132,0.0931806,18.3588,0.0449852,All
4.57,0.0410388,4.57,0.07418,4.57,0.0386419,18.4175,0.0461046,21.5192,0.097873,18.4175,0.044939,All
4.77361,0.0407593,4.77361,0.0752668,4.77361,0.0377967,19.073,0.0453015,21.547,0.0979675,19.073,0.0444244,All
4.78,0.0407506,4.78,0.075301,4.78,0.0377702,19.1745,0.0451772,22.5808,0.100045,19.1745,0.0443448,All
4.99,0.0404624,4.99,0.076422,4.99,0.0368984,19.7873,0.0446255,22.6859,0.100057,19.7873,0.0439714,All
5.01257,0.0404314,5.01257,0.0765425,5.01257,0.0368047,19.9625,0.0444464,23.6146,0.100163,19.9625,0.0438198,All
5.2,0.0401742,5.2,0.077543,5.2,0.0360267,20.5016,0.0438954,23.9158,0.100197,20.5016,0.0433531,All
5.2635,0.040087,5.2635,0.077882,5.2635,0.0357631,20.7829,0.0436079,24.6484,0.100003,20.7829,0.0431096,All
5.41,0.039886,5.41,0.078664,5.41,0.0351549,21.2159,0.0428967,25.2124,0.0988559,21.2159,0.0424333,All
5.52699,0.0397254,5.52699,0.0792885,5.52699,0.0346693,21.6371,0.0419928,25.6821,0.0978987,21.6371,0.041552,All
5.62,0.0390406,5.62,0.0793234,5.62,0.0338068,21.9302,0.0411415,26.5794,0.0954143,21.9302,0.0407094,All
5.80367,0.0359977,5.80367,0.0779911,5.80367,0.0306583,22.5263,0.039105,26.7159,0.0949828,22.5263,0.0386889,All
5.83,0.0355614,5.83,0.0778001,5.83,0.0302068,22.6445,0.0385961,27.7497,0.0916182,22.6445,0.0381826,All
6.04,0.0318028,6.04,0.0754471,6.04,0.0262859,23.3588,0.034863,28.0204,0.0906679,23.3588,0.0344711,All
6.0942,0.0305264,6.0942,0.0739298,6.0942,0.024922,23.4521,0.034217,28.7835,0.0879475,23.4521,0.0338303,All
6.25,0.026857,6.25,0.0695676,6.25,0.021001,24.0731,0.0295514,29.5395,0.0852099,24.0731,0.0292079,All
6.39927,0.0233414,6.39927,0.0653885,6.39927,0.0172444,24.416,0.0264601,29.8173,0.0841978,24.416,0.0261533,All
6.46,0.0219111,6.46,0.0636882,6.46,0.015716,24.7874,0.0221896,30.8511,0.0804308,24.7874,0.0219509,All
6.67,0.0169653,6.67,0.0578087,6.67,0.010431,25.4194,0.0145863,31.141,0.0793919,25.4194,0.0144753,All
