simulations, -2LL
1000,604.104
2000,604.309
3000,603.611
4000,603.494
5000,603.591
6000,603.563
7000,603.75
8000,603.789
9000,603.335
10000,603.39
11000,603.498
12000,603.557
13000,603.679
14000,603.745
15000,603.766
16000,603.784
17000,603.841
18000,603.877
19000,603.915
20000,603.916
21000,603.88
22000,603.918
23000,603.921
24000,603.894
25000,603.945
26000,603.988
27000,604.05
28000,604.048
29000,604.062
30000,604.067
