trans_Cl_vs_CLCRMLMIN_abscissa,trans_Cl_vs_CLCRMLMIN_spline,trans_Cl_vs_CLCRMLMIN_regression,trans_Cl_vs_WTKG_abscissa,trans_Cl_vs_WTKG_spline,trans_Cl_vs_WTKG_regression,trans_Cl_vs_logtCLCRMLMIN_abscissa,trans_Cl_vs_logtCLCRMLMIN_spline,trans_Cl_vs_logtCLCRMLMIN_regression,trans_Q_vs_CLCRMLMIN_abscissa,trans_Q_vs_CLCRMLMIN_spline,trans_Q_vs_CLCRMLMIN_regression,trans_Q_vs_WTKG_abscissa,trans_Q_vs_WTKG_spline,trans_Q_vs_WTKG_regression,trans_Q_vs_logtCLCRMLMIN_abscissa,trans_Q_vs_logtCLCRMLMIN_spline,trans_Q_vs_logtCLCRMLMIN_regression,trans_V1_vs_CLCRMLMIN_abscissa,trans_V1_vs_CLCRMLMIN_spline,trans_V1_vs_CLCRMLMIN_regression,trans_V1_vs_WTKG_abscissa,trans_V1_vs_WTKG_spline,trans_V1_vs_WTKG_regression,trans_V1_vs_logtCLCRMLMIN_abscissa,trans_V1_vs_logtCLCRMLMIN_spline,trans_V1_vs_logtCLCRMLMIN_regression,trans_V2_vs_CLCRMLMIN_abscissa,trans_V2_vs_CLCRMLMIN_spline,trans_V2_vs_CLCRMLMIN_regression,trans_V2_vs_WTKG_abscissa,trans_V2_vs_WTKG_spline,trans_V2_vs_WTKG_regression,trans_V2_vs_logtCLCRMLMIN_abscissa,trans_V2_vs_logtCLCRMLMIN_spline,trans_V2_vs_logtCLCRMLMIN_regression,trans_bias_vs_CLCRMLMIN_abscissa,trans_bias_vs_CLCRMLMIN_spline,trans_bias_vs_CLCRMLMIN_regression,trans_bias_vs_WTKG_abscissa,trans_bias_vs_WTKG_spline,trans_bias_vs_WTKG_regression,trans_bias_vs_logtCLCRMLMIN_abscissa,trans_bias_vs_logtCLCRMLMIN_spline,trans_bias_vs_logtCLCRMLMIN_regression,split
142.256,1.69444,1.64002,66.2222,1.65411,1.69147,-0.0746613,1.68188,1.61658,142.256,1.93589,1.88133,66.2222,1.98282,1.85877,-0.0746613,1.86513,1.88505,142.256,3.07008,3.04568,66.2222,3.09964,3.0679,-0.0746613,3.08105,3.05044,142.256,3.15345,3.14469,66.2222,3.24331,3.17103,-0.0746613,3.17054,3.15383,142.256,1.24268,-0.848446,66.2222,-0.0593151,-0.84523,-0.0746613,1.02671,-1.18325,All
143.273,1.69476,1.64426,66.5455,1.65412,1.69494,-0.0674954,1.68275,1.62115,143.273,1.94647,1.88053,66.5455,1.98926,1.85711,-0.0674954,1.87889,1.88429,143.273,3.06768,3.04458,66.5455,3.10362,3.06977,-0.0674954,3.07975,3.04945,143.273,3.15067,3.14281,66.5455,3.24938,3.17332,-0.0674954,3.16814,3.15199,143.273,1.23974,-0.795295,66.5455,0.0680579,-0.851729,-0.0674954,1.04081,-1.11975,All
144.29,1.69473,1.64851,66.8687,1.65412,1.6984,-0.0603295,1.68273,1.62573,144.29,1.95613,1.87973,66.8687,1.99569,1.85546,-0.0603295,1.89361,1.88353,144.29,3.0651,3.04347,66.8687,3.10759,3.07164,-0.0603295,3.0781,3.04847,144.29,3.14784,3.14094,66.8687,3.25545,3.17561,-0.0603295,3.16552,3.15015,144.29,1.21996,-0.742143,66.8687,0.195431,-0.858229,-0.0603295,1.02853,-1.05624,All
145.307,1.69434,1.65276,67.1919,1.65646,1.70187,-0.0531636,1.6827,1.6303,145.307,1.9648,1.87892,67.1919,1.99579,1.8538,-0.0531636,1.90833,1.88278,145.307,3.06233,3.04237,67.1919,3.10994,3.07351,-0.0531636,3.07645,3.04748,145.307,3.14496,3.13906,67.1919,3.25821,3.1779,-0.0531636,3.16291,3.14832,145.307,1.18207,-0.688992,67.1919,0.248621,-0.864728,-0.0531636,1.01625,-0.992737,All
146.324,1.69394,1.65701,67.5152,1.66039,1.70534,-0.0459977,1.68268,1.63488,146.324,1.97347,1.87812,67.5152,1.99156,1.85215,-0.0459977,1.92305,1.88202,146.324,3.05957,3.04126,67.5152,3.11116,3.07538,-0.0459977,3.0748,3.04649,146.324,3.14208,3.13718,67.5152,3.25872,3.18019,-0.0459977,3.16029,3.14648,146.324,1.14418,-0.63584,67.5152,0.251055,-0.871227,-0.0459977,1.00398,-0.929233,All
147.341,1.69354,1.66126,67.8384,1.66432,1.70881,-0.0388318,1.68265,1.63945,147.341,1.98213,1.87732,67.8384,1.98732,1.85049,-0.0388318,1.93777,1.88126,147.341,3.0568,3.04016,67.8384,3.11238,3.07725,-0.0388318,3.07315,3.0455,147.341,3.1392,3.13531,67.8384,3.25922,3.18248,-0.0388318,3.15768,3.14464,147.341,1.10628,-0.582689,67.8384,0.253488,-0.877726,-0.0388318,0.991701,-0.865728,All
148.359,1.69314,1.6655,68.1616,1.66825,1.71227,-0.0316658,1.68263,1.64403,148.359,1.9908,1.87652,68.1616,1.98309,1.84884,-0.0316658,1.95249,1.8805,148.359,3.05404,3.03906,68.1616,3.1136,3.07912,-0.0316658,3.0715,3.04451,148.359,3.13632,3.13343,68.1616,3.25972,3.18477,-0.0316658,3.15507,3.1428,148.359,1.06839,-0.529537,68.1616,0.255922,-0.884225,-0.0316658,0.979424,-0.802223,All
149.376,1.69274,1.66975,68.4848,1.67218,1.71574,-0.0244999,1.68248,1.6486,149.376,1.99947,1.87571,68.4848,1.97886,1.84718,-0.0244999,1.96706,1.87975,149.376,3.05128,3.03795,68.4848,3.11483,3.08099,-0.0244999,3.06977,3.04352,149.376,3.13344,3.13155,68.4848,3.26022,3.18706,-0.0244999,3.15242,3.14096,149.376,1.0305,-0.476386,68.4848,0.258355,-0.890725,-0.0244999,0.961632,-0.738718,All
150.393,1.69234,1.674,68.8081,1.67611,1.71921,-0.017334,1.68203,1.65318,150.393,2.00814,1.87491,68.8081,1.97462,1.84553,-0.017334,1.98131,1.87899,150.393,3.04851,3.03685,68.8081,3.11605,3.08286,-0.017334,3.06787,3.04253,150.393,3.13056,3.12967,68.8081,3.26073,3.18935,-0.017334,3.14968,3.13912,150.393,0.99261,-0.423234,68.8081,0.260789,-0.897224,-0.017334,0.931736,-0.675213,All
151.41,1.69194,1.67825,69.1313,1.68004,1.72267,-0.0101681,1.68159,1.65776,151.41,2.01681,1.87411,69.1313,1.97039,1.84387,-0.0101681,1.99555,1.87823,151.41,3.04575,3.03574,69.1313,3.11727,3.08473,-0.0101681,3.06596,3.04155,151.41,3.12768,3.1278,69.1313,3.26123,3.19164,-0.0101681,3.14694,3.13728,151.41,0.954719,-0.370083,69.1313,0.263222,-0.903723,-0.0101681,0.90184,-0.611708,All
152.427,1.69154,1.6825,69.4545,1.68397,1.72614,-0.00300224,1.68114,1.66233,152.427,2.02548,1.87331,69.4545,1.96616,1.84222,-0.00300224,2.0098,1.87747,152.427,3.04298,3.03464,69.4545,3.11849,3.0866,-0.00300224,3.06405,3.04056,152.427,3.1248,3.12592,69.4545,3.26173,3.19393,-0.00300224,3.1442,3.13545,152.427,0.916827,-0.316931,69.4545,0.265656,-0.910222,-0.00300224,0.871944,-0.548203,All
153.444,1.69114,1.68674,69.7778,1.6879,1.72961,0.00416366,1.68108,1.66691,153.444,2.03414,1.8725,69.7778,1.96192,1.84056,0.00416366,2.0201,1.87672,153.444,3.04022,3.03353,69.7778,3.11972,3.08847,0.00416366,3.06191,3.03957,153.444,3.12192,3.12404,69.7778,3.26224,3.19622,0.00416366,3.14145,3.13361,153.444,0.878936,-0.26378,69.7778,0.26809,-0.916722,0.00416366,0.833053,-0.484698,All
154.462,1.69074,1.69099,70.101,1.69183,1.73308,0.0113296,1.68112,1.67148,154.462,2.04281,1.8717,70.101,1.95769,1.83891,0.0113296,2.02926,1.87596,154.462,3.03745,3.03243,70.101,3.12094,3.09034,0.0113296,3.0597,3.03858,154.462,3.11904,3.12217,70.101,3.26274,3.19851,0.0113296,3.1387,3.13177,154.462,0.841044,-0.210628,70.101,0.270523,-0.923221,0.0113296,0.79155,-0.421193,All
155.479,1.69035,1.69524,70.4242,1.69576,1.73654,0.0184955,1.68116,1.67606,155.479,2.05148,1.8709,70.4242,1.95346,1.83725,0.0184955,2.03842,1.8752,155.479,3.03469,3.03132,70.4242,3.12216,3.09221,0.0184955,3.05749,3.03759,155.479,3.11616,3.12029,70.4242,3.26324,3.2008,0.0184955,3.13594,3.12993,155.479,0.803153,-0.157477,70.4242,0.272957,-0.92972,0.0184955,0.750046,-0.357688,All
156.496,1.68995,1.69949,70.7475,1.69969,1.74001,0.0256614,1.6812,1.68063,156.496,2.06015,1.8701,70.7475,1.94923,1.83559,0.0256614,2.04758,1.87444,156.496,3.03193,3.03022,70.7475,3.12338,3.09408,0.0256614,3.05529,3.0366,156.496,3.11328,3.11841,70.7475,3.26374,3.20308,0.0256614,3.13319,3.12809,156.496,0.765261,-0.104325,70.7475,0.27539,-0.936219,0.0256614,0.708543,-0.294183,All
157.513,1.68955,1.70373,71.0707,1.70362,1.74348,0.0328273,1.68124,1.68521,157.513,2.06882,1.86929,71.0707,1.94499,1.83394,0.0328273,2.05674,1.87369,157.513,3.02916,3.02911,71.0707,3.12461,3.09595,0.0328273,3.05308,3.03561,157.513,3.1104,3.11654,71.0707,3.26425,3.20537,0.0328273,3.13043,3.12625,157.513,0.727369,-0.0511735,71.0707,0.277824,-0.942718,0.0328273,0.66704,-0.230678,All
158.53,1.68915,1.70798,71.3939,1.70755,1.74695,0.0399932,1.68128,1.68978,158.53,2.07749,1.86849,71.3939,1.94076,1.83228,0.0399932,2.0659,1.87293,158.53,3.0264,3.02801,71.3939,3.12583,3.09782,0.0399932,3.05087,3.03463,158.53,3.10752,3.11466,71.3939,3.26475,3.20766,0.0399932,3.12768,3.12441,158.53,0.689478,0.001978,71.3939,0.280257,-0.949218,0.0399932,0.625537,-0.167173,All
159.547,1.68875,1.71223,71.7172,1.71148,1.75041,0.0471591,1.68133,1.69436,159.547,2.08615,1.86769,71.7172,1.93653,1.83063,0.0471591,2.07506,1.87217,159.547,3.02363,3.0269,71.7172,3.12705,3.09969,0.0471591,3.04867,3.03364,159.547,3.10465,3.11278,71.7172,3.26525,3.20995,0.0471591,3.12492,3.12258,159.547,0.651586,0.0551295,71.7172,0.282691,-0.955717,0.0471591,0.584034,-0.103669,All
160.565,1.68835,1.71648,72.0404,1.71541,1.75388,0.054325,1.68137,1.69893,160.565,2.09482,1.86689,72.0404,1.93229,1.82897,0.054325,2.08422,1.87141,160.565,3.02087,3.0258,72.0404,3.12827,3.10156,0.054325,3.04646,3.03265,160.565,3.10177,3.11091,72.0404,3.26576,3.21224,0.054325,3.12217,3.12074,160.565,0.613695,0.108281,72.0404,0.285125,-0.962216,0.054325,0.542531,-0.0401636,All
161.582,1.68952,1.72073,72.3636,1.71934,1.75735,0.0614909,1.68141,1.70351,161.582,2.09652,1.86608,72.3636,1.92806,1.82732,0.0614909,2.09337,1.87066,161.582,3.01855,3.0247,72.3636,3.12949,3.10344,0.0614909,3.04425,3.03166,161.582,3.09929,3.10903,72.3636,3.26626,3.21453,0.0614909,3.11941,3.1189,161.582,0.583111,0.161433,72.3636,0.287558,-0.968715,0.0614909,0.501028,0.0233413,All
162.599,1.69243,1.72497,72.6869,1.72327,1.76081,0.0686568,1.68145,1.70808,162.599,2.09048,1.86528,72.6869,1.92383,1.82566,0.0686568,2.10253,1.8699,162.599,3.01673,3.02359,72.6869,3.13072,3.10531,0.0686568,3.04205,3.03067,162.599,3.09727,3.10715,72.6869,3.26676,3.21682,0.0686568,3.11666,3.11706,162.599,0.560648,0.214584,72.6869,0.289992,-0.975214,0.0686568,0.459525,0.0868462,All
163.616,1.69533,1.72922,73.0101,1.7272,1.76428,0.0758227,1.68149,1.71266,163.616,2.08444,1.86448,73.0101,1.91959,1.82401,0.0758227,2.11169,1.86914,163.616,3.01491,3.02249,73.0101,3.13194,3.10718,0.0758227,3.03984,3.02968,163.616,3.09525,3.10528,73.0101,3.26727,3.21911,0.0758227,3.1139,3.11522,163.616,0.538184,0.267736,73.0101,0.292425,-0.981714,0.0758227,0.418021,0.150351,All
164.633,1.69824,1.73347,73.3333,1.73113,1.76775,0.0829886,1.68153,1.71723,164.633,2.07839,1.86368,73.3333,1.91536,1.82235,0.0829886,2.12085,1.86838,164.633,3.01308,3.02138,73.3333,3.13316,3.10905,0.0829886,3.03763,3.0287,164.633,3.09323,3.1034,73.3333,3.26777,3.2214,0.0829886,3.11115,3.11338,164.633,0.515721,0.320887,73.3333,0.294859,-0.988213,0.0829886,0.376518,0.213856,All
165.651,1.70115,1.73772,73.6566,1.73506,1.77122,0.0901545,1.68157,1.72181,165.651,2.07235,1.86287,73.6566,1.91113,1.8207,0.0901545,2.13001,1.86763,165.651,3.01126,3.02028,73.6566,3.13438,3.11092,0.0901545,3.03543,3.02771,165.651,3.0912,3.10152,73.6566,3.26827,3.22369,0.0901545,3.10839,3.11154,165.651,0.493257,0.374039,73.6566,0.297292,-0.994712,0.0901545,0.335015,0.277361,All
166.668,1.70406,1.74197,73.9798,1.73899,1.77468,0.0973204,1.68162,1.72639,166.668,2.06631,1.86207,73.9798,1.90689,1.81904,0.0973204,2.13917,1.86687,166.668,3.00944,3.01917,73.9798,3.13561,3.11279,0.0973204,3.03322,3.02672,166.668,3.08918,3.09964,73.9798,3.26877,3.22598,0.0973204,3.10564,3.1097,166.668,0.470793,0.42719,73.9798,0.299726,-1.00121,0.0973204,0.293512,0.340866,All
167.685,1.70697,1.74621,74.303,1.74292,1.77815,0.104486,1.68166,1.73096,167.685,2.06026,1.86127,74.303,1.90266,1.81739,0.104486,2.14833,1.86611,167.685,3.00762,3.01807,74.303,3.13683,3.11466,0.104486,3.03101,3.02573,167.685,3.08716,3.09777,74.303,3.26928,3.22827,0.104486,3.10288,3.10787,167.685,0.44833,0.480342,74.303,0.30216,-1.00771,0.104486,0.252009,0.404371,All
168.702,1.70987,1.75046,74.6263,1.74685,1.78162,0.111652,1.6817,1.73554,168.702,2.05422,1.86047,74.6263,1.89843,1.81573,0.111652,2.15749,1.86536,168.702,3.0058,3.01696,74.6263,3.13805,3.11653,0.111652,3.02881,3.02474,168.702,3.08514,3.09589,74.6263,3.26978,3.23056,0.111652,3.10013,3.10603,168.702,0.425866,0.533493,74.6263,0.304593,-1.01421,0.111652,0.210506,0.467876,All
169.719,1.71278,1.75471,74.9495,1.75078,1.78509,0.118818,1.68594,1.74011,169.719,2.04818,1.85966,74.9495,1.89419,1.81408,0.118818,2.14771,1.8646,169.719,3.00397,3.01586,74.9495,3.13927,3.1184,0.118818,3.02669,3.02375,169.719,3.08311,3.09401,74.9495,3.27028,3.23285,0.118818,3.09794,3.10419,169.719,0.403403,0.586645,74.9495,0.307027,-1.02071,0.118818,0.21107,0.531381,All
170.736,1.71569,1.75896,75.2727,1.75471,1.78855,0.125984,1.69054,1.74469,170.736,2.04214,1.85886,75.2727,1.88996,1.81242,0.125984,2.13633,1.86384,170.736,3.00215,3.01475,75.2727,3.1405,3.12027,0.125984,3.02459,3.02276,170.736,3.08109,3.09214,75.2727,3.27079,3.23514,0.125984,3.09581,3.10235,170.736,0.380939,0.639796,75.2727,0.30946,-1.02721,0.125984,0.215199,0.594886,All
171.754,1.7186,1.76321,75.596,1.75864,1.79202,0.13315,1.69514,1.74926,171.754,2.03609,1.85806,75.596,1.88573,1.81077,0.13315,2.12495,1.86308,171.754,3.00033,3.01365,75.596,3.14172,3.12214,0.13315,3.02248,3.02178,171.754,3.07907,3.09026,75.596,3.27129,3.23743,0.13315,3.09367,3.10051,171.754,0.358475,0.692948,75.596,0.311894,-1.03371,0.13315,0.219327,0.658391,All
172.771,1.72151,1.76745,75.9192,1.76257,1.79549,0.140316,1.69975,1.75384,172.771,2.03005,1.85726,75.9192,1.88149,1.80911,0.140316,2.11357,1.86233,172.771,2.99851,3.01254,75.9192,3.14294,3.12401,0.140316,3.02038,3.02079,172.771,3.07705,3.08838,75.9192,3.27179,3.23972,0.140316,3.09154,3.09867,172.771,0.336012,0.746099,75.9192,0.314327,-1.04021,0.140316,0.223456,0.721895,All
173.788,1.72441,1.7717,76.2424,1.7665,1.79895,0.147482,1.70435,1.75841,173.788,2.02401,1.85645,76.2424,1.87726,1.80746,0.147482,2.10219,1.86157,173.788,2.99668,3.01144,76.2424,3.14416,3.12588,0.147482,3.01828,3.0198,173.788,3.07502,3.08651,76.2424,3.27229,3.24201,0.147482,3.0894,3.09683,173.788,0.313548,0.799251,76.2424,0.316761,-1.04671,0.147482,0.227585,0.7854,All
174.805,1.72732,1.77595,76.5657,1.77043,1.80242,0.154648,1.70895,1.76299,174.805,2.01796,1.85565,76.5657,1.87303,1.8058,0.154648,2.09081,1.86081,174.805,2.99486,3.01033,76.5657,3.14539,3.12775,0.154648,3.01617,3.01881,174.805,3.073,3.08463,76.5657,3.2728,3.2443,0.154648,3.08727,3.095,174.805,0.291085,0.852402,76.5657,0.319195,-1.0532,0.154648,0.231714,0.848905,All
175.822,1.73023,1.7802,76.8889,1.77436,1.80589,0.161813,1.71355,1.76756,175.822,2.01192,1.85485,76.8889,1.86879,1.80415,0.161813,2.07943,1.86005,175.822,2.99304,3.00923,76.8889,3.14661,3.12962,0.161813,3.01407,3.01782,175.822,3.07098,3.08275,76.8889,3.2733,3.24659,0.161813,3.08513,3.09316,175.822,0.268621,0.905554,76.8889,0.321628,-1.0597,0.161813,0.235843,0.91241,All
176.839,1.73314,1.78444,77.2121,1.77829,1.80936,0.168979,1.71815,1.77214,176.839,2.00588,1.85405,77.2121,1.86456,1.80249,0.168979,2.06805,1.8593,176.839,2.99122,3.00813,77.2121,3.14783,3.13149,0.168979,3.01196,3.01683,176.839,3.06896,3.08088,77.2121,3.2738,3.24888,0.168979,3.083,3.09132,176.839,0.246158,0.958705,77.2121,0.324062,-1.0662,0.168979,0.239972,0.975915,All
177.857,1.73605,1.78869,77.5354,1.78222,1.81282,0.176145,1.72275,1.77671,177.857,1.99983,1.85325,77.5354,1.86033,1.80084,0.176145,2.05667,1.85854,177.857,2.9894,3.00702,77.5354,3.14905,3.13336,0.176145,3.00986,3.01584,177.857,3.06693,3.079,77.5354,3.27431,3.25117,0.176145,3.08086,3.08948,177.857,0.223694,1.01186,77.5354,0.326495,-1.0727,0.176145,0.2441,1.03942,All
178.874,1.73895,1.79294,77.8586,1.78615,1.81629,0.183311,1.72735,1.78129,178.874,1.99379,1.85244,77.8586,1.85609,1.79918,0.183311,2.04529,1.85778,178.874,2.98757,3.00592,77.8586,3.15028,3.13523,0.183311,3.00775,3.01486,178.874,3.06491,3.07712,77.8586,3.27481,3.25346,0.183311,3.07873,3.08764,178.874,0.20123,1.06501,77.8586,0.328929,-1.0792,0.183311,0.248229,1.10293,All
179.891,1.74186,1.79719,78.1818,1.79008,1.81976,0.190477,1.73195,1.78587,179.891,1.98775,1.85164,78.1818,1.85186,1.79753,0.190477,2.0339,1.85702,179.891,2.98575,3.00481,78.1818,3.1515,3.1371,0.190477,3.00565,3.01387,179.891,3.06289,3.07525,78.1818,3.27531,3.25575,0.190477,3.07659,3.0858,179.891,0.178767,1.11816,78.1818,0.331362,-1.0857,0.190477,0.252358,1.16643,All
180.908,1.74477,1.80144,78.5051,1.79401,1.82323,0.197643,1.73655,1.79044,180.908,1.98171,1.85084,78.5051,1.84763,1.79587,0.197643,2.02252,1.85627,180.908,2.98393,3.00371,78.5051,3.15272,3.13897,0.197643,3.00354,3.01288,180.908,3.06087,3.07337,78.5051,3.27581,3.25803,0.197643,3.07445,3.08396,180.908,0.156303,1.17131,78.5051,0.333796,-1.0922,0.197643,0.256487,1.22993,All
181.925,1.74768,1.80568,78.8283,1.79794,1.82669,0.204809,1.74115,1.79502,181.925,1.97566,1.85004,78.8283,1.84339,1.79422,0.204809,2.01114,1.85551,181.925,2.98211,3.0026,78.8283,3.15394,3.14084,0.204809,3.00144,3.01189,181.925,3.05884,3.07149,78.8283,3.27632,3.26032,0.204809,3.07232,3.08212,181.925,0.13384,1.22446,78.8283,0.33623,-1.0987,0.204809,0.260616,1.29344,All
182.942,1.75059,1.80993,79.1515,1.80187,1.83016,0.211975,1.74575,1.79959,182.942,1.96962,1.84923,79.1515,1.83916,1.79256,0.211975,1.99976,1.85475,182.942,2.98029,3.0015,79.1515,3.15517,3.14271,0.211975,2.99933,3.0109,182.942,3.05682,3.06962,79.1515,3.27682,3.26261,0.211975,3.07018,3.08029,182.942,0.111376,1.27761,79.1515,0.338663,-1.1052,0.211975,0.264744,1.35694,All
183.96,1.75349,1.81418,79.4747,1.8058,1.83363,0.219141,1.75035,1.80417,183.96,1.96358,1.84843,79.4747,1.83493,1.79091,0.219141,1.98838,1.85399,183.96,2.97846,3.00039,79.4747,3.15639,3.14458,0.219141,2.99723,3.00991,183.96,3.0548,3.06774,79.4747,3.27732,3.2649,0.219141,3.06805,3.07845,183.96,0.0889124,1.33077,79.4747,0.341097,-1.1117,0.219141,0.268873,1.42045,All
184.977,1.75675,1.81843,79.798,1.80973,1.83709,0.226307,1.75496,1.80874,184.977,1.95642,1.84763,79.798,1.8307,1.78925,0.226307,1.977,1.85324,184.977,2.97675,2.99929,79.798,3.15761,3.14645,0.226307,2.99512,3.00892,184.977,3.05286,3.06586,79.798,3.27783,3.26719,0.226307,3.06591,3.07661,184.977,0.0706317,1.38392,79.798,0.34353,-1.1182,0.226307,0.273002,1.48395,All
185.994,1.76486,1.82268,80.1212,1.81366,1.84056,0.233473,1.75956,1.81332,185.994,1.93371,1.84683,80.1212,1.82646,1.78759,0.233473,1.96562,1.85248,185.994,2.97661,2.99818,80.1212,3.15883,3.14832,0.233473,2.99302,3.00794,185.994,3.05207,3.06398,80.1212,3.27833,3.26948,0.233473,3.06378,3.07477,185.994,0.11255,1.43707,80.1212,0.345964,-1.1247,0.233473,0.277131,1.54746,All
187.011,1.77343,1.82692,80.4444,1.81759,1.84403,0.240638,1.76416,1.81789,187.011,1.90962,1.84602,80.4444,1.82223,1.78594,0.240638,1.95424,1.85172,187.011,2.97661,2.99708,80.4444,3.16006,3.15019,0.240638,2.99091,3.00695,187.011,3.05138,3.06211,80.4444,3.27883,3.27177,0.240638,3.06164,3.07293,187.011,0.160852,1.49022,80.4444,0.348397,-1.1312,0.240638,0.28126,1.61096,All
188.028,1.782,1.83117,80.7677,1.82152,1.8475,0.247804,1.76876,1.82247,188.028,1.88553,1.84522,80.7677,1.818,1.78428,0.247804,1.94286,1.85096,188.028,2.97662,2.99597,80.7677,3.16128,3.15206,0.247804,2.98881,3.00596,188.028,3.0507,3.06023,80.7677,3.27934,3.27406,0.247804,3.05951,3.07109,188.028,0.209154,1.54337,80.7677,0.350831,-1.13769,0.247804,0.285389,1.67447,All
189.045,1.79058,1.83542,81.0909,1.82545,1.85096,0.25497,1.77673,1.82704,189.045,1.86144,1.84442,81.0909,1.81376,1.78263,0.25497,1.9184,1.85021,189.045,2.97663,2.99487,81.0909,3.1625,3.15393,0.25497,2.987,3.00497,189.045,3.05002,3.05835,81.0909,3.27984,3.27635,0.25497,3.05789,3.06925,189.045,0.257456,1.59652,81.0909,0.353264,-1.14419,0.25497,0.335114,1.73797,All
190.063,1.80234,1.83967,81.4141,1.82938,1.85443,0.262136,1.78669,1.83162,190.063,1.82809,1.84362,81.4141,1.80953,1.78097,0.262136,1.88629,1.84945,190.063,2.97769,2.99377,81.4141,3.16372,3.1558,0.262136,2.98538,3.00398,190.063,3.05007,3.05648,81.4141,3.28034,3.27864,0.262136,3.05658,3.06742,190.063,0.351101,1.64967,81.4141,0.355698,-1.15069,0.262136,0.412241,1.80148,All
191.08,1.81467,1.84391,81.7374,1.83331,1.8579,0.269302,1.79665,1.83619,191.08,1.79309,1.84281,81.7374,1.8053,1.77932,0.269302,1.85418,1.84869,191.08,2.97894,2.99266,81.7374,3.16495,3.15767,0.269302,2.98376,3.00299,191.08,3.05026,3.0546,81.7374,3.28084,3.28093,0.269302,3.05527,3.06558,191.08,0.45287,1.70283,81.7374,0.358132,-1.15719,0.269302,0.489368,1.86498,All
192.097,1.827,1.84816,82.0606,1.83904,1.86137,0.276468,1.80802,1.84077,192.097,1.75808,1.84201,82.0606,1.7969,1.77766,0.276468,1.81687,1.84793,192.097,2.98019,2.99156,82.0606,3.16508,3.15954,0.276468,2.98229,3.00201,192.097,3.05045,3.05272,82.0606,3.27941,3.28322,0.276468,3.05419,3.06374,192.097,0.554639,1.75598,82.0606,0.290497,-1.16369,0.276468,0.587398,1.92849,All
193.114,1.83934,1.85241,82.3838,1.85254,1.86483,0.283634,1.82091,1.84534,193.114,1.72307,1.84121,82.3838,1.77047,1.77601,0.283634,1.77403,1.84718,193.114,2.98144,2.99045,82.3838,3.16052,3.16142,0.283634,2.981,3.00102,193.114,3.05063,3.05085,82.3838,3.26961,3.28551,0.283634,3.05335,3.0619,193.114,0.656407,1.80913,82.3838,-0.080765,-1.17019,0.283634,0.707611,1.99199,All
194.131,1.85167,1.85666,82.7071,1.86605,1.8683,0.2908,1.83379,1.84992,194.131,1.68807,1.84041,82.7071,1.74404,1.77435,0.2908,1.7312,1.84642,194.131,2.98269,2.98935,82.7071,3.15595,3.16329,0.2908,2.9797,3.00003,194.131,3.05082,3.04897,82.7071,3.25981,3.2878,0.2908,3.0525,3.06006,194.131,0.758176,1.86228,82.7071,-0.452027,-1.17669,0.2908,0.827824,2.0555,All
195.148,1.864,1.86091,83.0303,1.87956,1.87177,0.297966,1.84667,1.8545,195.148,1.65306,1.8396,83.0303,1.71761,1.7727,0.297966,1.68836,1.84566,195.148,2.98394,2.98824,83.0303,3.15139,3.16516,0.297966,2.9784,2.99904,195.148,3.05101,3.04709,83.0303,3.25,3.29009,0.297966,3.05166,3.05822,195.148,0.859944,1.91543,83.0303,-0.823289,-1.18319,0.297966,0.948037,2.119,All
196.166,1.87633,1.86515,83.3535,1.89307,1.87523,0.305132,1.85955,1.85907,196.166,1.61806,1.8388,83.3535,1.69118,1.77104,0.305132,1.64553,1.8449,196.166,2.9852,2.98714,83.3535,3.14682,3.16703,0.305132,2.97711,2.99805,196.166,3.05119,3.04522,83.3535,3.2402,3.29238,0.305132,3.05082,3.05638,196.166,0.961713,1.96858,83.3535,-1.19455,-1.18969,0.305132,1.06825,2.18251,All
197.183,1.88866,1.8694,83.6768,1.90657,1.8787,0.312297,1.87243,1.86365,197.183,1.58305,1.838,83.6768,1.66475,1.76939,0.312297,1.60269,1.84415,197.183,2.98645,2.98603,83.6768,3.14226,3.1689,0.312297,2.97581,2.99706,197.183,3.05138,3.04334,83.6768,3.2304,3.29467,0.312297,3.04997,3.05454,197.183,1.06348,2.02174,83.6768,-1.56581,-1.19619,0.312297,1.18846,2.24601,All
198.2,1.901,1.87365,84,1.92008,1.88217,0.319463,1.88532,1.86822,198.2,1.54805,1.8372,84,1.63831,1.76773,0.319463,1.55986,1.84339,198.2,2.9877,2.98493,84,3.1377,3.17077,0.319463,2.97451,2.99607,198.2,3.05156,3.04146,84,3.22059,3.29696,0.319463,3.04913,3.05271,198.2,1.16525,2.07489,84,-1.93708,-1.20269,0.319463,1.30868,2.30952,All
