iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1469.26,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1456.97,1,4.97293,1.02563,0.822091,44.9866,18.5202,53.1629,0.974679,0.974679,1.00734,0.974679,0.998743,0.974679,0.974679
3,1444.32,1,6.67767,0.49729,0.54512,46.6152,17.7217,55.3336,0.95,0.95,1.02128,0.95,0.998743,0.95,0.95
4,1434.92,1,5.98532,0.51481,0.582155,46.272,19.6935,55.1799,0.925945,0.925945,1.08174,0.925945,0.998743,0.925945,0.925945
5,1420.77,1,6.92446,0.334128,0.389487,46.8623,14.6344,55.5349,0.9025,0.9025,1.05435,0.9025,0.998743,0.9025,0.9025
6,1403.07,1,5.16224,0.541094,0.707643,45.7752,14.749,54.345,0.879648,0.879648,1.02765,0.879648,0.998743,0.879648,0.879648
7,1396.13,1,7.46127,0.318762,0.378415,46.3188,14.6124,54.5151,0.857375,0.857375,1.00163,0.857375,0.998743,0.857375,0.857375
8,1377.29,1,7.96392,0.352326,0.299289,51.3023,13.6765,60.0703,0.835666,0.835666,0.97627,0.835666,0.998743,0.835666,0.835666
9,1377.39,1,8.52271,0.68693,0.263448,51.7711,13.3523,60.8025,0.814506,0.814506,0.982009,0.814506,0.998743,0.814506,0.814506
10,1365.07,1,6.0754,0.584536,0.586218,53.961,12.7573,63.7221,0.793882,0.793882,0.991535,0.793882,0.998743,0.793882,0.793882
11,1354.29,1,6.26111,0.271442,0.561257,55.7589,10.0722,65.5775,0.773781,0.773781,1.01569,0.773781,0.998743,0.773781,0.773781
12,1339.38,1,7.40221,0.0419204,0.398829,48.6693,12.1701,57.0252,0.754188,0.754188,0.98997,0.754188,0.998743,0.754188,0.754188
13,1338.26,1,5.7464,0.630288,0.687716,50.4769,15.8171,59.1745,0.735092,0.735092,0.986195,0.735092,0.998743,0.735092,0.735092
14,1321.07,1,5.11263,0.832297,0.79063,51.2288,14.4205,60.0777,0.716479,0.716479,1.07722,0.716479,0.998743,0.716479,0.716479
15,1301.91,1,5.41194,1.03933,0.778078,55.1072,13.7502,64.68,0.698337,0.698337,1.06973,0.698337,0.998743,0.698337,0.698337
16,1296.45,1,5.35815,0.394033,0.742912,49.6845,13.8115,58.5041,0.680655,0.680655,1.04575,0.680655,0.998743,0.680655,0.680655
17,1277.43,1,5.28398,0.883626,0.773937,51.8394,13.365,61.325,0.66342,0.66342,1.03586,0.66342,0.998743,0.66342,0.66342
18,1262.09,1,6.14114,0.85802,0.644086,46.0145,15.732,54.5239,0.646622,0.646622,1.00963,0.646622,0.998743,0.646622,0.646622
19,1261.58,1,8.86371,0.622372,0.273664,47.4025,16.2908,55.7929,0.630249,0.630249,1.08023,0.630249,0.998743,0.630249,0.630249
20,1249.53,1,8.02417,0.586607,0.359443,47.8413,15.3977,56.4066,0.614291,0.614291,1.05287,0.614291,0.998743,0.614291,0.614291
21,1245.26,1,6.81661,0.576507,0.518961,44.1879,18.0196,52.2882,0.598737,0.598737,1.033,0.598737,0.998743,0.598737,0.598737
22,1229.93,1,5.99622,1.01786,0.658093,47.8068,15.1492,56.8571,0.583577,0.602697,1.00684,0.60065,0.998743,0.583577,0.583577
23,1223.08,1,6.30973,1.03168,0.579253,44.9777,11.5923,53.7773,0.5688,0.587436,0.981347,0.585442,0.998743,0.5688,0.5688
24,1204.84,1,6.14436,0.87025,0.600209,44.3163,11.1126,52.8338,0.554398,0.572562,0.956499,0.570618,0.998743,0.554398,0.554398
25,1196.27,1,7.459,0.660533,0.421905,45.0217,11.3758,53.3678,0.54036,0.571475,0.93228,0.561471,0.998743,0.54036,0.54036
26,1181.5,1,8.88198,0.508526,0.250709,46.3814,14.4341,55.0146,0.526678,0.557005,0.908674,0.547254,0.998743,0.526678,0.526678
27,1175.16,1,7.55438,0.668738,0.421944,46.4174,16.5309,55.0251,0.513342,0.542901,0.906112,0.533397,0.998743,0.513342,0.513342
28,1151.98,1,6.82065,0.815572,0.533725,46.3996,17.6116,54.4531,0.500344,0.529155,0.883169,0.519891,0.998743,0.500344,0.500344
29,1141.32,1,6.80982,0.784242,0.552834,46.0146,18.2948,53.9717,0.487675,0.515756,0.917889,0.506727,0.998743,0.487675,0.487675
30,1130.34,1,6.62797,0.537268,0.57802,45.6332,16.4496,53.4772,0.475327,0.502697,0.894648,0.493897,0.998743,0.475327,0.475327
31,1130.56,1,6.57735,0.650718,0.568554,47.2406,13.6912,54.9108,0.463291,0.489969,0.989142,0.481391,0.998743,0.463291,0.463291
32,1120.34,1,7.18222,0.562104,0.462707,45.0534,14.5214,52.563,0.45156,0.479698,0.964096,0.474334,0.998743,0.45156,0.45156
33,1111.41,1,7.47319,0.684113,0.404533,43.9229,13.6415,51.1538,0.440127,0.467552,0.939685,0.462324,0.998743,0.440127,0.440127
34,1092.78,1,8.19676,0.592812,0.314609,43.9071,14.4268,51.1122,0.428982,0.455714,0.933776,0.450617,0.998743,0.428982,0.428982
35,1081.17,1,7.84758,0.461125,0.358796,42.2638,15.096,49.1485,0.41812,0.444175,0.92853,0.439207,0.998743,0.41812,0.41812
36,1074.32,1,7.87144,0.444136,0.364519,44.3498,15.6482,51.4488,0.407533,0.432928,0.958921,0.428086,0.998743,0.407533,0.407533
37,1073.01,1,8.22518,0.388544,0.305332,42.7536,14.7212,49.6231,0.397214,0.421966,0.96644,0.417247,0.998743,0.397214,0.397214
38,1047.94,1,7.8343,0.530108,0.377118,43.1028,13.8925,49.9716,0.387157,0.411281,0.941969,0.406682,0.998743,0.387157,0.387157
39,1040.12,1,7.01591,0.816241,0.486399,42.1269,16.7376,48.8289,0.377354,0.400868,0.944436,0.396385,0.998743,0.377354,0.377354
40,1033.12,1,6.64388,0.962842,0.543988,41.6511,16.2895,48.268,0.367799,0.433059,0.924682,0.432115,0.998743,0.367799,0.367799
41,1029.57,1,8.63845,0.622411,0.272347,38.876,18.3734,45.1199,0.358486,0.422094,0.901269,0.421174,0.998743,0.358486,0.358486
42,1018.55,1,7.49923,0.677905,0.430896,37.3049,19.729,43.3855,0.349409,0.411406,0.940167,0.410509,0.998743,0.349409,0.349409
43,1010.73,1,7.63398,0.55733,0.381675,36.3507,25.061,42.4707,0.340562,0.400989,0.933564,0.400115,0.998743,0.340562,0.340562
44,1000.69,1,7.21779,0.7973,0.471118,37.6218,27.0475,44.0552,0.331938,0.40177,0.909926,0.400032,0.998743,0.331938,0.331938
45,998.983,1,7.75505,0.598681,0.398907,36.4106,26.3206,42.5159,0.323534,0.402059,0.946841,0.399116,0.998743,0.323534,0.323534
46,981.474,1,8.04093,0.414962,0.352831,36.9997,23.3815,43.4334,0.315341,0.415973,0.922867,0.409511,0.998743,0.315341,0.315341
47,974.797,1,7.45521,0.509778,0.431354,39.1952,20.0564,46.1379,0.307357,0.406051,0.899499,0.399142,0.998743,0.307357,0.307357
48,968.251,1,7.21471,0.477243,0.451826,37.1723,19.7742,43.6472,0.299574,0.39577,0.876724,0.389035,0.998743,0.299574,0.299574
49,953.806,1,7.51094,0.60928,0.40234,37.4537,20.3778,43.8591,0.291989,0.385749,0.854524,0.379185,0.998743,0.291989,0.291989
50,947.123,1,8.23193,0.552092,0.320162,38.2707,20.3687,44.7494,0.284596,0.377858,0.832887,0.377616,0.998743,0.284596,0.284596
51,940.187,1,8.5857,0.549068,0.273626,38.4262,17.3913,44.7405,0.27739,0.377469,0.811798,0.377418,0.998743,0.27739,0.27739
52,931.967,1,7.92335,0.698012,0.365343,39.3189,16.9101,45.7948,0.270366,0.395311,0.828197,0.397113,0.998743,0.270366,0.270366
53,931.664,1,7.76856,0.651709,0.366094,39.1512,18.2548,45.5362,0.26352,0.416429,0.893954,0.420919,0.998743,0.26352,0.26352
54,931.246,1,7.8989,0.6113,0.371467,40.4056,17.6899,46.9061,0.256848,0.418059,0.871318,0.432383,0.998743,0.256848,0.256848
55,913.949,1,7.83192,0.655788,0.384346,40.6805,18.8244,47.1401,0.250344,0.415209,0.859838,0.431172,0.998743,0.250344,0.250344
56,901.706,1,7.57293,0.727975,0.421833,39.536,20.1969,45.6823,0.244005,0.404695,0.838066,0.425775,0.998743,0.244005,0.244005
57,892.682,1,8.0326,0.50038,0.357122,39.0365,20.0076,45.2316,0.237827,0.394448,0.816846,0.414994,0.998743,0.237827,0.237827
58,895.151,1,7.37166,0.538502,0.438641,39.6434,18.6372,45.9441,0.231805,0.384461,0.796163,0.412579,0.998743,0.231805,0.231805
59,881.08,1,7.78629,0.636892,0.383765,39.3412,19.44,45.5303,0.225936,0.39763,0.776003,0.425643,0.998743,0.225936,0.225936
60,875.161,1,7.80625,0.570058,0.38429,39.3497,20.5297,45.2823,0.220215,0.402403,0.756355,0.428883,0.998743,0.220215,0.220215
61,869.304,1,8.20481,0.528965,0.334965,39.3934,18.4658,45.4377,0.214639,0.392214,0.737203,0.418023,0.998743,0.214639,0.214639
62,864.203,1,8.38135,0.60411,0.318427,39.2711,19.3851,45.3103,0.209204,0.382283,0.739834,0.407438,0.998743,0.209204,0.209204
63,871.188,1,7.79378,0.685195,0.38855,37.654,18.1643,43.3237,0.203907,0.372603,0.80016,0.397122,0.998743,0.203907,0.203907
64,853.826,1,7.25095,0.602081,0.440914,37.8193,16.8574,43.4233,0.198744,0.363169,0.7799,0.387066,0.998743,0.198744,0.198744
65,852.619,1,7.42276,0.557611,0.428236,38.9793,16.8647,44.9987,0.193711,0.361569,0.853273,0.387166,0.998743,0.193711,0.193711
66,851.831,1,8.38994,0.511498,0.321093,38.309,19.1676,44.0143,0.188807,0.363197,0.831668,0.387532,0.998743,0.190549,0.188807
67,846.354,1,8.11803,0.515002,0.339928,38.0625,20.6715,43.9215,0.184026,0.37141,0.81061,0.399546,0.998743,0.185724,0.184026
68,842.009,1,7.9221,0.59605,0.367815,37.8544,21.3091,43.6122,0.179366,0.362006,0.852674,0.38943,0.998743,0.181022,0.179366
69,841.082,1,7.69743,0.504635,0.386461,38.0036,19.6585,43.696,0.174825,0.35284,0.848845,0.379569,0.998743,0.184058,0.174825
70,830.596,1,7.62989,0.593797,0.412117,37.9521,20.6959,43.6987,0.170398,0.343906,0.827351,0.369958,0.998743,0.19095,0.170398
71,828.015,1,8.02767,0.504357,0.359849,38.4464,18.6041,44.3797,0.166083,0.335198,0.806402,0.360591,0.998743,0.186115,0.166083
72,815.172,1,8.22123,0.541801,0.332332,38.8004,17.9251,44.7239,0.161878,0.338305,0.785984,0.36234,0.998743,0.196742,0.161878
73,812.892,1,8.46534,0.611331,0.310319,38.9816,18.3488,44.9739,0.157779,0.337915,0.766082,0.363405,0.998743,0.19176,0.157779
74,810.401,1,8.63484,0.598591,0.284839,38.4275,18.1958,44.348,0.153784,0.337131,0.746685,0.3613,0.998743,0.192433,0.153784
75,810.767,1,8.7593,0.491442,0.270559,38.889,17.0916,45.0906,0.14989,0.336545,0.76561,0.358575,0.998743,0.200027,0.14989
76,799.114,1,8.12724,0.575497,0.340945,38.4086,17.6232,44.4798,0.146095,0.328023,0.751883,0.349496,0.998743,0.203703,0.146095
77,795.02,1,8.31954,0.498981,0.313395,38.8676,15.7221,45.0234,0.142396,0.332394,0.8012,0.353733,0.998743,0.205942,0.142396
78,804.147,1,8.43048,0.471951,0.303475,39.6004,16.3211,45.9102,0.13879,0.339496,0.89859,0.35784,0.998704,0.211348,0.13879
79,806.4,1,7.5574,0.61645,0.414094,39.4724,16.7028,45.5995,0.135276,0.346058,0.875838,0.366777,0.998668,0.205997,0.135276
80,801.692,1,7.46707,0.677662,0.432149,40.3647,15.942,46.7356,0.131851,0.352608,0.853661,0.376873,0.998646,0.207685,0.131851
81,796.662,1,7.90202,0.649362,0.373121,39.7276,15.4477,46.1725,0.128512,0.343679,0.832046,0.367331,0.99864,0.211651,0.128512
82,798.121,1,8.39148,0.438115,0.304688,39.4794,14.145,45.9083,0.125258,0.334977,0.810978,0.35803,0.998576,0.215629,0.125258
83,794.93,1,8.47948,0.457281,0.28657,39.7789,14.4211,46.2883,0.122087,0.326495,0.824323,0.348964,0.998682,0.22098,0.122087
84,787.056,1,8.50754,0.484365,0.288296,40.0015,14.975,46.4316,0.118995,0.318228,0.890908,0.342028,0.998725,0.219675,0.118995
85,780.942,1,8.74812,0.465966,0.26552,40.4432,14.741,46.7001,0.115982,0.322214,0.889205,0.345137,0.998435,0.221536,0.115982
86,780.253,1,8.31318,0.554085,0.324907,40.4396,14.6016,46.7214,0.113045,0.319225,0.86669,0.342768,0.998402,0.22305,0.113045
87,769.154,1,8.17602,0.576146,0.329673,40.1842,14.5168,46.1859,0.110183,0.315703,0.844745,0.336871,0.998592,0.22264,0.110183
88,762.087,1,8.00002,0.525341,0.354942,39.6508,15.2125,45.4961,0.107393,0.307709,0.83608,0.328341,0.998887,0.224332,0.107393
89,764.434,1,8.08294,0.563802,0.341292,38.9838,16.5012,44.733,0.104674,0.310444,0.881644,0.331024,0.998883,0.224166,0.104674
90,754.086,1,8.01905,0.569465,0.348131,39.1213,14.3333,44.9284,0.102024,0.304136,0.85932,0.322643,0.998797,0.231512,0.102024
91,750.713,1,8.33672,0.524283,0.303897,39.0978,14.1172,44.8554,0.101465,0.31766,0.837562,0.336588,0.999,0.233562,0.0994403
