Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression
-1.17544,0.00182937,0.0198858,-0.432461,-0.192229,-0.278929,-0.434911,0.148373,0.0865982,-0.432461,-0.363181,-0.35454,-0.434911,-0.267192,-0.254152,-1.17544,-0.01414,-0.088556
-1.1469,0.00313324,0.0194843,-0.422797,-0.202367,-0.272724,-0.425614,0.0908198,0.0852781,-0.422797,-0.320715,-0.346199,-0.425614,-0.258372,-0.248615,-1.1469,-0.0263924,-0.0862922
-1.11837,0.00327835,0.0190828,-0.413132,-0.212506,-0.266518,-0.416316,0.0316512,0.083958,-0.413132,-0.278248,-0.337858,-0.416316,-0.24939,-0.243078,-1.11837,-0.0415931,-0.0840285
-1.08984,0.0033259,0.0186813,-0.403468,-0.224462,-0.260313,-0.407018,-0.0281715,0.082638,-0.403468,-0.235205,-0.329517,-0.407018,-0.240308,-0.237541,-1.08984,-0.0570107,-0.0817647
-1.06131,0.00297029,0.0182798,-0.393803,-0.237241,-0.254108,-0.397721,-0.0879941,0.0813179,-0.393803,-0.19251,-0.321176,-0.397721,-0.231225,-0.232004,-1.06131,-0.0730004,-0.0795009
-1.03277,0.00235694,0.0178783,-0.384139,-0.250811,-0.247903,-0.388423,-0.147817,0.0799978,-0.384139,-0.151767,-0.312835,-0.388423,-0.222142,-0.226467,-1.03277,-0.089134,-0.0772372
-1.00424,0.00162314,0.0174768,-0.374474,-0.264382,-0.241697,-0.379126,-0.2048,0.0786777,-0.374474,-0.111023,-0.304494,-0.379126,-0.212779,-0.220929,-1.00424,-0.104476,-0.0749734
-0.97571,0.000928291,0.0170752,-0.364809,-0.277809,-0.235492,-0.369828,-0.257435,0.0773576,-0.364809,-0.0717564,-0.296154,-0.369828,-0.20317,-0.215392,-0.97571,-0.119036,-0.0727097
-0.947178,0.000399135,0.0166737,-0.355145,-0.290831,-0.229287,-0.36053,-0.307446,0.0760375,-0.355145,-0.0366817,-0.287813,-0.36053,-0.193443,-0.209855,-0.947178,-0.131743,-0.0704459
-0.918646,2.54383e-05,0.0162722,-0.34548,-0.303578,-0.223082,-0.351233,-0.350697,0.0747174,-0.34548,-0.00277663,-0.279472,-0.351233,-0.183442,-0.204318,-0.918646,-0.143294,-0.0681822
-0.890114,0.000132538,0.0158707,-0.335816,-0.314006,-0.216877,-0.341935,-0.38425,0.0733973,-0.335816,0.022923,-0.271131,-0.341935,-0.17309,-0.198781,-0.890114,-0.151616,-0.0659184
-0.861582,0.000700987,0.0154692,-0.326151,-0.323061,-0.210671,-0.332637,-0.417802,0.0720772,-0.326151,0.0443154,-0.26279,-0.332637,-0.162739,-0.193244,-0.861582,-0.15718,-0.0636547
-0.83305,0.00191659,0.0150677,-0.316487,-0.332116,-0.204466,-0.32334,-0.434404,0.0707571,-0.316487,0.0657078,-0.254449,-0.32334,-0.151839,-0.187707,-0.83305,-0.159107,-0.0613909
-0.804518,0.0038258,0.0146662,-0.306822,-0.338762,-0.198261,-0.314042,-0.448571,0.069437,-0.306822,0.0804147,-0.246108,-0.314042,-0.140861,-0.18217,-0.804518,-0.157236,-0.0591272
-0.775986,0.00644139,0.0142647,-0.297158,-0.342723,-0.192056,-0.304744,-0.446395,0.0681169,-0.297158,0.0876721,-0.237768,-0.304744,-0.129477,-0.176633,-0.775986,-0.151375,-0.0568634
-0.747454,0.00933581,0.0138632,-0.287493,-0.341682,-0.185851,-0.295447,-0.435237,0.0667968,-0.287493,0.0829734,-0.229427,-0.295447,-0.117869,-0.171096,-0.747454,-0.143891,-0.0545996
-0.718922,0.0127603,0.0134616,-0.277829,-0.337165,-0.179645,-0.286149,-0.42408,0.0654767,-0.277829,0.0699641,-0.221086,-0.286149,-0.106262,-0.165558,-0.718922,-0.133157,-0.0523359
-0.69039,0.0164219,0.0130601,-0.268164,-0.332647,-0.17344,-0.276851,-0.390889,0.0641566,-0.268164,0.0569547,-0.212745,-0.276851,-0.0949873,-0.160021,-0.69039,-0.12082,-0.0500721
-0.661858,0.0203104,0.0126586,-0.258499,-0.328129,-0.167235,-0.267554,-0.353935,0.0628365,-0.258499,0.0439454,-0.204404,-0.267554,-0.08377,-0.154484,-0.661858,-0.106736,-0.0478084
-0.633325,0.0242956,0.0122571,-0.248835,-0.323611,-0.16103,-0.258256,-0.316981,0.0615165,-0.248835,0.0309361,-0.196063,-0.258256,-0.0725526,-0.148947,-0.633325,-0.0915083,-0.0455446
-0.604793,0.0280348,0.0118556,-0.23917,-0.313871,-0.154825,-0.248959,-0.280027,0.0601964,-0.23917,0.00798589,-0.187722,-0.248959,-0.0613352,-0.14341,-0.604793,-0.0759589,-0.0432809
-0.576261,0.0317093,0.0114541,-0.229506,-0.302337,-0.148619,-0.239661,-0.236438,0.0588763,-0.229506,-0.0181624,-0.179381,-0.239661,-0.0523565,-0.137873,-0.576261,-0.0603777,-0.0410171
-0.547729,0.0353839,0.0110526,-0.219841,-0.288203,-0.142414,-0.230363,-0.187918,0.0575562,-0.219841,-0.0467295,-0.171041,-0.230363,-0.0450417,-0.132336,-0.547729,-0.0447964,-0.0387534
-0.519197,0.0390584,0.0106511,-0.210177,-0.273203,-0.136209,-0.221066,-0.139398,0.0562361,-0.210177,-0.0757606,-0.1627,-0.221066,-0.0377268,-0.126799,-0.519197,-0.0292152,-0.0364896
-0.490665,0.0420572,0.0102496,-0.200512,-0.25776,-0.130004,-0.211768,-0.0908777,0.054916,-0.200512,-0.104605,-0.154359,-0.211768,-0.0304119,-0.121262,-0.490665,-0.0153234,-0.0342259
-0.462133,0.0445496,0.00984805,-0.190848,-0.240843,-0.123799,-0.20247,-0.0423576,0.0535959,-0.190848,-0.132789,-0.146018,-0.20247,-0.023097,-0.115725,-0.462133,-0.00294582,-0.0319621
-0.433601,0.046219,0.00944654,-0.181183,-0.22305,-0.117593,-0.193173,0.00616248,0.0522758,-0.181183,-0.158966,-0.137677,-0.193173,-0.0157821,-0.110187,-0.433601,0.00675871,-0.0296983
-0.405069,0.0477107,0.00904503,-0.171519,-0.204689,-0.111388,-0.183875,0.0546826,0.0509557,-0.171519,-0.182255,-0.129336,-0.183875,-0.00846725,-0.10465,-0.405069,0.0159085,-0.0274346
-0.376537,0.0484831,0.00864352,-0.161854,-0.185997,-0.105183,-0.174577,0.0907334,0.0496356,-0.161854,-0.20192,-0.120995,-0.174577,-0.006754,-0.0991132,-0.376537,0.0229246,-0.0251708
-0.348005,0.04865,0.00824201,-0.152189,-0.167155,-0.0989777,-0.16528,0.126162,0.0483155,-0.152189,-0.217844,-0.112654,-0.16528,-0.00532034,-0.0935761,-0.348005,0.0283469,-0.0229071
-0.319472,0.0483017,0.0078405,-0.142525,-0.148283,-0.0927725,-0.155982,0.155107,0.0469954,-0.142525,-0.229098,-0.104314,-0.155982,-0.00557614,-0.0880391,-0.319472,0.0326129,-0.0206433
-0.29094,0.0477042,0.00743899,-0.13286,-0.129818,-0.0865673,-0.146685,0.174952,0.0456753,-0.13286,-0.230836,-0.0959728,-0.146685,-0.00809223,-0.082502,-0.29094,0.0363207,-0.0183796
-0.262408,0.0465986,0.00703748,-0.123196,-0.111695,-0.0803621,-0.137387,0.186285,0.0443552,-0.123196,-0.226968,-0.0876319,-0.137387,-0.0125362,-0.0769649,-0.262408,0.0391061,-0.0161158
-0.233876,0.044709,0.00663597,-0.113531,-0.0937402,-0.0741569,-0.128089,0.186701,0.0430351,-0.113531,-0.221058,-0.079291,-0.128089,-0.0193076,-0.0714278,-0.233876,0.0409107,-0.0138521
-0.205344,0.0428193,0.00623446,-0.103867,-0.0768799,-0.0679517,-0.118792,0.174695,0.041715,-0.103867,-0.202453,-0.0709502,-0.118792,-0.02859,-0.0658907,-0.205344,0.0427153,-0.0115883
-0.176812,0.0406474,0.00583295,-0.0942022,-0.0610602,-0.0617465,-0.109494,0.15103,0.040395,-0.0942022,-0.174103,-0.0626093,-0.109494,-0.0401294,-0.0603536,-0.176812,0.0443539,-0.00932456
-0.14828,0.0379155,0.00543144,-0.0845377,-0.0462647,-0.0555413,-0.100196,0.115003,0.0390749,-0.0845377,-0.138049,-0.0542684,-0.100196,-0.0539656,-0.0548165,-0.14828,0.0458313,-0.00706081
-0.119748,0.0348219,0.00502993,-0.0748731,-0.0325964,-0.0493361,-0.0908987,0.0671355,0.0377548,-0.0748731,-0.0964094,-0.0459275,-0.0908987,-0.0697833,-0.0492794,-0.119748,0.0473643,-0.00479705
-0.0912157,0.0312522,0.00462842,-0.0652086,-0.0201243,-0.0431309,-0.081601,0.00898351,0.0364347,-0.0652086,-0.0520404,-0.0375867,-0.081601,-0.0862963,-0.0437423,-0.0912157,0.0489047,-0.0025333
-0.0626836,0.0269761,0.00422691,-0.0555441,-0.00893113,-0.0369257,-0.0723034,-0.0521766,0.0351146,-0.0555441,-0.00830342,-0.0292458,-0.0723034,-0.101724,-0.0382052,-0.0626836,0.0503527,-0.000269545
-0.0341516,0.0223414,0.0038254,-0.0458795,0.00105037,-0.0307205,-0.0630057,-0.113616,0.0337945,-0.0458795,0.0317591,-0.0209049,-0.0630057,-0.115019,-0.0326681,-0.0341516,0.0517322,0.00199421
-0.00561947,0.0168363,0.00342389,-0.036215,0.00971743,-0.0245153,-0.0537081,-0.169308,0.0324744,-0.036215,0.0648892,-0.0125641,-0.0537081,-0.123365,-0.027131,-0.00561947,0.0528891,0.00425796
0.0229126,0.0105197,0.00302238,-0.0265504,0.0171199,-0.0183101,-0.0444105,-0.218156,0.0311543,-0.0265504,0.0886408,-0.00422321,-0.0444105,-0.127463,-0.0215939,0.0229126,0.0537895,0.00652172
0.0514447,0.00346431,0.00262087,-0.0168859,0.022772,-0.0121049,-0.0351128,-0.250903,0.0298342,-0.0168859,0.0951453,0.00411766,-0.0351128,-0.122909,-0.0160568,0.0514447,0.0543271,0.00878547
0.0799768,-0.00360816,0.00221936,-0.00722135,0.0277486,-0.00589966,-0.0258152,-0.270405,0.0285141,-0.00722135,0.0938004,0.0124585,-0.0258152,-0.111821,-0.0105197,0.0799768,0.0544126,0.0110492
0.108509,-0.0106806,0.00181785,0.00244319,0.0310258,0.000305549,-0.0165175,-0.265848,0.027194,0.00244319,0.0735152,0.0207994,-0.0165175,-0.0894917,-0.00498258,0.108509,0.0544982,0.013313
0.137041,-0.0175267,0.00141634,0.0121077,0.0328894,0.00651075,-0.0072199,-0.237131,0.0258739,0.0121077,0.0442097,0.0291403,-0.0072199,-0.0567043,0.000554517,0.137041,0.0545153,0.0155767
0.165573,-0.0222844,0.00101483,0.0217723,0.0340653,0.012716,0.00207774,-0.188614,0.0245538,0.0217723,0.0127497,0.0374811,0.00207774,-0.0177509,0.00609162,0.165573,0.0540713,0.0178405
0.194105,-0.025853,0.000613317,0.0314368,0.0346318,0.0189212,0.0113754,-0.128755,0.0232337,0.0314368,-0.0162655,0.045822,0.0113754,0.019899,0.0116287,0.194105,0.0535067,0.0201042
0.222637,-0.0266707,0.000211807,0.0411014,0.0343077,0.0251264,0.020673,-0.0659847,0.0219136,0.0411014,-0.0354671,0.0541629,0.020673,0.0518742,0.0171658,0.222637,0.052748,0.022368
0.251169,-0.0247416,-0.000189704,0.0507659,0.0335138,0.0313316,0.0299707,-0.00606902,0.0205935,0.0507659,-0.0391795,0.0625037,0.0299707,0.0716351,0.0227029,0.251169,0.0518302,0.0246318
0.279701,-0.0206293,-0.000591214,0.0604304,0.0324974,0.0375368,0.0392683,0.0503697,0.0192735,0.0604304,-0.0189732,0.0708446,0.0392683,0.081312,0.02824,0.279701,0.0507092,0.0268955
0.308234,-0.0151187,-0.000992724,0.070095,0.0316739,0.043742,0.0485659,0.103555,0.0179534,0.070095,0.0152322,0.0791855,0.0485659,0.0828623,0.0337771,0.308234,0.0493648,0.0291593
0.336766,-0.00846012,-0.00139423,0.0797595,0.0321993,0.0499472,0.0578636,0.15354,0.0166333,0.0797595,0.0611688,0.0875263,0.0578636,0.0782944,0.0393142,0.336766,0.047539,0.031423
0.365298,-0.00163919,-0.00179574,0.0894241,0.0352214,0.0561524,0.0671612,0.203295,0.0153132,0.0894241,0.105089,0.0958672,0.0671612,0.0734684,0.0448513,0.365298,0.0455825,0.0336868
0.39383,0.00494415,-0.00219726,0.0990886,0.0409693,0.0623576,0.0764589,0.250186,0.0139931,0.0990886,0.139718,0.104208,0.0764589,0.0669488,0.0503884,0.39383,0.0432314,0.0359505
0.422362,0.0107069,-0.00259877,0.108753,0.0509963,0.0685628,0.0857565,0.296305,0.012673,0.108753,0.153467,0.112549,0.0857565,0.0620297,0.0559255,0.422362,0.04036,0.0382143
0.450894,0.014948,-0.00300028,0.118418,0.064374,0.074768,0.0950541,0.341326,0.0113529,0.118418,0.149418,0.12089,0.0950541,0.0618047,0.0614626,0.450894,0.0369606,0.040478
0.479426,0.0163633,-0.00340179,0.128082,0.0799413,0.0809732,0.104352,0.384478,0.0100328,0.128082,0.133581,0.129231,0.104352,0.0662567,0.0669997,0.479426,0.0328297,0.0427418
0.507958,0.016193,-0.0038033,0.137747,0.0964445,0.0871784,0.113649,0.421074,0.00871271,0.137747,0.112473,0.137572,0.113649,0.0749109,0.0725368,0.507958,0.0283506,0.0450055
0.53649,0.0125006,-0.00420481,0.147411,0.112627,0.0933836,0.122947,0.446074,0.00739261,0.147411,0.0925857,0.145912,0.122947,0.0860262,0.0780739,0.53649,0.023142,0.0472693
0.565022,0.00513523,-0.00460632,0.157076,0.127511,0.0995888,0.132245,0.455616,0.00607252,0.157076,0.0790242,0.154253,0.132245,0.0979342,0.083611,0.565022,0.0172669,0.049533
0.593554,-0.00539195,-0.00500783,0.16674,0.140188,0.105794,0.141542,0.445813,0.00475242,0.16674,0.0755985,0.162594,0.141542,0.10923,0.0891481,0.593554,0.0109403,0.0517968
0.622086,-0.0179947,-0.00540934,0.176405,0.151367,0.111999,0.15084,0.410539,0.00343233,0.176405,0.0784037,0.170935,0.15084,0.118309,0.0946852,0.622086,0.00441441,0.0540606
0.650619,-0.0316944,-0.00581085,0.18607,0.160324,0.118204,0.160138,0.347519,0.00211224,0.18607,0.0893027,0.179276,0.160138,0.124238,0.100222,0.650619,-0.00210225,0.0563243
0.679151,-0.0466583,-0.00621236,0.195734,0.167624,0.12441,0.169435,0.271121,0.000792143,0.195734,0.105299,0.187617,0.169435,0.128562,0.105759,0.679151,-0.00839034,0.0585881
0.707683,-0.061835,-0.00661387,0.205399,0.173108,0.130615,0.178733,0.17263,-0.00052795,0.205399,0.126103,0.195958,0.178733,0.129938,0.111296,0.707683,-0.0144228,0.0608518
0.736215,-0.0765318,-0.00701538,0.215063,0.17663,0.13682,0.188031,0.0715258,-0.00184804,0.215063,0.151127,0.204299,0.188031,0.130932,0.116834,0.736215,-0.019628,0.0631156
0.764747,-0.0900007,-0.00741689,0.224728,0.178528,0.143025,0.197328,-0.0323025,-0.00316814,0.224728,0.179394,0.212639,0.197328,0.131104,0.122371,0.764747,-0.0240168,0.0653793
0.793279,-0.101038,-0.0078184,0.234392,0.178924,0.14923,0.206626,-0.137093,-0.00448823,0.234392,0.210647,0.22098,0.206626,0.130588,0.127908,0.793279,-0.0269432,0.0676431
0.821811,-0.112075,-0.00821991,0.244057,0.177737,0.155436,0.215923,-0.237493,-0.00580833,0.244057,0.245016,0.229321,0.215923,0.130158,0.133445,0.821811,-0.0298697,0.0699068
0.850343,-0.119752,-0.00862142,0.253721,0.176256,0.161641,0.225221,-0.320971,-0.00712842,0.253721,0.279961,0.237662,0.225221,0.130523,0.138982,0.850343,-0.0311335,0.0721706
0.878875,-0.121923,-0.00902293,0.263386,0.173455,0.167846,0.234519,-0.391934,-0.00844851,0.263386,0.317451,0.246003,0.234519,0.131691,0.144519,0.878875,-0.029876,0.0744343
0.907407,-0.121919,-0.00942444,0.27305,0.170099,0.174051,0.243816,-0.438352,-0.00976861,0.27305,0.355976,0.254344,0.243816,0.134559,0.150056,0.907407,-0.0276722,0.0766981
0.935939,-0.117163,-0.00982595,0.282715,0.166313,0.180257,0.253114,-0.458643,-0.0110887,0.282715,0.395274,0.262685,0.253114,0.139282,0.155593,0.935939,-0.0233668,0.0789619
0.964472,-0.106886,-0.0102275,0.292379,0.162412,0.186462,0.262412,-0.456591,-0.0124088,0.292379,0.434643,0.271025,0.262412,0.145458,0.16113,0.964472,-0.0163352,0.0812256
0.993004,-0.0962956,-0.010629,0.302044,0.15844,0.192667,0.271709,-0.443025,-0.0137289,0.302044,0.474055,0.279366,0.271709,0.152351,0.166667,0.993004,-0.0091172,0.0834894
1.02154,-0.0814346,-0.0110305,0.311709,0.154467,0.198872,0.281007,-0.407799,-0.015049,0.311709,0.513468,0.287707,0.281007,0.160392,0.172205,1.02154,0.000720125,0.0857531
1.05007,-0.0642476,-0.011432,0.321373,0.151308,0.205077,0.290305,-0.36125,-0.0163691,0.321373,0.550922,0.296048,0.290305,0.168823,0.177742,1.05007,0.0127059,0.0880169
1.0786,-0.0458921,-0.0118335,0.331038,0.148233,0.211283,0.299602,-0.303455,-0.0176892,0.331038,0.588173,0.304389,0.299602,0.177449,0.183279,1.0786,0.0260069,0.0902806
1.10713,-0.0275365,-0.012235,0.340702,0.145989,0.217488,0.3089,-0.243342,-0.0190093,0.340702,0.623568,0.31273,0.3089,0.185998,0.188816,1.10713,0.0393078,0.0925444
1.13566,-0.00837578,-0.0126365,0.350367,0.148951,0.223693,0.318197,-0.176826,-0.0203294,0.350367,0.647713,0.321071,0.318197,0.194036,0.194353,1.13566,0.055135,0.0948081
1.1642,0.0103891,-0.013038,0.360031,0.152839,0.229898,0.327495,-0.110166,-0.0216494,0.360031,0.66986,0.329412,0.327495,0.201134,0.19989,1.1642,0.0721644,0.0970719
1.19273,0.0280796,-0.0134395,0.369696,0.156727,0.236103,0.336793,-0.0455034,-0.0229695,0.369696,0.692008,0.337752,0.336793,0.207354,0.205427,1.19273,0.090402,0.0993356
1.22126,0.0411944,-0.0138411,0.37936,0.160615,0.242309,0.34609,0.00661619,-0.0242896,0.37936,0.714156,0.346093,0.34609,0.210779,0.210964,1.22126,0.111038,0.101599
1.24979,0.0543091,-0.0142426,0.389025,0.164503,0.248514,0.355388,0.0521646,-0.0256097,0.389025,0.736303,0.354434,0.355388,0.212895,0.216501,1.24979,0.131675,0.103863
1.27832,0.0674239,-0.0146441,0.398689,0.168391,0.254719,0.364686,0.097713,-0.0269298,0.398689,0.758451,0.362775,0.364686,0.215012,0.222038,1.27832,0.152311,0.106127
1.30686,0.0770425,-0.0150456,0.408354,0.172279,0.260924,0.373983,0.11401,-0.0282499,0.408354,0.780598,0.371116,0.373983,0.212421,0.227576,1.30686,0.17397,0.108391
1.33539,0.0810733,-0.0154471,0.418019,0.182973,0.267129,0.383281,0.116486,-0.02957,0.418019,0.788249,0.379457,0.383281,0.207606,0.233113,1.33539,0.197045,0.110654
1.36392,0.0801772,-0.0158486,0.427683,0.196204,0.273335,0.392579,0.118962,-0.0308901,0.427683,0.7905,0.387798,0.392579,0.202791,0.23865,1.36392,0.220919,0.112918
