simulations, -2LL
1000,565.266
2000,563.052
3000,562.649
4000,562.847
5000,562.978
6000,563.111
7000,563.167
8000,563.183
9000,562.822
10000,562.849
11000,562.914
12000,562.834
13000,562.971
14000,563.062
15000,563.068
16000,563.171
17000,563.252
18000,563.362
19000,563.433
20000,563.392
21000,563.313
22000,563.372
23000,563.375
24000,563.398
25000,563.401
26000,563.437
27000,563.461
28000,563.443
29000,563.472
30000,563.504
