parameter,value,se_sa,rse_sa
Cl_pop,5.13593645837973,0.366448292952078,7.13498494231145
V1_pop,20.3351459633927,1.82291651814904,8.96436406913749
Q2_pop,5.98655803465624,1.49147420539643,24.913718312965
V2_pop,24.942649768718,4.09860708299561,16.4321237759426
Q3_pop,5.50719876034006e-13,6.41576916685522e-12,1164.97868445537
V3_pop,0.00622595969665413,0.0476458960020031,765.277938236709
omega_Cl,0.264838241644552,0.0509522887010411,19.239022425404
omega_V1,0.256022296574701,0.0608240764571837,23.7573356972981
omega_Q2,0.686039406722096,0.198299998164343,28.9050448445552
omega_V2,0.352269097301403,0.16920406988357,48.0326180127001
omega_Q3,6.55409229416882,7.06253283972663,107.75760429877
omega_V3,6.59404227905432,6.5005281373823,98.5818389128461
a,0.0587461378217655,0.0063787590605159,10.8581760385149
