standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-2.45848,0.00142857,-2.8176,0.00142857,-2.87078,0.00142857,-2.81212,0.00142857,All
-2.41446,0.00285714,-2.78256,0.00285714,-2.71943,0.00285714,-2.75199,0.00285714,All
-2.38424,0.00428571,-2.44125,0.00428571,-2.68542,0.00428571,-2.46895,0.00428571,All
-2.27162,0.00571429,-2.42217,0.00571429,-2.62323,0.00571429,-2.41432,0.00571429,All
-2.25102,0.00714286,-2.31947,0.00714286,-2.49926,0.00714286,-2.24793,0.00714286,All
-2.24093,0.00857143,-2.18657,0.00857143,-2.4765,0.00857143,-2.19027,0.00857143,All
-2.23288,0.01,-2.16,0.01,-2.47591,0.01,-2.16357,0.01,All
-2.22845,0.0114286,-2.15018,0.0114286,-2.47561,0.0114286,-2.15886,0.0114286,All
-2.22016,0.0128571,-2.13576,0.0128571,-2.34985,0.0128571,-2.15322,0.0128571,All
-2.20363,0.0142857,-2.12995,0.0142857,-2.31313,0.0142857,-2.13987,0.0142857,All
-2.20362,0.0157143,-2.1195,0.0157143,-2.15034,0.0157143,-2.1312,0.0157143,All
-2.19852,0.0171429,-2.11932,0.0171429,-2.11692,0.0171429,-2.12878,0.0171429,All
-2.18446,0.0185714,-2.11364,0.0185714,-2.10461,0.0185714,-2.08176,0.0185714,All
-2.18394,0.02,-2.11235,0.02,-2.10231,0.02,-2.08,0.02,All
-2.18171,0.0214286,-2.09943,0.0214286,-2.07379,0.0214286,-2.07369,0.0214286,All
-2.17816,0.0228571,-2.0924,0.0228571,-2.06107,0.0228571,-2.0643,0.0228571,All
-2.17677,0.0242857,-2.08807,0.0242857,-2.01445,0.0242857,-2.04569,0.0242857,All
-2.16784,0.0257143,-2.08794,0.0257143,-2.00697,0.0257143,-2.04145,0.0257143,All
-2.16777,0.0271429,-2.0512,0.0271429,-1.98645,0.0271429,-2.03765,0.0271429,All
-2.15154,0.0285714,-2.04452,0.0285714,-1.98012,0.0285714,-2.03077,0.0285714,All
-2.14748,0.03,-2.04171,0.03,-1.97759,0.03,-2.01088,0.03,All
-2.1385,0.0314286,-2.03616,0.0314286,-1.96205,0.0314286,-1.99421,0.0314286,All
-2.13599,0.0328571,-2.01735,0.0328571,-1.93509,0.0328571,-1.98131,0.0328571,All
-2.12044,0.0342857,-2.00387,0.0342857,-1.93332,0.0342857,-1.97732,0.0342857,All
-2.1169,0.0357143,-2.00113,0.0357143,-1.93182,0.0357143,-1.97366,0.0357143,All
-2.09756,0.0371429,-1.99666,0.0371429,-1.89488,0.0371429,-1.96851,0.0371429,All
-2.08568,0.0385714,-1.98724,0.0385714,-1.87507,0.0385714,-1.96577,0.0385714,All
-2.08541,0.04,-1.9853,0.04,-1.84718,0.04,-1.95965,0.04,All
-2.06973,0.0414286,-1.96812,0.0414286,-1.83466,0.0414286,-1.95632,0.0414286,All
-2.06495,0.0428571,-1.96811,0.0428571,-1.83137,0.0428571,-1.90161,0.0428571,All
-2.0612,0.0442857,-1.95185,0.0442857,-1.82685,0.0442857,-1.89538,0.0442857,All
-2.05618,0.0457143,-1.94214,0.0457143,-1.8154,0.0457143,-1.89426,0.0457143,All
-2.05358,0.0471429,-1.92622,0.0471429,-1.80625,0.0471429,-1.88529,0.0471429,All
-2.05077,0.0485714,-1.90078,0.0485714,-1.8047,0.0485714,-1.88377,0.0485714,All
-2.03879,0.05,-1.89954,0.05,-1.80351,0.05,-1.88086,0.05,All
-2.02902,0.0514286,-1.89865,0.0514286,-1.79852,0.0514286,-1.87665,0.0514286,All
-1.99895,0.0528571,-1.8956,0.0528571,-1.74065,0.0528571,-1.87009,0.0528571,All
-1.99009,0.0542857,-1.87522,0.0542857,-1.72966,0.0542857,-1.8517,0.0542857,All
-1.96615,0.0557143,-1.87358,0.0557143,-1.70795,0.0557143,-1.84371,0.0557143,All
-1.96454,0.0571429,-1.84291,0.0571429,-1.695,0.0571429,-1.82347,0.0571429,All
-1.96415,0.0585714,-1.82134,0.0585714,-1.6921,0.0585714,-1.81395,0.0585714,All
-1.95656,0.06,-1.81514,0.06,-1.68679,0.06,-1.80529,0.06,All
-1.95516,0.0614286,-1.81129,0.0614286,-1.66178,0.0614286,-1.79612,0.0614286,All
-1.94398,0.0628571,-1.80662,0.0628571,-1.65887,0.0628571,-1.79359,0.0628571,All
-1.94015,0.0642857,-1.80294,0.0642857,-1.64532,0.0642857,-1.79044,0.0642857,All
-1.93629,0.0657143,-1.7975,0.0657143,-1.62983,0.0657143,-1.78021,0.0657143,All
-1.92778,0.0671429,-1.79645,0.0671429,-1.62885,0.0671429,-1.77851,0.0671429,All
-1.91334,0.0685714,-1.76419,0.0685714,-1.61422,0.0685714,-1.77647,0.0685714,All
-1.91044,0.07,-1.76322,0.07,-1.59873,0.07,-1.77573,0.07,All
-1.9046,0.0714286,-1.74414,0.0714286,-1.57912,0.0714286,-1.75483,0.0714286,All
-1.90318,0.0728571,-1.73825,0.0728571,-1.56708,0.0728571,-1.75287,0.0728571,All
-1.85917,0.0742857,-1.73631,0.0742857,-1.53503,0.0742857,-1.74126,0.0742857,All
-1.85418,0.0757143,-1.73268,0.0757143,-1.53465,0.0757143,-1.73413,0.0757143,All
-1.85166,0.0771429,-1.72538,0.0771429,-1.53134,0.0771429,-1.73348,0.0771429,All
-1.84699,0.0785714,-1.71802,0.0785714,-1.52874,0.0785714,-1.72294,0.0785714,All
-1.84263,0.08,-1.71714,0.08,-1.52452,0.08,-1.72246,0.08,All
-1.82467,0.0814286,-1.71678,0.0814286,-1.5238,0.0814286,-1.72138,0.0814286,All
-1.82416,0.0828571,-1.71607,0.0828571,-1.51602,0.0828571,-1.71924,0.0828571,All
-1.81146,0.0842857,-1.71055,0.0842857,-1.50518,0.0842857,-1.70658,0.0842857,All
-1.80816,0.0857143,-1.69358,0.0857143,-1.48715,0.0857143,-1.70191,0.0857143,All
-1.7898,0.0871429,-1.68564,0.0871429,-1.48595,0.0871429,-1.6973,0.0871429,All
-1.77513,0.0885714,-1.68557,0.0885714,-1.47781,0.0885714,-1.67968,0.0885714,All
-1.77216,0.09,-1.67535,0.09,-1.46513,0.09,-1.67585,0.09,All
-1.76779,0.0914286,-1.64564,0.0914286,-1.44541,0.0914286,-1.64417,0.0914286,All
-1.75897,0.0928571,-1.63475,0.0928571,-1.44223,0.0928571,-1.63299,0.0928571,All
-1.75404,0.0942857,-1.62734,0.0942857,-1.43949,0.0942857,-1.61627,0.0942857,All
-1.75233,0.0957143,-1.61412,0.0957143,-1.41917,0.0957143,-1.61323,0.0957143,All
-1.7283,0.0971429,-1.60871,0.0971429,-1.41302,0.0971429,-1.6124,0.0971429,All
-1.72291,0.0985714,-1.60573,0.0985714,-1.40839,0.0985714,-1.60358,0.0985714,All
-1.71411,0.1,-1.60221,0.1,-1.40225,0.1,-1.58528,0.1,All
-1.70773,0.101429,-1.58064,0.101429,-1.38489,0.101429,-1.56082,0.101429,All
-1.70147,0.102857,-1.57385,0.102857,-1.37483,0.102857,-1.5593,0.102857,All
-1.68305,0.104286,-1.51921,0.104286,-1.37047,0.104286,-1.55033,0.104286,All
-1.67835,0.105714,-1.51704,0.105714,-1.36369,0.105714,-1.54837,0.105714,All
-1.67604,0.107143,-1.51661,0.107143,-1.34404,0.107143,-1.53917,0.107143,All
-1.67286,0.108571,-1.49304,0.108571,-1.3413,0.108571,-1.52695,0.108571,All
-1.66727,0.11,-1.48277,0.11,-1.34013,0.11,-1.51032,0.11,All
-1.66043,0.111429,-1.45858,0.111429,-1.31991,0.111429,-1.45707,0.111429,All
-1.65519,0.112857,-1.45489,0.112857,-1.31772,0.112857,-1.44636,0.112857,All
-1.65177,0.114286,-1.44344,0.114286,-1.30331,0.114286,-1.42701,0.114286,All
-1.64004,0.115714,-1.43777,0.115714,-1.28883,0.115714,-1.41981,0.115714,All
-1.63264,0.117143,-1.43234,0.117143,-1.28796,0.117143,-1.41046,0.117143,All
-1.62224,0.118571,-1.42794,0.118571,-1.26119,0.118571,-1.39712,0.118571,All
-1.60376,0.12,-1.41182,0.12,-1.26005,0.12,-1.38866,0.12,All
-1.60335,0.121429,-1.40301,0.121429,-1.25984,0.121429,-1.38355,0.121429,All
-1.60091,0.122857,-1.39449,0.122857,-1.25695,0.122857,-1.38126,0.122857,All
-1.59273,0.124286,-1.38712,0.124286,-1.24028,0.124286,-1.37063,0.124286,All
-1.59176,0.125714,-1.38371,0.125714,-1.22081,0.125714,-1.3441,0.125714,All
-1.59017,0.127143,-1.37907,0.127143,-1.21502,0.127143,-1.33787,0.127143,All
-1.59,0.128571,-1.37618,0.128571,-1.21387,0.128571,-1.33289,0.128571,All
-1.56915,0.13,-1.35569,0.13,-1.21003,0.13,-1.32842,0.13,All
-1.55907,0.131429,-1.3409,0.131429,-1.20391,0.131429,-1.32799,0.131429,All
-1.55237,0.132857,-1.33961,0.132857,-1.19206,0.132857,-1.32387,0.132857,All
-1.52082,0.134286,-1.33116,0.134286,-1.19084,0.134286,-1.31676,0.134286,All
-1.52001,0.135714,-1.32306,0.135714,-1.18152,0.135714,-1.29251,0.135714,All
-1.51796,0.137143,-1.28036,0.137143,-1.17194,0.137143,-1.27901,0.137143,All
-1.49585,0.138571,-1.26439,0.138571,-1.16509,0.138571,-1.27271,0.138571,All
-1.4703,0.14,-1.25148,0.14,-1.15829,0.14,-1.2638,0.14,All
-1.46782,0.141429,-1.24831,0.141429,-1.15173,0.141429,-1.24571,0.141429,All
-1.36428,0.142857,-1.24198,0.142857,-1.13723,0.142857,-1.22868,0.142857,All
-1.0652,0.144286,-1.23386,0.144286,-1.13543,0.144286,-1.22763,0.144286,All
-1.03226,0.145714,-1.2202,0.145714,-1.12707,0.145714,-1.22164,0.145714,All
-1.03018,0.147143,-1.21587,0.147143,-1.12488,0.147143,-1.21587,0.147143,All
-1.00207,0.148571,-1.20063,0.148571,-1.12114,0.148571,-1.20308,0.148571,All
-0.978061,0.15,-1.19939,0.15,-1.11926,0.15,-1.20265,0.15,All
-0.9724,0.151429,-1.19547,0.151429,-1.09288,0.151429,-1.2015,0.151429,All
-0.928301,0.152857,-1.18892,0.152857,-1.08082,0.152857,-1.1818,0.152857,All
-0.894139,0.154286,-1.18529,0.154286,-1.0687,0.154286,-1.17591,0.154286,All
-0.887926,0.155714,-1.17493,0.155714,-1.06677,0.155714,-1.17374,0.155714,All
-0.884756,0.157143,-1.16808,0.157143,-1.0659,0.157143,-1.16732,0.157143,All
-0.883277,0.158571,-1.16711,0.158571,-1.05915,0.158571,-1.16221,0.158571,All
-0.874484,0.16,-1.16145,0.16,-1.05742,0.16,-1.14573,0.16,All
-0.870439,0.161429,-1.15187,0.161429,-1.0532,0.161429,-1.1354,0.161429,All
-0.853862,0.162857,-1.13624,0.162857,-1.05266,0.162857,-1.12471,0.162857,All
-0.846808,0.164286,-1.11406,0.164286,-1.02676,0.164286,-1.12415,0.164286,All
-0.838481,0.165714,-1.11009,0.165714,-1.0255,0.165714,-1.09687,0.165714,All
-0.838299,0.167143,-1.07823,0.167143,-1.01937,0.167143,-1.09686,0.167143,All
-0.835905,0.168571,-1.06268,0.168571,-1.01117,0.168571,-1.07384,0.168571,All
-0.828474,0.17,-1.04871,0.17,-1.00069,0.17,-1.06497,0.17,All
-0.823281,0.171429,-1.04097,0.171429,-1.00064,0.171429,-1.06228,0.171429,All
-0.822892,0.172857,-1.02724,0.172857,-0.990821,0.172857,-1.06155,0.172857,All
-0.807626,0.174286,-1.01841,0.174286,-0.98922,0.174286,-1.05853,0.174286,All
-0.805192,0.175714,-1.0142,0.175714,-0.987328,0.175714,-1.05769,0.175714,All
-0.799123,0.177143,-1.01112,0.177143,-0.985993,0.177143,-1.03648,0.177143,All
-0.793567,0.178571,-1.011,0.178571,-0.968928,0.178571,-1.02272,0.178571,All
-0.786803,0.18,-1.00486,0.18,-0.968461,0.18,-1.01698,0.18,All
-0.78062,0.181429,-0.99636,0.181429,-0.961852,0.181429,-1.01301,0.181429,All
-0.780559,0.182857,-0.993701,0.182857,-0.959759,0.182857,-1.00965,0.182857,All
-0.779524,0.184286,-0.986327,0.184286,-0.954977,0.184286,-0.991532,0.184286,All
-0.774577,0.185714,-0.961676,0.185714,-0.951833,0.185714,-0.984445,0.185714,All
-0.77453,0.187143,-0.948247,0.187143,-0.943984,0.187143,-0.963581,0.187143,All
-0.768329,0.188571,-0.9418,0.188571,-0.942404,0.188571,-0.953745,0.188571,All
-0.767349,0.19,-0.941787,0.19,-0.938809,0.19,-0.945296,0.19,All
-0.766911,0.191429,-0.941238,0.191429,-0.902682,0.191429,-0.92976,0.191429,All
-0.76686,0.192857,-0.910317,0.192857,-0.895913,0.192857,-0.922977,0.192857,All
-0.76266,0.194286,-0.908467,0.194286,-0.89539,0.194286,-0.915758,0.194286,All
-0.755805,0.195714,-0.891989,0.195714,-0.852985,0.195714,-0.894664,0.195714,All
-0.750615,0.197143,-0.885929,0.197143,-0.842389,0.197143,-0.892653,0.197143,All
-0.737873,0.198571,-0.878976,0.198571,-0.83372,0.198571,-0.887965,0.198571,All
-0.733942,0.2,-0.874263,0.2,-0.831848,0.2,-0.878954,0.2,All
-0.728117,0.201429,-0.872367,0.201429,-0.827948,0.201429,-0.868579,0.201429,All
-0.727403,0.202857,-0.857067,0.202857,-0.817692,0.202857,-0.862969,0.202857,All
-0.722346,0.204286,-0.839917,0.204286,-0.815565,0.204286,-0.859932,0.204286,All
-0.720538,0.205714,-0.832462,0.205714,-0.811892,0.205714,-0.844988,0.205714,All
-0.715817,0.207143,-0.822204,0.207143,-0.795911,0.207143,-0.844444,0.207143,All
-0.709702,0.208571,-0.813017,0.208571,-0.780139,0.208571,-0.828916,0.208571,All
-0.705762,0.21,-0.792616,0.21,-0.778375,0.21,-0.827151,0.21,All
-0.705543,0.211429,-0.789064,0.211429,-0.760595,0.211429,-0.800241,0.211429,All
-0.703758,0.212857,-0.788673,0.212857,-0.751987,0.212857,-0.793658,0.212857,All
-0.702616,0.214286,-0.781294,0.214286,-0.736929,0.214286,-0.78266,0.214286,All
-0.701785,0.215714,-0.771438,0.215714,-0.734066,0.215714,-0.772936,0.215714,All
-0.699983,0.217143,-0.769722,0.217143,-0.720454,0.217143,-0.772029,0.217143,All
-0.699933,0.218571,-0.761943,0.218571,-0.718244,0.218571,-0.762625,0.218571,All
-0.693969,0.22,-0.761168,0.22,-0.715779,0.22,-0.752336,0.22,All
-0.693255,0.221429,-0.76032,0.221429,-0.714661,0.221429,-0.74849,0.221429,All
-0.691592,0.222857,-0.753626,0.222857,-0.707506,0.222857,-0.745109,0.222857,All
-0.688474,0.224286,-0.744837,0.224286,-0.697623,0.224286,-0.727072,0.224286,All
-0.684525,0.225714,-0.73144,0.225714,-0.690554,0.225714,-0.726418,0.225714,All
-0.682521,0.227143,-0.730862,0.227143,-0.686137,0.227143,-0.723536,0.227143,All
-0.668529,0.228571,-0.730107,0.228571,-0.683975,0.228571,-0.723094,0.228571,All
-0.661843,0.23,-0.720551,0.23,-0.669102,0.23,-0.719293,0.23,All
-0.657198,0.231429,-0.716525,0.231429,-0.665592,0.231429,-0.714087,0.231429,All
-0.656982,0.232857,-0.715912,0.232857,-0.664123,0.232857,-0.706996,0.232857,All
-0.650504,0.234286,-0.701436,0.234286,-0.660375,0.234286,-0.691685,0.234286,All
-0.647735,0.235714,-0.696562,0.235714,-0.639733,0.235714,-0.679964,0.235714,All
-0.633241,0.237143,-0.692619,0.237143,-0.633205,0.237143,-0.67773,0.237143,All
-0.63152,0.238571,-0.692317,0.238571,-0.63239,0.238571,-0.674743,0.238571,All
-0.622759,0.24,-0.690627,0.24,-0.630729,0.24,-0.667761,0.24,All
-0.619011,0.241429,-0.684645,0.241429,-0.625219,0.241429,-0.666093,0.241429,All
-0.614418,0.242857,-0.664415,0.242857,-0.613454,0.242857,-0.657885,0.242857,All
-0.61101,0.244286,-0.663316,0.244286,-0.607206,0.244286,-0.656049,0.244286,All
-0.61006,0.245714,-0.658527,0.245714,-0.605133,0.245714,-0.654399,0.245714,All
-0.590348,0.247143,-0.658132,0.247143,-0.600397,0.247143,-0.651666,0.247143,All
-0.580499,0.248571,-0.651351,0.248571,-0.598142,0.248571,-0.645385,0.248571,All
-0.577396,0.25,-0.649783,0.25,-0.586077,0.25,-0.643034,0.25,All
-0.57271,0.251429,-0.641477,0.251429,-0.582398,0.251429,-0.627923,0.251429,All
-0.556199,0.252857,-0.640866,0.252857,-0.574029,0.252857,-0.627204,0.252857,All
-0.553369,0.254286,-0.640844,0.254286,-0.571992,0.254286,-0.617454,0.254286,All
-0.545501,0.255714,-0.628269,0.255714,-0.569322,0.255714,-0.616607,0.255714,All
-0.544236,0.257143,-0.623447,0.257143,-0.554261,0.257143,-0.614321,0.257143,All
-0.541752,0.258571,-0.621963,0.258571,-0.551386,0.258571,-0.613512,0.258571,All
-0.541007,0.26,-0.620767,0.26,-0.534386,0.26,-0.610858,0.26,All
-0.539731,0.261429,-0.618699,0.261429,-0.524387,0.261429,-0.609801,0.261429,All
-0.512427,0.262857,-0.614081,0.262857,-0.51948,0.262857,-0.609753,0.262857,All
-0.507792,0.264286,-0.601528,0.264286,-0.51923,0.264286,-0.605191,0.264286,All
-0.499059,0.265714,-0.591278,0.265714,-0.516948,0.265714,-0.600714,0.265714,All
-0.497898,0.267143,-0.582181,0.267143,-0.507643,0.267143,-0.595036,0.267143,All
