iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1235.74,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1218.88,1,11.3495,13.0008,52.2168,74.6952,0.95,0.95,0.285,0.285,1.04999,0.974679,1.17395,0.974679,0.974679,0.974679
3,1209.72,1,11.3933,11.0561,51.6378,75.9621,0.9025,0.9025,0.27075,0.27075,1.06095,0.95,1.14423,0.95,0.977335,0.95
4,1186.34,1,11.51,11.1689,53.58,54.2232,0.857375,0.857375,0.257212,0.257212,1.03058,0.925945,1.11525,0.925945,1.0368,0.925945
5,1171.93,1,11.6715,10.2623,56.0451,53.2769,0.814506,0.814506,0.244352,0.244352,1.02514,0.9025,1.08701,0.9025,1.01566,0.9025
6,1147.08,1,11.3327,13.1722,50.6337,47.6389,0.773781,0.773781,0.232134,0.232134,1.036,0.879648,1.05949,0.879648,1.1073,0.879648
7,1143.16,1,11.1259,13.7927,51.0221,44.3828,0.735092,0.735092,0.220528,0.220528,1.04959,0.857375,1.03266,0.857375,1.12759,0.857375
8,1119.93,1,11.188,15.9493,51.9766,40.3682,0.698337,0.698337,0.209501,0.209501,1.06893,0.835666,1.00652,0.835666,1.09903,0.835666
9,1104.4,1,11.2657,17.5305,49.8415,47.5168,0.66342,0.66342,0.199026,0.199026,1.05842,0.814506,0.981031,0.814506,1.07121,0.814506
10,1067.75,1,11.2352,17.3622,52.294,47.5385,0.630249,0.630249,0.189075,0.189075,1.0519,0.793882,0.95619,0.793882,1.04794,0.793882
11,1051.43,1,11.2701,16.6363,53.1677,54.3046,0.598737,0.598737,0.179621,0.179621,1.05626,0.773781,0.931979,0.773781,1.02141,0.773781
12,1037.68,1,11.0682,14.8209,50.6136,49.5144,0.5688,0.5688,0.17064,0.17064,1.02503,0.754188,0.919976,0.754188,0.995547,0.754188
13,1017.68,1,11.1895,12.7575,54.2221,46.0604,0.54036,0.54036,0.162108,0.162108,1.0262,0.735092,0.896681,0.735092,0.970339,0.735092
14,1009.8,1,11.2264,12.1444,53.1937,46.3427,0.513342,0.513342,0.154003,0.154003,1.0574,0.716479,0.873977,0.716479,0.94577,0.716479
15,992.9,1,11.3883,13.0995,53.0013,49.2826,0.487675,0.487675,0.146302,0.146302,1.06406,0.698337,0.851847,0.698337,0.921822,0.698337
16,977.198,1,11.2677,12.111,53.1462,49.4081,0.463291,0.463291,0.138987,0.138987,1.05462,0.680655,0.830278,0.680655,0.898481,0.680655
17,958.938,1,11.1622,12.0457,53.018,49.1726,0.440127,0.440127,0.132038,0.132038,1.05004,0.66342,0.809255,0.66342,0.875731,0.66342
18,956.897,1,11.2232,12.0595,53.2548,39.8446,0.41812,0.0156798,0.125436,0.154182,1.02975,0.646622,0.788764,0.646622,0.853557,0.646622
19,948.803,1,11.2484,11.0522,53.7919,40.0102,0.397214,2.22045e-16,0.119164,0.156787,1.05218,0.630249,0.781655,0.630249,0.831945,0.630249
20,938.67,1,11.3302,11.2648,53.7546,39.1241,0.377354,2.22045e-16,0.113206,0.157314,1.04619,0.614291,0.761863,0.614291,0.819792,0.614291
21,921.578,1,11.3021,10.4298,53.482,41.9706,0.358486,2.22045e-16,0.107546,0.15528,1.05147,0.598737,0.742573,0.598737,0.799034,0.598737
22,910.19,1,11.1969,11.0908,52.9098,49.3121,0.340562,2.22045e-16,0.102168,0.154747,1.06831,0.583577,0.72377,0.583577,0.778802,0.583577
23,910.013,1,11.2367,12.2871,51.544,49.2239,0.323534,2.22045e-16,0.0970601,0.1578,1.07951,0.5688,0.705444,0.5688,0.792084,0.5688
24,900.658,1,11.1898,12.3569,52.669,46.8606,0.0456512,2.22045e-16,0.11519,0.153809,1.06641,0.554398,0.687582,0.554398,0.772028,0.554398
25,892.365,1,11.2432,12.1826,53.8969,46.4572,2.22045e-16,2.22045e-16,0.116629,0.152685,1.06542,0.54036,0.670172,0.54036,0.752479,0.54036
26,876.643,1,11.2373,11.6582,51.8231,46.3593,2.10942e-16,2.22045e-16,0.110798,0.155842,1.07066,0.526678,0.653203,0.526678,0.733426,0.526678
27,876.984,1,11.3226,12.0667,51.5855,46.2724,2.22045e-16,2.22045e-16,0.108836,0.157105,1.08117,0.513342,0.636663,0.513342,0.714855,0.513342
28,874.315,1,11.2563,11.623,52.586,48.7703,2.22045e-16,2.22045e-16,0.107232,0.157403,1.06951,0.500344,0.620542,0.500344,0.696755,0.500344
29,866.68,1,11.2682,10.9337,51.7146,48.2659,2.22045e-16,2.22045e-16,0.105709,0.158469,1.06758,0.487675,0.60483,0.487675,0.679113,0.487675
30,856.415,1,11.3108,11.0632,51.0701,47.7173,2.22045e-16,2.22045e-16,0.100739,0.159583,1.09442,0.475327,0.589515,0.475327,0.661917,0.475327
31,853.522,1,11.1948,10.652,51.6047,50.2895,2.22045e-16,2.22045e-16,0.0979181,0.160488,1.08596,0.463291,0.574588,0.463291,0.645157,0.463291
32,841.252,1,11.2362,10.8463,50.9118,46.2982,2.10942e-16,2.22045e-16,0.0930222,0.167465,1.07101,0.45156,0.56004,0.45156,0.637246,0.45156
33,833.201,1,11.2448,10.1419,50.6593,47.1369,2.00395e-16,2.22045e-16,0.088371,0.172607,1.06655,0.440127,0.545859,0.440127,0.631661,0.440127
34,834.702,1,11.3113,10.5148,51.0279,44.3013,2.22045e-16,2.22045e-16,0.0876613,0.176034,1.06183,0.428982,0.532038,0.428982,0.626792,0.428982
35,826.746,1,11.3163,10.5888,50.908,42.9601,2.22045e-16,2.22045e-16,0.086514,0.17029,1.06996,0.41812,0.518566,0.41812,0.610922,0.41812
36,830.788,1,11.2494,10.159,51.1214,45.1612,2.22045e-16,2.22045e-16,0.0874503,0.171317,1.07216,0.407533,0.505436,0.407533,0.631415,0.407533
37,830.679,1,11.2391,10.4195,50.5592,49.094,2.22045e-16,2.22045e-16,0.0865272,0.172932,1.07947,0.397214,0.507936,0.397214,0.615427,0.397214
38,825.17,1,11.3414,10.5542,50.6406,44.681,2.22045e-16,2.22045e-16,0.0877439,0.169635,1.07562,0.387157,0.525948,0.387157,0.635131,0.387157
39,823.525,1,11.2867,10.9427,50.6522,45.0332,2.22045e-16,2.22045e-16,0.0884895,0.171181,1.05794,0.377354,0.512631,0.377354,0.627707,0.377354
40,823.68,1,11.2825,10.9871,50.3251,45.106,2.22045e-16,2.22045e-16,0.0881679,0.172234,1.06373,0.367799,0.499651,0.367799,0.641237,0.367799
41,822.005,1,11.2443,12.0193,49.8465,42.7321,2.22045e-16,2.22045e-16,0.0849821,0.170174,1.07453,0.358486,0.58056,0.358486,0.625,0.358486
42,821.999,1,11.3141,12.2061,48.8952,43.2625,2.22045e-16,2.22045e-16,0.0829633,0.18055,1.05683,0.349409,0.582422,0.349409,0.609175,0.349409
43,813.141,1,11.2962,11.9968,49.7846,46.6126,2.22045e-16,2.22045e-16,0.0830506,0.172658,1.06356,0.340562,0.608363,0.340562,0.59375,0.340562
44,813.607,1,11.288,12.0454,49.0689,44.143,0.00697263,2.22045e-16,0.0860329,0.167252,1.06932,0.331938,0.621152,0.331938,0.578716,0.331938
45,808.597,1,11.309,11.9169,49.0039,45.6843,2.22045e-16,2.22045e-16,0.0859951,0.168215,1.06717,0.323534,0.63769,0.323534,0.564063,0.323534
46,795.281,1,11.3674,11.4619,48.6644,42.1554,2.22045e-16,2.22045e-16,0.0836445,0.163785,1.0794,0.315341,0.639031,0.315341,0.54978,0.315341
47,792.111,1,11.4108,11.7311,49.262,41.3296,2.22045e-16,2.22045e-16,0.0813608,0.163439,1.09127,0.307357,0.650828,0.307357,0.53586,0.307357
48,800.882,1,11.4403,11.4303,49.7951,39.9668,2.22045e-16,2.22045e-16,0.084344,0.166732,1.09101,0.299574,0.653458,0.299574,0.522291,0.299574
49,799.538,1,11.4563,11.6048,49.6696,40.9553,2.22045e-16,2.22045e-16,0.0847094,0.168454,1.09029,0.291989,0.636912,0.291989,0.509067,0.291989
50,787.45,1,11.452,12.3431,49.2061,39.9797,2.22045e-16,2.22045e-16,0.0822314,0.168253,1.07414,0.284596,0.620785,0.284596,0.496177,0.284596
51,794.1,1,11.5031,12.2863,48.9985,40.0927,0.0125369,2.22045e-16,0.0807185,0.174238,1.09466,0.27739,0.605066,0.27739,0.483613,0.27739
52,793.167,1,11.4942,12.3831,49.0025,39.8782,2.22045e-16,2.22045e-16,0.0826313,0.174016,1.07678,0.270366,0.634829,0.270366,0.471368,0.270366
53,791.956,1,11.5351,13.0605,48.9281,42.2476,2.22045e-16,2.22045e-16,0.0865866,0.165763,1.09583,0.26352,0.618754,0.26352,0.459433,0.26352
54,786.005,1,11.4321,12.469,48.3867,45.145,2.22045e-16,2.22045e-16,0.0830175,0.170363,1.0879,0.256848,0.604182,0.256848,0.4478,0.256848
55,782.128,1,11.4904,12.4146,49.4582,45.3966,2.22045e-16,2.22045e-16,0.0863941,0.162495,1.07449,0.250344,0.614971,0.250344,0.436461,0.250344
56,792.675,1,11.4986,12.5983,49.251,44.9825,2.22045e-16,2.22045e-16,0.0892891,0.166412,1.07808,0.244005,0.599399,0.244005,0.445149,0.244005
57,792.449,1,11.4721,11.705,50.2802,41.8518,2.22045e-16,2.22045e-16,0.0890744,0.16601,1.07818,0.237827,0.584222,0.251314,0.433878,0.237827
58,798.178,1,11.4501,11.9581,49.7254,42.8213,2.22045e-16,2.22045e-16,0.087107,0.172934,1.08013,0.231805,0.623459,0.244951,0.428231,0.231805
