simulations,OFV
500,1034.36
1000,1034
1500,1033.76
2000,1033.78
2500,1033.92
3000,1033.92
3500,1033.83
4000,1033.66
4500,1033.86
5000,1033.9
5500,1033.89
6000,1033.89
6500,1033.88
7000,1034.07
7500,1034.17
8000,1034.13
8500,1034.25
9000,1034.1
9500,1034.1
10000,1034.05
10500,1033.97
11000,1034.06
11500,1034.06
12000,1034.04
12500,1034.06
13000,1034.09
13500,1034.11
14000,1034.14
14500,1034.09
15000,1034.13
15500,1034.17
16000,1034.19
16500,1034.12
17000,1034.06
17500,1034.06
18000,1034
18500,1034.07
19000,1034.06
19500,1034.03
20000,1034
20500,1034
21000,1033.86
21500,1033.82
22000,1033.82
22500,1033.8
23000,1033.77
23500,1033.79
24000,1033.77
24500,1033.77
25000,1033.77
25500,1033.78
26000,1033.77
26500,1033.76
27000,1033.75
27500,1033.71
28000,1033.73
28500,1033.73
29000,1033.74
29500,1033.75
30000,1033.76
