simulations, -2LL
1000,537.726
2000,536.693
3000,536.183
4000,535.787
5000,535.933
6000,536.034
7000,536.037
8000,535.984
9000,535.585
10000,535.63
11000,535.693
12000,535.678
13000,535.729
14000,535.646
15000,535.644
16000,535.651
17000,535.684
18000,535.681
19000,535.66
20000,535.656
21000,535.622
22000,535.603
23000,535.62
24000,535.657
25000,535.674
26000,535.744
27000,535.759
28000,535.776
29000,535.738
30000,535.75
