Cl_pop,1.39,-0.0221,-1.36,-0.000604,0.00135,-0.00149,-0.0006,-0.000622,0.000216,3.46e-05
beta_Cl_centeredCLCR,-0.0221,0.0517,-0.0322,0.000272,-0.000669,0.00104,9.99e-05,-0.000142,-0.000279,-2.15e-06
beta_Cl_centeredHCM,-1.36,-0.0322,1.4,0.000233,0.0003,-0.000462,0.000453,0.000763,0.000304,-2.68e-05
V1_pop,-0.000604,0.000272,0.000233,0.00542,-0.00548,0.00406,5.32e-05,0.000123,-0.00364,-1.87e-05
Q_pop,0.00135,-0.000669,0.0003,-0.00548,0.0544,-0.0142,-0.000179,-0.000878,0.0121,7.57e-05
V2_pop,-0.00149,0.00104,-0.000462,0.00406,-0.0142,0.0277,0.000407,6.96e-05,-0.0041,-0.000119
omega_Cl,-0.0006,9.99e-05,0.000453,5.32e-05,-0.000179,0.000407,0.00152,2.65e-05,9.48e-05,-3.85e-06
omega_V1,-0.000622,-0.000142,0.000763,0.000123,-0.000878,6.96e-05,2.65e-05,0.0025,-0.000869,-1.23e-05
omega_Q,0.000216,-0.000279,0.000304,-0.00364,0.0121,-0.0041,9.48e-05,-0.000869,0.033,9.4e-06
b,3.46e-05,-2.15e-06,-2.68e-05,-1.87e-05,7.57e-05,-0.000119,-3.85e-06,-1.23e-05,9.4e-06,6.48e-06
