iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,619.874,1,10.2275,11.1604,43.2233,60.344,0.3,1,1,1,1
2,597.14,1,11.0097,14.428,33.7697,60.4713,0.24,0.894427,0.894427,0.894427,0.894427
3,558.213,1,10.7994,15.279,33.0267,64.9805,0.192,0.8,0.8,0.8,0.941694
4,522.879,1,10.6943,14.086,33.5839,66.1908,0.156397,0.715542,0.795513,0.715542,0.855535
5,497.154,1,10.5976,13.2609,33.0538,62.9909,0.137119,0.64,0.833516,0.64,0.765214
6,469.64,1,10.7627,13.1367,33.3007,53.3806,0.122602,0.572433,0.866438,0.572433,0.745564
7,448.154,1,10.9401,12.5931,33.6454,56.4521,0.112438,0.512,0.902857,0.512,0.731659
8,412.705,1,10.8465,12.3736,33.5704,48.7782,0.100377,0.457947,0.80754,0.457947,0.654416
9,401.605,1,10.9075,11.0557,35.5558,46.9308,0.0976324,0.4096,0.722286,0.425066,0.58992
10,397.271,1,10.8894,10.6514,34.8165,46.5827,0.0943792,0.366357,0.67989,0.454545,0.637135
11,384.049,1,10.9296,11.0821,34.8656,45.9955,0.0903758,0.32768,0.701455,0.435526,0.569871
12,360.103,1,10.9524,11.2724,35.3127,45.695,0.0832033,0.293086,0.669499,0.389547,0.541948
13,356.093,1,10.9328,10.9275,35.0782,47.2597,0.0808198,0.296152,0.666084,0.37694,0.539576
14,347.767,1,10.8855,10.9908,34.7718,46.3375,0.0768752,0.293025,0.70709,0.37781,0.524987
15,339.68,1,10.8225,10.8962,35.7673,49.1829,0.0750896,0.30291,0.656168,0.352156,0.519428
16,336.756,1,10.9051,10.8465,35.2206,51.5961,0.0764189,0.287721,0.611249,0.358557,0.46459
17,328.594,1,10.8767,10.5282,35.2294,49.5799,0.0739392,0.277604,0.617949,0.359851,0.425642
18,328.091,1,10.8847,10.1949,35.5408,47.0253,0.0727532,0.273953,0.59216,0.368652,0.484453
19,322.018,1,10.8721,9.99294,36.1352,47.3616,0.0727191,0.27229,0.573583,0.350729,0.433308
20,308.924,1,10.8985,9.56289,35.9028,45.7371,0.0697156,0.26848,0.572962,0.349336,0.387562
21,302.614,1,10.9582,9.64297,36.3354,46.2019,0.070433,0.266978,0.525061,0.32229,0.346646
22,299.847,1,10.9135,9.63527,37.049,46.9645,0.068925,0.274722,0.491426,0.315685,0.361336
