iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1446.2,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1425.58,1,5.36105,28.9776,7.79726,35.7325,0.974679,0.974679,1.02305,0.974679,0.998761,0.974679,0.974679
3,1412.29,1,5.51133,27.0876,7.97991,33.8259,0.95,0.95,0.997146,0.95,0.998761,0.95,0.95
4,1407.85,1,5.29368,27.2264,8.50274,33.857,0.925945,0.925945,1.04168,0.925945,0.998761,0.925945,0.925945
5,1398.67,1,5.26395,27.4118,7.68395,33.8804,0.9025,0.9025,1.06093,0.9025,0.998761,0.9025,0.9025
6,1380.74,1,5.32259,25.2983,8.07988,31.3096,0.879648,0.879648,1.03407,0.879648,0.998761,0.879648,0.879648
7,1371.65,1,5.09243,25.7303,8.62449,31.6165,0.857375,0.857375,1.00788,0.857375,0.998761,0.857375,0.857375
8,1352.92,1,5.33483,25.7869,9.76141,31.5631,0.835666,0.835666,0.982362,0.835666,0.998761,0.835666,0.835666
9,1345.94,1,5.43542,30.7204,8.83508,37.6614,0.814506,0.814506,0.957488,0.814506,0.998761,0.814506,0.814506
10,1335.42,1,5.55803,28.2943,8.76741,34.647,0.793882,0.793882,0.933244,0.793882,0.998761,0.793882,0.793882
11,1326.82,1,5.9301,27.9289,7.9032,34.1635,0.773781,0.773781,0.909614,0.773781,0.998761,0.773781,0.773781
12,1306.24,1,5.57764,25.5655,7.25604,31.3019,0.754188,0.754188,0.886582,0.754188,0.998761,0.754188,0.754188
13,1310.88,1,5.70541,26.3328,7.60868,32.2023,0.735092,0.735092,0.897744,0.735092,0.998761,0.735092,0.735092
14,1290.85,1,5.47873,26.8196,6.82394,32.8601,0.716479,0.716479,0.935003,0.716479,0.998761,0.716479,0.716479
15,1270.06,1,5.59276,24.7562,7.07026,30.3259,0.698337,0.698337,0.911329,0.698337,0.998761,0.698337,0.698337
16,1268.9,1,5.40436,22.9397,7.79863,28.0238,0.680655,0.680655,0.888253,0.680655,0.998761,0.680655,0.680655
17,1254.25,1,5.57319,22.9751,6.72235,28.152,0.66342,0.66342,0.917531,0.66342,0.998761,0.66342,0.66342
18,1248.42,1,5.55598,23.4956,8.1178,28.7551,0.646622,0.646622,0.912103,0.646622,0.998761,0.646622,0.646622
19,1237.43,1,5.38909,22.0512,8.61193,26.8279,0.630249,0.630249,1.04635,0.630249,0.998761,0.630249,0.630249
20,1224.28,1,5.64483,21.7247,7.95077,26.3541,0.614291,0.614291,1.01986,0.614291,0.998761,0.614291,0.614291
21,1214.03,1,5.63758,21.7309,8.81233,26.419,0.598737,0.598737,0.994036,0.598737,0.998761,0.598737,0.598737
22,1207.57,1,5.695,23.1839,6.76401,28.3262,0.583577,0.583577,0.968866,0.583577,0.998761,0.583577,0.583577
23,1192.45,1,5.47874,23.9665,5.63124,29.5188,0.5688,0.5688,0.944334,0.5688,0.998761,0.5688,0.5688
24,1171.74,1,5.65054,24.7211,4.9398,30.3895,0.554398,0.554398,0.920423,0.554398,0.998761,0.554398,0.554398
25,1174.19,1,5.68479,25.3519,4.96286,31.2007,0.54036,0.54036,0.91416,0.54036,0.998761,0.54036,0.54036
26,1154.23,1,5.56038,24.4161,5.75474,30.2397,0.526678,0.526678,0.922915,0.526678,0.998761,0.526678,0.526678
27,1137.61,1,5.67245,24.9194,6.00182,30.8056,0.513342,0.513342,0.899546,0.513342,0.998761,0.513342,0.513342
28,1131.84,1,5.56561,24.9993,5.70177,30.7671,0.500344,0.500344,0.876769,0.500344,0.998761,0.500344,0.500344
29,1124.84,1,5.60158,25.2766,5.82278,30.9094,0.487675,0.487675,0.890382,0.487675,0.998761,0.487675,0.487675
30,1109.43,1,5.74596,25.3316,5.74347,31.021,0.475327,0.475327,0.867837,0.475327,0.998761,0.475327,0.475327
31,1111.12,1,5.84787,25.3423,5.52405,30.9645,0.463291,0.463291,0.853356,0.463291,0.998761,0.463291,0.463291
32,1095.19,1,5.71389,26.1542,5.44228,31.8129,0.45156,0.45156,0.831748,0.45156,0.998761,0.45156,0.45156
33,1084.83,1,5.69408,25.8727,4.77795,31.4025,0.440127,0.440127,0.810688,0.440127,0.998761,0.440127,0.440127
34,1074.96,1,5.59753,25.8132,4.9978,31.3749,0.428982,0.443952,0.790161,0.445045,0.998761,0.428982,0.428982
35,1068.85,1,5.58169,23.5038,5.54861,28.5435,0.41812,0.432711,0.770154,0.433776,0.998761,0.41812,0.41812
36,1055.48,1,5.65587,23.3818,6.52966,28.3924,0.407533,0.421755,0.762715,0.422793,0.998761,0.407533,0.407533
37,1042.85,1,5.66248,23.2062,6.7015,28.1404,0.397214,0.411076,0.743403,0.412088,0.998761,0.397214,0.397214
38,1028.15,1,5.66777,22.202,6.4246,26.9183,0.387157,0.400667,0.724579,0.401653,0.998761,0.387157,0.387157
39,1023.35,1,5.64104,20.9524,7.88984,25.5288,0.377354,0.390522,0.740062,0.391483,0.998761,0.377354,0.377354
40,1016.11,1,5.65091,21.6272,7.02146,26.4224,0.367799,0.380634,0.721323,0.381571,0.998761,0.367799,0.367799
41,1009.75,1,5.54242,22.2855,7.38431,27.1831,0.358486,0.370996,0.770244,0.371909,0.998761,0.358486,0.358486
42,997.217,1,5.61314,21.9213,6.76136,26.7856,0.349409,0.361602,0.750741,0.362492,0.998761,0.349409,0.349409
43,991.85,1,5.56048,23.6883,7.12765,28.9711,0.340562,0.352446,0.731732,0.353314,0.998761,0.340562,0.340562
44,977.877,1,5.75585,23.7191,7.41208,29.0785,0.331938,0.343522,0.713204,0.344368,0.998761,0.331938,0.331938
45,963.929,1,5.73684,23.4637,6.69154,28.7313,0.323534,0.334824,0.695145,0.335648,0.998761,0.323534,0.323534
46,957.047,1,5.68804,23.1962,6.19986,28.4952,0.315341,0.326346,0.70417,0.327149,0.998761,0.315341,0.315341
47,958.046,1,5.6652,22.8105,6.51422,28.119,0.307357,0.354695,0.697524,0.352515,0.998761,0.307357,0.307357
48,952.397,1,5.63758,23.3968,6.07183,28.7976,0.299574,0.345714,0.701825,0.343589,0.998761,0.299574,0.299574
49,946.971,1,5.66228,24.2103,5.75024,29.7397,0.291989,0.375452,0.684055,0.371609,0.998761,0.291989,0.291989
50,945.087,1,5.62389,23.7411,5.93914,29.243,0.284596,0.367341,0.666734,0.365302,0.998761,0.284596,0.284596
