simulations,OFV
500,941.813
1000,941.688
1500,939.805
2000,939.711
2500,940.536
3000,940.246
3500,940.104
4000,940.153
4500,940.325
5000,940.28
5500,940.194
6000,940.244
6500,939.952
7000,940.163
7500,940.153
8000,940.268
8500,940.432
9000,940.138
9500,939.895
10000,939.853
10500,939.687
11000,939.785
11500,939.675
12000,939.582
12500,939.211
13000,939.068
13500,938.924
14000,938.968
14500,938.936
15000,938.923
15500,938.923
16000,939
16500,938.81
17000,938.877
17500,939.004
18000,938.943
18500,939.037
19000,938.896
19500,938.708
20000,938.58
20500,938.556
21000,938.37
21500,938.412
22000,938.517
22500,938.574
23000,938.396
23500,938.36
24000,938.376
24500,938.389
25000,938.415
25500,938.353
26000,938.308
26500,938.315
27000,938.271
27500,938.311
28000,938.357
28500,938.37
29000,938.373
29500,938.412
30000,938.436
