pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-2.19977,0.0224787,-3.85944,0.0089403,-2.31693,0.0227004,All
-1.69003,0.112394,-3.61889,0.00447015,-1.81217,0.0454008,All
-1.18029,0.269745,-3.37835,0.0089403,-1.3074,0.204303,All
-0.670548,0.359659,-3.13781,0.0134104,-0.802641,0.454008,All
-0.160806,0.539489,-2.89726,0.00447015,-0.297877,0.544809,All
0.348935,0.292223,-2.65672,0.0134104,0.206887,0.317805,All
0.858677,0.269745,-2.41617,0.0178806,0.711651,0.272405,All
1.36842,0.0674362,-2.17563,0.0223507,1.21641,0.0908016,All
1.87816,0.17983,-1.93508,0.0357612,1.72118,0.0908016,All
2.3879,0.0449574,-1.69454,0.0536418,2.22594,0.136202,All
,,-1.454,0.120694,,,All
,,-1.21345,0.183276,,,All
,,-0.972907,0.227978,,,All
,,-0.732363,0.263739,,,All
,,-0.491818,0.397843,,,All
,,-0.251274,0.420194,,,All
,,-0.0107299,0.514067,,,All
,,0.229814,0.406784,,,All
,,0.470359,0.451485,,,All
,,0.710903,0.277149,,,All
,,0.951447,0.281619,,,All
,,1.19199,0.219037,,,All
,,1.43254,0.151985,,,All
,,1.67308,0.0759925,,,All
,,1.91362,0.031291,,,All
,,2.15417,0.0357612,,,All
,,2.39471,0.0089403,,,All
,,2.63526,0.0223507,,,All
,,2.8758,0.00447015,,,All
,,3.11635,0,,,All
,,3.35689,0.0134104,,,All
