time_pwRes,time_pwRes_spline,time_iwRes,time_iwRes_spline,time_npde,time_npde_spline,prediction_pwRes,prediction_pwRes_spline,prediction_iwRes,prediction_iwRes_spline,prediction_npde,prediction_npde_spline,split
1,-0.373467,1,-0.442976,1,-0.393553,3.49141,0.0751322,4.08502,-0.575518,3.49141,0.0630426,All
1.05006,-0.360221,1.05006,-0.426158,1.05006,-0.379657,3.6691,0.0710773,4.30439,-0.431988,3.6691,0.0609898,All
1.10263,-0.346311,1.10263,-0.408497,1.10263,-0.365066,3.85584,0.0668161,4.53555,-0.280749,3.85584,0.0588324,All
1.15782,-0.331706,1.15782,-0.389953,1.15782,-0.349744,4.05208,0.0625394,4.77912,-0.147462,4.05208,0.0559539,All
1.21,-0.317899,1.21,-0.372424,1.21,-0.335261,4.25717,0.0580951,5.03577,-0.0344976,4.25717,0.0528697,All
1.21578,-0.316369,1.21578,-0.370481,1.21578,-0.333655,4.25831,0.0580703,5.12051,-0.0027199,4.25831,0.0528524,All
1.27664,-0.300264,1.27664,-0.350034,1.27664,-0.316761,4.47504,0.0533737,5.30621,0.0591265,4.47504,0.0495931,All
1.34055,-0.283354,1.34055,-0.328563,1.34055,-0.299022,4.70279,0.0484381,5.59116,0.134243,4.70279,0.0461679,All
1.40766,-0.265596,1.40766,-0.306017,1.40766,-0.280394,4.94214,0.0433146,5.89142,0.187291,4.94214,0.042489,All
1.42,-0.262331,1.42,-0.301872,1.42,-0.276969,5.02292,0.0417442,6.156,0.218566,5.02292,0.0410485,All
1.47813,-0.24695,1.47813,-0.282343,1.47813,-0.260834,5.19367,0.0384247,6.20781,0.222825,5.19367,0.0380035,All
1.55212,-0.227371,1.55212,-0.257484,1.55212,-0.240294,5.458,0.0332859,6.54118,0.236838,5.458,0.0332897,All
1.62982,-0.22711,1.62982,-0.259266,1.62982,-0.239838,5.73578,0.0278856,6.89246,0.240524,5.73578,0.028336,All
1.63,-0.227141,1.63,-0.259313,1.63,-0.23987,5.78868,0.0268573,7.19149,0.226789,5.78868,0.0273927,All
1.71141,-0.241147,1.71141,-0.280797,1.71141,-0.254244,6.0277,0.0225096,7.26261,0.223202,6.0277,0.0230346,All
