Cl_pop,1,0.00621,0.0311,-0.041,0,0,0,0
V1_pop,0.00621,1,-0.137,0.18,0,0,0,0
Q_pop,0.0311,-0.137,1,-0.172,0,0,0,0
V2_pop,-0.041,0.18,-0.172,1,0,0,0,0
omega_Cl,0,0,0,0,1,0.000228,-0.000261,-0.00689
omega_V1,0,0,0,0,0.000228,1,-0.0163,-0.0931
omega_Q,0,0,0,0,-0.000261,-0.0163,1,-0.0649
b,0,0,0,0,-0.00689,-0.0931,-0.0649,1
