Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression
-1.11762,-0.0476385,0.0179436,-0.435387,-0.238582,-0.273361,-0.479832,0.398057,0.0515716,-0.435387,-0.329738,-0.238412,-0.479832,-0.346997,-0.316143,-1.11762,-0.000642255,-0.0485683
-1.08456,-0.0351593,0.0172581,-0.423037,-0.241306,-0.26597,-0.470626,0.35871,0.0498558,-0.423037,-0.306673,-0.232877,-0.470626,-0.339218,-0.30975,-1.08456,-0.0132548,-0.0466557
-1.0515,-0.0219643,0.0165727,-0.410686,-0.244981,-0.258579,-0.46142,0.319362,0.0481399,-0.410686,-0.280751,-0.227342,-0.46142,-0.331439,-0.303358,-1.0515,-0.0257624,-0.0447431
-1.01844,-0.00746657,0.0158872,-0.398336,-0.248786,-0.251188,-0.452214,0.257916,0.0464241,-0.398336,-0.254271,-0.221806,-0.452214,-0.322303,-0.296966,-1.01844,-0.0378404,-0.0428305
-0.985373,0.00674449,0.0152017,-0.385986,-0.252814,-0.243797,-0.443008,0.186063,0.0447083,-0.385986,-0.226556,-0.216271,-0.443008,-0.312415,-0.290573,-0.985373,-0.0495834,-0.0409179
-0.95231,0.019092,0.0145162,-0.373636,-0.256843,-0.236406,-0.433802,0.104442,0.0429925,-0.373636,-0.19884,-0.210736,-0.433802,-0.30092,-0.284181,-0.95231,-0.0608307,-0.0390053
-0.919247,0.0281203,0.0138307,-0.361286,-0.260442,-0.229015,-0.424596,0.0228218,0.0412766,-0.361286,-0.171717,-0.205201,-0.424596,-0.289426,-0.277788,-0.919247,-0.0715656,-0.0370927
-0.886184,0.0306505,0.0131452,-0.348936,-0.262722,-0.221624,-0.41539,-0.0587988,0.0395608,-0.348936,-0.147083,-0.199666,-0.41539,-0.277932,-0.271396,-0.886184,-0.0814854,-0.0351801
-0.853122,0.0331807,0.0124597,-0.336586,-0.264152,-0.214233,-0.406184,-0.140419,0.037845,-0.336586,-0.124199,-0.194131,-0.406184,-0.266437,-0.265004,-0.853122,-0.0914052,-0.0332675
-0.820059,0.0312457,0.0117742,-0.324236,-0.264742,-0.206842,-0.396978,-0.221636,0.0361291,-0.324236,-0.103118,-0.188595,-0.396978,-0.254733,-0.258611,-0.820059,-0.100871,-0.031355
-0.786996,0.0192039,0.0110888,-0.311886,-0.26273,-0.199452,-0.387772,-0.298033,0.0344133,-0.311886,-0.0876469,-0.18306,-0.387772,-0.241731,-0.252219,-0.786996,-0.109224,-0.0294424
-0.753934,0.00213965,0.0104033,-0.299536,-0.258914,-0.192061,-0.378566,-0.37009,0.0326975,-0.299536,-0.0760437,-0.177525,-0.378566,-0.228412,-0.245826,-0.753934,-0.116169,-0.0275298
-0.720871,-0.0173655,0.00971778,-0.287186,-0.254623,-0.18467,-0.36936,-0.434982,0.0309817,-0.287186,-0.0654099,-0.17199,-0.36936,-0.214769,-0.239434,-0.720871,-0.120263,-0.0256172
-0.687808,-0.0365486,0.00903229,-0.274836,-0.247907,-0.177279,-0.360154,-0.492888,0.0292658,-0.274836,-0.059721,-0.166455,-0.360154,-0.20083,-0.233042,-0.687808,-0.121996,-0.0237046
-0.654746,-0.0513397,0.0083468,-0.262485,-0.239853,-0.169888,-0.350948,-0.537646,0.02755,-0.262485,-0.0565075,-0.16092,-0.350948,-0.186508,-0.226649,-0.654746,-0.117914,-0.021792
-0.621683,-0.0629373,0.00766132,-0.250135,-0.230548,-0.162497,-0.341742,-0.570349,0.0258342,-0.250135,-0.0556092,-0.155385,-0.341742,-0.171923,-0.220257,-0.621683,-0.111131,-0.0198794
-0.58862,-0.0635376,0.00697583,-0.237785,-0.221062,-0.155106,-0.332536,-0.582372,0.0241184,-0.237785,-0.05501,-0.149849,-0.332536,-0.15709,-0.213865,-0.58862,-0.0963314,-0.0179668
-0.555558,-0.0588322,0.00629034,-0.225435,-0.209778,-0.147715,-0.32333,-0.590045,0.0224025,-0.225435,-0.0572933,-0.144314,-0.32333,-0.142217,-0.207472,-0.555558,-0.0780026,-0.0160542
-0.522495,-0.0476318,0.00560485,-0.213085,-0.197717,-0.140324,-0.314124,-0.577944,0.0206867,-0.213085,-0.0605937,-0.138779,-0.314124,-0.129125,-0.20108,-0.522495,-0.0557186,-0.0141416
-0.489432,-0.0329287,0.00491936,-0.200735,-0.184671,-0.132933,-0.304918,-0.53421,0.0189709,-0.200735,-0.0648378,-0.133244,-0.304918,-0.118882,-0.194687,-0.489432,-0.0314228,-0.012229
-0.456369,-0.0133819,0.00423388,-0.188385,-0.171319,-0.125542,-0.295711,-0.490475,0.0172551,-0.188385,-0.0693073,-0.127709,-0.295711,-0.10864,-0.188295,-0.456369,-0.0063101,-0.0103164
-0.423307,0.00664311,0.00354839,-0.176035,-0.157425,-0.118152,-0.286505,-0.44674,0.0155392,-0.176035,-0.0738605,-0.122174,-0.286505,-0.0983972,-0.181903,-0.423307,0.0185904,-0.00840383
-0.390244,0.0266682,0.0028629,-0.163685,-0.143066,-0.110761,-0.277299,-0.403005,0.0138234,-0.163685,-0.0780716,-0.116638,-0.277299,-0.0881546,-0.17551,-0.390244,0.0434908,-0.00649124
-0.357181,0.0466726,0.00217741,-0.151335,-0.128473,-0.10337,-0.268093,-0.35927,0.0121076,-0.151335,-0.08154,-0.111103,-0.268093,-0.077912,-0.169118,-0.357181,0.0683494,-0.00457864
-0.324119,0.0633162,0.00149192,-0.138985,-0.113746,-0.0959789,-0.258887,-0.315535,0.0103918,-0.138985,-0.0836163,-0.105568,-0.258887,-0.0676694,-0.162725,-0.324119,0.0870917,-0.00266605
-0.291056,0.0753548,0.000806436,-0.126635,-0.099056,-0.088588,-0.249681,-0.2718,0.00867594,-0.126635,-0.0847706,-0.100033,-0.249681,-0.0574269,-0.156333,-0.291056,0.10047,-0.000753457
-0.257993,0.0824601,0.000120948,-0.114284,-0.084434,-0.0811971,-0.240475,-0.228065,0.00696011,-0.114284,-0.0842195,-0.0944978,-0.240475,-0.0471843,-0.149941,-0.257993,0.1085,0.00115914
-0.224931,0.0823331,-0.000564539,-0.101934,-0.0701078,-0.0738062,-0.231269,-0.18433,0.00524428,-0.101934,-0.0813424,-0.0889627,-0.231269,-0.0369417,-0.143548,-0.224931,0.108984,0.00307173
-0.191868,0.0719869,-0.00125003,-0.0895843,-0.0563122,-0.0664153,-0.222063,-0.140595,0.00352846,-0.0895843,-0.0765428,-0.0834275,-0.222063,-0.0266991,-0.137156,-0.191868,0.0992956,0.00498432
-0.158805,0.0611058,-0.00193552,-0.0772342,-0.0434723,-0.0590244,-0.212857,-0.0968605,0.00181263,-0.0772342,-0.0700341,-0.0778923,-0.212857,-0.0164565,-0.130763,-0.158805,0.0890959,0.00689692
-0.125743,0.0447517,-0.002621,-0.0648842,-0.0316457,-0.0516334,-0.203651,-0.0531256,9.68073e-05,-0.0648842,-0.0624902,-0.0723572,-0.203651,-0.00621391,-0.124371,-0.125743,0.0740166,0.00880951
-0.0926798,0.0279529,-0.00330649,-0.0525341,-0.0212736,-0.0442425,-0.194445,-0.00939074,-0.00161902,-0.0525341,-0.0539927,-0.066822,-0.194445,0.00402868,-0.117979,-0.0926798,0.0592405,0.0107221
-0.0596172,0.013062,-0.00399198,-0.040184,-0.012553,-0.0368516,-0.185239,0.0333602,-0.00333484,-0.040184,-0.0449976,-0.0612869,-0.185239,0.00892239,-0.111586,-0.0596172,0.0473655,0.0126347
-0.0265545,0.00275021,-0.00467747,-0.0278339,-0.00584587,-0.0294607,-0.176033,0.073827,-0.00505067,-0.0278339,-0.0357475,-0.0557517,-0.176033,0.00893132,-0.105194,-0.0265545,0.0413806,0.0145473
0.00650823,-0.00022451,-0.00536295,-0.0154838,-0.00286783,-0.0220698,-0.166827,0.107405,-0.0067665,-0.0154838,-0.0268698,-0.0502166,-0.166827,0.00683482,-0.0988014,0.00650823,0.0443294,0.0164599
0.0395709,0.00193633,-0.00604844,-0.00313375,-5.08324e-06,-0.0146789,-0.157621,0.132781,-0.00848232,-0.00313375,-0.018009,-0.0446814,-0.157621,0.00250267,-0.092409,0.0395709,0.0533189,0.0183725
0.0726336,0.0085156,-0.00673393,0.00921633,-0.00113706,-0.00728802,-0.148415,0.14786,-0.0101981,0.00921633,-0.0101815,-0.0391462,-0.148415,-0.00439471,-0.0860166,0.0726336,0.0670435,0.0202851
0.105696,0.015826,-0.00741942,0.0215664,-0.00433582,0.000102881,-0.139209,0.155598,-0.011914,0.0215664,-0.00366971,-0.0336111,-0.139209,-0.0130111,-0.0796242,0.105696,0.0807349,0.0221977
0.138759,0.0212262,-0.00810491,0.0339165,-0.00772729,0.00749378,-0.130003,0.150624,-0.0136298,0.0339165,0.0010288,-0.0280759,-0.130003,-0.0244688,-0.0732318,0.138759,0.0908676,0.0241103
0.171822,0.0227701,-0.00879039,0.0462666,-0.00942689,0.0148847,-0.120797,0.132642,-0.0153456,0.0462666,0.00330171,-0.0225408,-0.120797,-0.0386692,-0.0668394,0.171822,0.0948574,0.0260229
0.204884,0.0210087,-0.00947588,0.0586167,-0.00740152,0.0222756,-0.111591,0.100585,-0.0170615,0.0586167,0.00247156,-0.0170056,-0.111591,-0.055726,-0.060447,0.204884,0.0937324,0.0279354
0.237947,0.0161466,-0.0101614,0.0709667,3.38703e-05,0.0296665,-0.102385,0.056447,-0.0187773,0.0709667,-0.00187412,-0.0114705,-0.102385,-0.0749672,-0.0540546,0.237947,0.0879102,0.029848
0.27101,0.0103839,-0.0108469,0.0833168,0.0148038,0.0370574,-0.0931789,0.00217433,-0.0204931,0.0833168,-0.010278,-0.0059353,-0.0931789,-0.0958883,-0.0476622,0.27101,0.0807941,0.0317606
0.304072,0.00196296,-0.0115323,0.0956669,0.0353364,0.0444483,-0.0839728,-0.0625895,-0.0222089,0.0956669,-0.0200476,-0.000400146,-0.0839728,-0.11709,-0.0412698,0.304072,0.0699047,0.0336732
0.337135,-0.00780201,-0.0122178,0.108017,0.0572745,0.0518392,-0.0747668,-0.130001,-0.0239248,0.108017,-0.026096,0.00513501,-0.0747668,-0.136965,-0.0348774,0.337135,0.0573514,0.0355858
0.370198,-0.01845,-0.0129033,0.120367,0.0762118,0.0592301,-0.0655608,-0.196562,-0.0256406,0.120367,-0.0229091,0.0106702,-0.0655608,-0.153241,-0.028485,0.370198,0.0439681,0.0374984
0.403261,-0.029434,-0.0135888,0.132717,0.0894572,0.066621,-0.0563547,-0.257433,-0.0273564,0.132717,-0.00843594,0.0162053,-0.0563547,-0.164365,-0.0220926,0.403261,0.0307362,0.039411
0.436323,-0.0402253,-0.0142743,0.145067,0.0982663,0.0740119,-0.0471487,-0.30713,-0.0290722,0.145067,0.0122985,0.0217405,-0.0471487,-0.168019,-0.0157002,0.436323,0.0185317,0.0413236
0.469386,-0.0505342,-0.0149598,0.157417,0.104706,0.0814028,-0.0379427,-0.332307,-0.0307881,0.157417,0.0325291,0.0272756,-0.0379427,-0.157674,-0.00930779,0.469386,0.00776768,0.0432362
0.502449,-0.0601127,-0.0156453,0.169767,0.110957,0.0887937,-0.0287367,-0.357485,-0.0325039,0.169767,0.0457197,0.0328108,-0.0287367,-0.147329,-0.00291539,0.502449,-0.00130015,0.0451488
0.535511,-0.0687638,-0.0163308,0.182117,0.118954,0.0961846,-0.0195306,-0.353633,-0.0342197,0.182117,0.0456406,0.0383459,-0.0195306,-0.12185,0.003477,0.535511,-0.00864905,0.0470614
0.568574,-0.0759872,-0.0170162,0.194468,0.128875,0.103576,-0.0103246,-0.320835,-0.0359355,0.194468,0.0335685,0.0438811,-0.0103246,-0.0821023,0.0098694,0.568574,-0.0139967,0.048974
0.601637,-0.0823396,-0.0177017,0.206818,0.139843,0.110966,-0.00111857,-0.263861,-0.0376514,0.206818,0.0147676,0.0494163,-0.00111857,-0.0332994,0.0162618,0.601637,-0.0181692,0.0508866
0.634699,-0.0886921,-0.0183872,0.219168,0.150877,0.118357,0.00808746,-0.193767,-0.0393672,0.219168,-0.00499383,0.0549514,0.00808746,0.0156769,0.0226542,0.634699,-0.0223418,0.0527992
0.667762,-0.0931994,-0.0190727,0.231518,0.161034,0.125748,0.0172935,-0.118669,-0.041083,0.231518,-0.0201163,0.0604866,0.0172935,0.0570195,0.0290466,0.667762,-0.0245437,0.0547118
0.700825,-0.0958994,-0.0197582,0.243868,0.169943,0.133139,0.0264995,-0.0476478,-0.0427988,0.243868,-0.0284131,0.0660217,0.0264995,0.0821426,0.035439,0.700825,-0.0250314,0.0566244
0.733887,-0.0975871,-0.0204437,0.256218,0.177356,0.14053,0.0357055,0.0175833,-0.0445147,0.256218,-0.0286418,0.0715569,0.0357055,0.0934253,0.0418314,0.733887,-0.0246168,0.0585369
0.76695,-0.0972345,-0.0211292,0.268568,0.183755,0.147921,0.0449116,0.0762264,-0.0462305,0.268568,-0.0235269,0.077092,0.0449116,0.0920375,0.0482238,0.76695,-0.0223896,0.0604495
0.800013,-0.0965883,-0.0218147,0.280918,0.189076,0.155312,0.0541176,0.131471,-0.0479463,0.280918,-0.0127965,0.0826272,0.0541176,0.0857805,0.0546162,0.800013,-0.0199021,0.0623621
0.833076,-0.0936193,-0.0225002,0.293268,0.192782,0.162703,0.0633236,0.182162,-0.0496621,0.293268,0.00595156,0.0881624,0.0633236,0.0763676,0.0610086,0.833076,-0.0153764,0.0642747
0.866138,-0.0894617,-0.0231856,0.305618,0.196052,0.170094,0.0725297,0.22961,-0.051378,0.305618,0.0268666,0.0936975,0.0725297,0.069758,0.067401,0.866138,-0.00980834,0.0661873
0.899201,-0.0853041,-0.0238711,0.317968,0.19904,0.177485,0.0817357,0.274852,-0.0530938,0.317968,0.0490395,0.0992327,0.0817357,0.0691434,0.0737934,0.899201,-0.00424027,0.0680999
0.932264,-0.0811465,-0.0245566,0.330318,0.199983,0.184875,0.0909417,0.316337,-0.0548096,0.330318,0.0803538,0.104768,0.0909417,0.0753313,0.0801858,0.932264,0.00132781,0.0700125
0.965326,-0.0769889,-0.0252421,0.342669,0.200926,0.192266,0.100148,0.351195,-0.0565254,0.342669,0.111668,0.110303,0.100148,0.0878015,0.0865782,0.965326,0.00689589,0.0719251
0.998389,-0.0710949,-0.0259276,0.355019,0.201869,0.199657,0.109354,0.382081,-0.0582413,0.355019,0.142982,0.115838,0.109354,0.101862,0.0929706,0.998389,0.0139607,0.0738377
1.03145,-0.0639777,-0.0266131,0.367369,0.201832,0.207048,0.11856,0.399643,-0.0599571,0.367369,0.177944,0.121373,0.11856,0.119258,0.099363,1.03145,0.0220603,0.0757503
1.06451,-0.0567671,-0.0272986,0.379719,0.200828,0.214439,0.127766,0.403826,-0.0616729,0.379719,0.207817,0.126908,0.127766,0.136772,0.105755,1.06451,0.0302348,0.0776629
1.09758,-0.0484495,-0.0279841,0.392069,0.199713,0.22183,0.136972,0.391999,-0.0633887,0.392069,0.236232,0.132444,0.136972,0.152507,0.112148,1.09758,0.0392787,0.0795755
1.13064,-0.0401319,-0.0286695,0.404419,0.198597,0.229221,0.146178,0.360248,-0.0651046,0.404419,0.264648,0.137979,0.146178,0.164407,0.11854,1.13064,0.0483225,0.0814881
1.1637,-0.0318142,-0.029355,0.416769,0.197481,0.236612,0.155384,0.315796,-0.0668204,0.416769,0.293064,0.143514,0.155384,0.17351,0.124933,1.1637,0.0573664,0.0834007
1.19677,-0.0234966,-0.0300405,0.429119,0.196365,0.244003,0.16459,0.25593,-0.0685362,0.429119,0.321479,0.149049,0.16459,0.17908,0.131325,1.19677,0.0664102,0.0853133
1.22983,-0.014856,-0.030726,0.441469,0.19525,0.251394,0.173796,0.183315,-0.0702521,0.441469,0.349895,0.154584,0.173796,0.181563,0.137717,1.22983,0.0756385,0.0872259
1.26289,-0.00607087,-0.0314115,0.453819,0.194134,0.258785,0.183002,0.102151,-0.0719679,0.453819,0.378311,0.160119,0.183002,0.181781,0.14411,1.26289,0.0849494,0.0891384
1.29595,0.00237681,-0.032097,0.466169,0.193018,0.266175,0.192208,0.0156649,-0.0736837,0.466169,0.406727,0.165655,0.192208,0.180267,0.150502,1.29595,0.0938122,0.091051
1.32902,0.010597,-0.0327825,0.478519,0.191902,0.273566,0.201414,-0.073195,-0.0753995,0.478519,0.435142,0.17119,0.201414,0.177615,0.156895,1.32902,0.102399,0.0929636
1.36208,0.0188172,-0.033468,0.49087,0.190786,0.280957,0.21062,-0.161719,-0.0771154,0.49087,0.463558,0.176725,0.21062,0.174821,0.163287,1.36208,0.110987,0.0948762
1.39514,0.0270374,-0.0341534,0.50322,0.189671,0.288348,0.219826,-0.243714,-0.0788312,0.50322,0.491974,0.18226,0.219826,0.172022,0.169679,1.39514,0.119574,0.0967888
1.4282,0.0352576,-0.0348389,0.51557,0.188555,0.295739,0.229032,-0.321196,-0.080547,0.51557,0.52039,0.187795,0.229032,0.169612,0.176072,1.4282,0.128161,0.0987014
1.46127,0.0408022,-0.0355244,0.52792,0.187439,0.30313,0.238238,-0.39241,-0.0822628,0.52792,0.548805,0.19333,0.238238,0.167979,0.182464,1.46127,0.133979,0.100614
1.49433,0.0459416,-0.0362099,0.54027,0.188222,0.310521,0.247444,-0.451004,-0.0839787,0.54027,0.553899,0.198865,0.247444,0.16792,0.188857,1.49433,0.139378,0.102527
1.52739,0.051081,-0.0368954,0.55262,0.18976,0.317912,0.25665,-0.490579,-0.0856945,0.55262,0.549723,0.204401,0.25665,0.170586,0.195249,1.52739,0.144777,0.104439
1.56045,0.0562204,-0.0375809,0.56497,0.19242,0.325303,0.265856,-0.514637,-0.0874103,0.56497,0.535775,0.209936,0.265856,0.175579,0.201641,1.56045,0.150175,0.106352
1.59352,0.0613597,-0.0382664,0.57732,0.199263,0.332694,0.275062,-0.514373,-0.0891261,0.57732,0.485375,0.215471,0.275062,0.184108,0.208034,1.59352,0.155574,0.108264
1.62658,0.0664991,-0.0389519,0.58967,0.206107,0.340084,0.284268,-0.497607,-0.090842,0.58967,0.434975,0.221006,0.284268,0.194663,0.214426,1.62658,0.160973,0.110177
1.65964,0.0710599,-0.0396374,0.60202,0.212951,0.347475,0.293474,-0.459294,-0.0925578,0.60202,0.384575,0.226541,0.293474,0.206559,0.220819,1.65964,0.165798,0.11209
1.69271,0.0713978,-0.0403228,0.61437,0.219794,0.354866,0.30268,-0.408512,-0.0942736,0.61437,0.334176,0.232076,0.30268,0.218847,0.227211,1.69271,0.16644,0.114002
1.72577,0.0717358,-0.0410083,0.62672,0.226638,0.362257,0.311886,-0.347358,-0.0959894,0.62672,0.283776,0.237612,0.311886,0.230427,0.233603,1.72577,0.167081,0.115915
1.75883,0.0720737,-0.0416938,0.639071,0.233481,0.369648,0.321092,-0.273097,-0.0977053,0.639071,0.233376,0.243147,0.321092,0.240683,0.239996,1.75883,0.167723,0.117827
1.79189,0.070062,-0.0423793,0.651421,0.240325,0.377039,0.330298,-0.188325,-0.0994211,0.651421,0.182976,0.248682,0.330298,0.248146,0.246388,1.79189,0.166071,0.11974
1.82496,0.0671413,-0.0430648,0.663771,0.247168,0.38443,0.339504,-0.0962616,-0.101137,0.663771,0.132577,0.254217,0.339504,0.252037,0.25278,1.82496,0.163532,0.121653
