parameter,value,se_sa,rse_sa
Cl_pop,5.26401534995852,0.295439813684278,5.61244210062204
beta_Cl_logtCLCRMLMIN,0.617247357801635,0.241648518749294,39.1493808268277
V1_pop,20.4113449344949,1.61304535153454,7.90269017897257
Q_pop,6.31019158389811,1.30301827735689,20.649424982307
V2_pop,21.8599447376396,2.00615139128891,9.17729397474008
omega_Cl,0.206611403222999,0.0400206460801293,19.3700083615106
omega_V1,0.263429804604839,0.0645147017723806,24.4902819060875
omega_Q,0.617161990001859,0.157413415333582,25.506012665023
omega_V2,0.304388107799205,0.076961031059509,25.2838494959461
corr_V2_V1,0.998883002358226,0.00325464770197345,0.325828720109329
a1,0.301850780340938,0.0226345212050208,7.49857965563489
a2,0.0639425165107187,0.00631194882843493,9.87128623155903
