simulations,OFV
500,960.888
1000,961.646
1500,961.783
2000,959.711
2500,960.156
3000,960.454
3500,959.793
4000,960.059
4500,960.674
5000,960.735
5500,960.582
6000,960.834
6500,960.568
7000,960.542
7500,960.389
8000,960.615
8500,960.865
9000,960.542
9500,960.335
10000,960.087
10500,960.025
11000,959.984
11500,959.957
12000,959.685
12500,959.811
13000,959.561
13500,959.409
14000,959.26
14500,959.193
15000,959.229
15500,959.162
16000,959.239
16500,958.874
17000,958.938
17500,958.958
18000,958.701
18500,958.808
19000,958.71
19500,958.653
20000,958.558
20500,958.508
21000,958.5
21500,958.555
22000,958.66
22500,958.585
23000,958.119
23500,958.014
24000,957.985
24500,957.94
25000,957.997
25500,958.02
26000,957.947
26500,957.983
27000,957.941
27500,957.986
28000,958.096
28500,958.085
29000,958.152
29500,958.212
30000,958.304
