iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,799.752,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,784.6,1,5.49523,0.883574,25.5884,6.56122,53.3785,1.46202,1.46202,0.974679,0.62,0.285
3,775.023,1,5.68854,0.276264,27.2053,8.90328,37.6986,1.425,1.425,1.1232,0.62,0.27075
4,761.719,1,5.89819,0.796392,29.9196,8.67197,61.2602,1.38892,1.38892,1.09476,0.62,0.257212
5,753.84,1,5.43761,0.505668,23.7371,8.36978,90.3587,1.35375,1.35375,1.11048,0.62,0.244352
6,751.062,1,5.45543,0.726246,27.1692,10.7349,90.6411,1.31947,1.31947,1.10209,0.62,0.232134
7,740.422,1,5.55284,0.788751,30.8375,12.3319,82.4268,1.28606,1.28606,1.07419,0.62,0.220528
8,721.507,1,4.88624,-0.374781,23.7314,12.4973,98.6545,1.2535,1.2535,1.04699,0.62,0.209501
9,717.58,1,5.10564,0.220638,24.9703,11.8767,94.8008,1.22176,1.22176,1.02048,0.62,0.199026
10,710.098,1,5.05138,0.307689,23.4356,12.3729,100.726,1.19082,1.19082,1.00657,0.62,0.189075
11,703.444,1,5.10363,1.05177,16.9762,14.3007,118.668,1.16067,1.16067,0.985444,0.62,0.179621
12,684.244,1,5.03482,0.937903,21.4451,11.7425,119.039,1.13128,1.13128,0.960492,0.62,0.17064
13,678.295,1,4.87328,0.418338,20.8467,11.5234,117.551,1.10264,1.10264,0.936172,0.62,0.162108
14,678.946,1,4.66033,0.641543,18.7908,11.5285,126.367,1.07472,1.07472,0.912467,0.62,0.154003
15,650.181,1,4.7245,0.651532,20.4816,10.1565,124.787,1.04751,1.04751,0.889363,0.62,0.146302
16,646.343,1,4.62146,0.390822,21.8036,11.7619,128.882,1.02098,1.02098,0.870117,0.62,0.138987
17,639.341,1,4.65495,0.993819,19.0717,11.7762,132.909,0.995131,0.995131,0.848085,0.62,0.132038
18,629.781,1,4.39261,0.799009,21.0409,10.7976,137.79,0.969933,0.969933,0.826611,0.62,0.125436
19,608.839,1,4.38502,0.536183,21.271,9.13526,137.144,0.945374,0.945374,0.805681,0.62,0.119164
20,597.36,1,4.24894,0.611746,22.8378,8.01831,142.287,0.921437,0.921437,0.78528,0.62,0.113206
21,586.625,1,4.30105,0.928492,22.3344,6.41298,148.845,0.898105,0.898105,0.765397,0.62,0.107546
22,577.533,1,4.23701,0.635243,24.6574,6.857,146.985,0.875365,0.875365,0.746016,0.62,0.102168
