param,paramInit,OFV,name,thresh,tol.param,tol.LL,useLinearization
8.3257549011253,10.1691,435.38286099748,Cl_pop,2.70554345409542,0.01,0.1,TRUE
8.92841814697985,10.1691,432.107159521668,Cl_pop,2.70554345409542,0.01,0.1,TRUE
8.93818681346861,10.1691,432.059024550736,Cl_pop,2.70554345409542,0.01,0.1,TRUE
10.1691,10.1691,428.990470355557,Cl_pop,2.70554345409542,0.01,0.1,TRUE
11.6134004402167,10.1691,431.957493601729,Cl_pop,2.70554345409542,0.01,0.1,TRUE
11.6206715499115,10.1691,431.993728756561,Cl_pop,2.70554345409542,0.01,0.1,TRUE
12.4205667880066,10.1691,435.068958985084,Cl_pop,2.70554345409542,0.01,0.1,TRUE
36.793350677948,44.9395,451.195703785153,V1_pop,2.70554345409542,0.01,0.1,TRUE
41.9091936189018,44.9395,432.981314037704,V1_pop,2.70554345409542,0.01,0.1,TRUE
41.9257160536036,44.9395,432.937845239156,V1_pop,2.70554345409542,0.01,0.1,TRUE
44.9395,44.9395,428.990470355557,V1_pop,2.70554345409542,0.01,0.1,TRUE
47.8846594701222,44.9395,431.943700683441,V1_pop,2.70554345409542,0.01,0.1,TRUE
47.8876106594411,44.9395,431.947491710892,V1_pop,2.70554345409542,0.01,0.1,TRUE
54.889229250339,44.9395,455.796003965625,V1_pop,2.70554345409542,0.01,0.1,TRUE
5.03587427890523,9.30943,433.50071126957,Q_pop,2.70554345409542,0.01,0.1,TRUE
5.19143062479368,9.30943,433.145495892474,Q_pop,2.70554345409542,0.01,0.1,TRUE
5.31650944932523,9.30943,432.873604976827,Q_pop,2.70554345409542,0.01,0.1,TRUE
5.41797147525656,9.30943,432.658452143996,Q_pop,2.70554345409542,0.01,0.1,TRUE
5.50074151899956,9.30943,432.491215716529,Q_pop,2.70554345409542,0.01,0.1,TRUE
6.15083073400271,9.30943,431.315408263901,Q_pop,2.70554345409542,0.01,0.1,TRUE
7.62191663462676,9.30943,429.620541628938,Q_pop,2.70554345409542,0.01,0.1,TRUE
9.30943,9.30943,428.990470355557,Q_pop,2.70554345409542,0.01,0.1,TRUE
11.370563478899,9.30943,429.442593061956,Q_pop,2.70554345409542,0.01,0.1,TRUE
15.1845111256073,9.30943,431.782100831158,Q_pop,2.70554345409542,0.01,0.1,TRUE
12.1289861621618,62.8312,490.721314095306,V2_pop,2.70554345409542,0.01,0.1,TRUE
15.8705133732411,62.8312,480.688772087695,V2_pop,2.70554345409542,0.01,0.1,TRUE
18.880920190049,62.8312,468.169978131578,V2_pop,2.70554345409542,0.01,0.1,TRUE
21.1016536518989,62.8312,461.97112296883,V2_pop,2.70554345409542,0.01,0.1,TRUE
22.9342911835683,62.8312,457.338333774113,V2_pop,2.70554345409542,0.01,0.1,TRUE
24.4806117855859,62.8312,453.760112449506,V2_pop,2.70554345409542,0.01,0.1,TRUE
25.8077859484125,62.8312,450.805685367652,V2_pop,2.70554345409542,0.01,0.1,TRUE
26.9554118558925,62.8312,448.411919715536,V2_pop,2.70554345409542,0.01,0.1,TRUE
27.9583089325522,62.8312,446.477713587857,V2_pop,2.70554345409542,0.01,0.1,TRUE
28.8446662601495,62.8312,444.844916446078,V2_pop,2.70554345409542,0.01,0.1,TRUE
29.6329162500939,62.8312,443.452591464269,V2_pop,2.70554345409542,0.01,0.1,TRUE
30.3376810950579,62.8312,442.275605143239,V2_pop,2.70554345409542,0.01,0.1,TRUE
30.971975739112,62.8312,441.263613372723,V2_pop,2.70554345409542,0.01,0.1,TRUE
31.5457427776586,62.8312,440.379914485393,V2_pop,2.70554345409542,0.01,0.1,TRUE
51.4418356927933,62.8312,427.836087016968,V2_pop,2.70554345409542,0.01,0.1,TRUE
62.8312,62.8312,428.990470355557,V2_pop,2.70554345409542,0.01,0.1,TRUE
75.4952616093235,62.8312,431.880840009764,V2_pop,2.70554345409542,0.01,0.1,TRUE
75.5014912045878,62.8312,431.882329921329,V2_pop,2.70554345409542,0.01,0.1,TRUE
76.7422009785133,62.8312,432.197427512421,V2_pop,2.70554345409542,0.01,0.1,TRUE
0.19429442321729,0.2638578,431.895840631923,omega_Cl,2.70554345409542,0.01,0.1,TRUE
0.196442128161201,0.2638578,431.66956924973,omega_Cl,2.70554345409542,0.01,0.1,TRUE
0.205225892628724,0.2638578,430.878754555263,omega_Cl,2.70554345409542,0.01,0.1,TRUE
0.216028495299499,0.2638578,430.145971591661,omega_Cl,2.70554345409542,0.01,0.1,TRUE
0.2638578,0.2638578,428.990470355557,omega_Cl,2.70554345409542,0.01,0.1,TRUE
0.322276644682074,0.2638578,429.943875973661,omega_Cl,2.70554345409542,0.01,0.1,TRUE
0.369563954976228,0.2638578,431.481667810489,omega_Cl,2.70554345409542,0.01,0.1,TRUE
0.375092496864755,0.2638578,431.677038310376,omega_Cl,2.70554345409542,0.01,0.1,TRUE
0.451386433924546,0.2638578,434.653990885514,omega_Cl,2.70554345409542,0.01,0.1,TRUE
0.621414786886126,0.9436302,432.076846993423,omega_Q,2.70554345409542,0.01,0.1,TRUE
0.630396432985215,0.9436302,431.858523921469,omega_Q,2.70554345409542,0.01,0.1,TRUE
0.634629020454622,0.9436302,431.761486325657,omega_Q,2.70554345409542,0.01,0.1,TRUE
0.642121255985185,0.9436302,431.592175142494,omega_Q,2.70554345409542,0.01,0.1,TRUE
0.648882290405412,0.9436302,431.440013579597,omega_Q,2.70554345409542,0.01,0.1,TRUE
0.772579064273127,0.9436302,429.610641582909,omega_Q,2.70554345409542,0.01,0.1,TRUE
0.9436302,0.9436302,428.990470355557,omega_Q,2.70554345409542,0.01,0.1,TRUE
1.15255252896323,0.9436302,429.797154087359,omega_Q,2.70554345409542,0.01,0.1,TRUE
1.36104482895357,0.9436302,431.37964777975,omega_Q,2.70554345409542,0.01,0.1,TRUE
1.40687798956499,0.9436302,431.775246489367,omega_Q,2.70554345409542,0.01,0.1,TRUE
1.42450242011367,0.9436302,431.934095724107,omega_Q,2.70554345409542,0.01,0.1,TRUE
1.47912517311194,0.9436302,432.431272980653,omega_Q,2.70554345409542,0.01,0.1,TRUE
1.66238390806353,0.9436302,434.151120715343,omega_Q,2.70554345409542,0.01,0.1,TRUE
6.14996962430691e-09,3.185839e-08,2417595.65198039,omega_V1,2.70554345409542,0.01,0.1,TRUE
2.60833989482662e-08,3.185839e-08,428.986524941175,omega_V1,2.70554345409542,0.01,0.1,TRUE
2.60834212924336e-08,3.185839e-08,428.986519366576,omega_V1,2.70554345409542,0.01,0.1,TRUE
2.60834436365521e-08,3.185839e-08,428.986528329526,omega_V1,2.70554345409542,0.01,0.1,TRUE
3.185839e-08,3.185839e-08,428.990470355557,omega_V1,2.70554345409542,0.01,0.1,TRUE
3.89119254165424e-08,3.185839e-08,428.986518208173,omega_V1,2.70554345409542,0.01,0.1,TRUE
1.65034475842063e-07,3.185839e-08,428.98652337971,omega_V1,2.70554345409542,0.01,0.1,TRUE
2.01573563985014e-07,3.185839e-08,428.986536856913,omega_V1,2.70554345409542,0.01,0.1,TRUE
2.46202507023472e-07,3.185839e-08,428.986523688424,omega_V1,2.70554345409542,0.01,0.1,TRUE
3.00712421144417e-07,3.185839e-08,428.986519980066,omega_V1,2.70554345409542,0.01,0.1,TRUE
3.67290980598813e-07,3.185839e-08,428.986519135739,omega_V1,2.70554345409542,0.01,0.1,TRUE
4.48610216750743e-07,3.185839e-08,428.986510695529,omega_V1,2.70554345409542,0.01,0.1,TRUE
5.47933756078189e-07,3.185839e-08,428.986518826632,omega_V1,2.70554345409542,0.01,0.1,TRUE
6.69247800962961e-07,3.185839e-08,428.987552212098,omega_V1,2.70554345409542,0.01,0.1,TRUE
8.17421109988788e-07,3.185839e-08,428.987526583356,omega_V1,2.70554345409542,0.01,0.1,TRUE
9.98400398318653e-07,3.185839e-08,428.987551105786,omega_V1,2.70554345409542,0.01,0.1,TRUE
1.21944900025461e-06,3.185839e-08,428.987542680161,omega_V1,2.70554345409542,0.01,0.1,TRUE
1.48943837234665e-06,3.185839e-08,428.987543612531,omega_V1,2.70554345409542,0.01,0.1,TRUE
1.81920413609379e-06,3.185839e-08,428.990752977642,omega_V1,2.70554345409542,0.01,0.1,TRUE
2.22198094948134e-06,3.185839e-08,428.986395985821,omega_V1,2.70554345409542,0.01,0.1,TRUE
2.71393366027586e-06,3.185839e-08,428.98662757583,omega_V1,2.70554345409542,0.01,0.1,TRUE
3.31480605812465e-06,3.185839e-08,428.98661997953,omega_V1,2.70554345409542,0.01,0.1,TRUE
4.04871326215949e-06,3.185839e-08,428.990006593761,omega_V1,2.70554345409542,0.01,0.1,TRUE
4.94510954540126e-06,3.185839e-08,428.990789087087,omega_V1,2.70554345409542,0.01,0.1,TRUE
6.03997043815727e-06,3.185839e-08,428.988966858769,omega_V1,2.70554345409542,0.01,0.1,TRUE
7.37723655237118e-06,3.185839e-08,428.996987235267,omega_V1,2.70554345409542,0.01,0.1,TRUE
9.01057707266617e-06,3.185839e-08,428.994698896725,omega_V1,2.70554345409542,0.01,0.1,TRUE
1.10055436891692e-05,3.185839e-08,428.992712968019,omega_V1,2.70554345409542,0.01,0.1,TRUE
1.34422014170036e-05,3.185839e-08,428.987724411497,omega_V1,2.70554345409542,0.01,0.1,TRUE
1.64183418864727e-05,3.185839e-08,428.992153675477,omega_V1,2.70554345409542,0.01,0.1,TRUE
2.00534080645544e-05,3.185839e-08,428.990344382231,omega_V1,2.70554345409542,0.01,0.1,TRUE
2.44932879205581e-05,3.185839e-08,428.989045177766,omega_V1,2.70554345409542,0.01,0.1,TRUE
