pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.82565,0.0457949,-3.57369,0.00875494,-1.77178,0.0493393,All
-1.32523,0.114487,-3.32805,0.00875494,-1.30731,0.123348,All
-0.824806,0.595333,-3.08241,0.0131324,-0.842835,0.641411,All
-0.324386,0.366359,-2.83678,0,-0.378364,0.370045,All
0.176034,0.572436,-2.59114,0.0131324,0.0861066,0.616741,All
0.676454,0.228974,-2.3455,0.0306423,0.550577,0.246696,All
1.17687,0.0457949,-2.09987,0.0131324,1.01505,0.0740089,All
1.67729,0.114487,-1.85423,0.0306423,1.47952,0.0740089,All
2.17771,0.0686923,-1.60859,0.083172,1.94399,0.0493393,All
2.67813,0.0457949,-1.36296,0.135702,2.40846,0.123348,All
,,-1.11732,0.157589,,,All
,,-0.871682,0.249516,,,All
,,-0.626045,0.36333,,,All
,,-0.380408,0.455257,,,All
,,-0.134771,0.424615,,,All
,,0.110866,0.437747,,,All
,,0.356503,0.407105,,,All
,,0.60214,0.41586,,,All
,,0.847777,0.306423,,,All
,,1.09341,0.218874,,,All
,,1.33905,0.131324,,,All
,,1.58469,0.113814,,,All
,,1.83032,0.083172,,,All
,,2.07596,0.0393972,,,All
,,2.3216,0.0131324,,,All
,,2.56724,0.00875494,,,All
,,2.81287,0.0262648,,,All
,,3.05851,0,,,All
,,3.30415,0,,,All
,,3.54978,0.00437747,,,All
,,3.79542,0.00875494,,,All
