simulations, -2LL
1000,594.347
2000,593.768
3000,593.913
4000,594.01
5000,593.94
6000,593.865
7000,593.814
8000,593.8
9000,593.562
10000,593.542
11000,593.551
12000,593.578
13000,593.698
14000,593.758
15000,593.764
16000,593.795
17000,593.811
18000,593.883
19000,593.911
20000,593.888
21000,593.898
22000,593.946
23000,593.936
24000,593.934
25000,593.928
26000,593.853
27000,593.844
28000,593.729
29000,593.768
30000,593.774
