simulations,OFV
500,954.183
1000,955.456
1500,954.116
2000,954.314
2500,955.375
3000,954.525
3500,953.579
4000,953.44
4500,953.865
5000,953.782
5500,953.8
6000,953.901
6500,953.663
7000,953.743
7500,953.811
8000,953.773
8500,953.967
9000,953.694
9500,953.524
10000,953.41
10500,953.346
11000,953.385
11500,953.353
12000,953.041
12500,953.042
13000,953.048
13500,953.053
14000,953.07
14500,952.89
15000,952.92
15500,952.925
16000,952.926
16500,952.731
17000,952.746
17500,952.839
18000,952.835
18500,952.94
19000,952.913
19500,952.846
20000,952.794
20500,952.667
21000,952.529
21500,952.52
22000,952.6
22500,952.637
23000,952.474
23500,952.28
24000,952.292
24500,952.29
25000,952.333
25500,952.287
26000,952.223
26500,952.236
27000,952.202
27500,952.222
28000,951.848
28500,951.814
29000,951.882
29500,951.955
30000,952.015
