simulations,OFV
500,942.164
1000,942.418
1500,941.545
2000,940.854
2500,941.956
3000,941.858
3500,941.257
4000,941.446
4500,941.845
5000,941.245
5500,941.337
6000,941.637
6500,941.263
7000,940.98
7500,941.285
8000,941.454
8500,941.814
9000,941.7
9500,941.589
10000,940.955
10500,940.774
11000,940.998
11500,941.018
12000,940.392
12500,940.179
13000,940.267
13500,940.304
14000,940.39
14500,940.332
15000,940.332
15500,940.41
16000,940.507
16500,940.116
17000,940.254
17500,940.366
18000,940.32
18500,940.374
19000,940.345
19500,940.285
20000,940.191
20500,940.14
21000,940.043
21500,940.082
22000,940.169
22500,940.184
23000,940.104
23500,940.082
24000,940.11
24500,940.135
25000,940.22
25500,940.233
26000,940.121
26500,940.176
27000,940.173
27500,940.22
28000,940.175
28500,940.085
29000,940.205
29500,940.289
30000,940.38
