simulations,OFV
500,1346.4
1000,1346.85
1500,1346.34
2000,1345.34
2500,1346.76
3000,1347.17
3500,1346.81
4000,1347.08
4500,1347.52
5000,1347.31
5500,1347.48
6000,1347.62
6500,1347.31
7000,1347.03
7500,1347.41
8000,1347.54
8500,1347.88
9000,1347.79
9500,1347.59
10000,1347.3
10500,1347.28
11000,1347.45
11500,1347.41
12000,1346.69
12500,1346.01
13000,1346.06
13500,1346.15
14000,1346.23
14500,1346.26
15000,1346.38
15500,1346.29
16000,1346.43
16500,1346.19
17000,1346.28
17500,1346.29
18000,1346.22
18500,1346.39
19000,1346.28
19500,1346.18
20000,1346.12
20500,1346.13
21000,1345.81
21500,1345.87
22000,1346
22500,1345.77
23000,1345.59
23500,1345.66
24000,1345.66
24500,1345.57
25000,1345.7
25500,1345.77
26000,1345.55
26500,1345.35
27000,1345.33
27500,1345.36
28000,1345.48
28500,1345.5
29000,1345.61
29500,1345.7
30000,1345.79
