parameter,value
Cl_pop,5.67421481826106
beta_Cl_CLCRMLMIN,0.00413547996847824
V1_pop,43.6816143138018
Q_pop,1.03526671934964
beta_Q_AGEA,0.0355929535344198
beta_Q_ANTU_2,-0.575401805524598
beta_Q_CLCRMLMIN,0.00777885489218395
V2_pop,51.7939544169022
omega_Cl,0.213610328375962
omega_V1,0.272718526339897
omega_Q,0.0158441970797187
omega_V2,0.218708983980157
corr_V2_V1,0.999
a1,0.307774034643813
a2,0.0601157043146329
