pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.65437,0.0523814,-2.17661,0.051901,-1.97019,0.022585,All
-0.998121,0.523814,-1.51429,0.0692013,-1.46284,0.0677551,All
-0.341876,0.506353,-0.851971,0.224904,-0.955503,0.609796,All
0.314368,0.331749,-0.189652,0.709313,-0.448161,0.451701,All
0.970613,0.0873023,0.472667,0.432508,0.0591806,0.496871,All
1.62686,0.0174605,1.13499,0.0865016,0.566522,0.18068,All
2.2831,0.0873023,1.7973,0.0692013,1.07386,0.112925,All
2.93935,0.0174605,2.45962,0,1.58121,0.022585,All
3.59559,0.0349209,3.12194,0,2.08855,0.0903402,All
4.25184,0.0174605,3.78426,0.0173003,2.59589,0.112925,All
