time_pwRes,time_pwRes_spline,time_iwRes,time_iwRes_spline,time_npde,time_npde_spline,prediction_pwRes,prediction_pwRes_spline,prediction_iwRes,prediction_iwRes_spline,prediction_npde,prediction_npde_spline,split
1,0.0523377,1,0.191767,1,0.0531918,7.63603,-0.00853909,3.96028,0.140717,7.63603,-0.0436284,All
1.05006,0.0479671,1.05006,0.178694,1.05006,0.0492662,7.88091,-0.0222845,4.17552,0.105544,7.88091,-0.0518933,All
1.10263,0.0433778,1.10263,0.164966,1.10263,0.0451441,8.13363,-0.0287531,4.40246,0.0684583,8.13363,-0.0559709,All
1.15782,0.0385587,1.15782,0.150552,1.15782,0.0408157,8.22346,-0.03032,4.64174,0.0300095,8.22346,-0.0569869,All
1.21,0.0340032,1.21,0.136926,1.21,0.036724,8.39447,-0.032707,4.89402,0.00177178,8.39447,-0.0585495,All
1.21578,0.0334983,1.21578,0.135416,1.21578,0.0362706,8.66366,-0.0321924,4.99794,-0.00880389,8.66366,-0.0581885,All
1.27664,0.0281847,1.27664,0.119522,1.27664,0.0314979,8.81089,-0.0312507,5.16001,-0.0230005,8.81089,-0.0573573,All
1.34055,0.022605,1.34055,0.102832,1.34055,0.0264864,8.94149,-0.0302807,5.44046,-0.0427566,8.94149,-0.0564268,All
1.40766,0.0167461,1.40766,0.0853074,1.40766,0.0212239,9.22823,-0.0278441,5.73615,-0.0568637,9.22823,-0.0538783,All
1.42,0.0156687,1.42,0.0820848,1.42,0.0202563,9.39832,-0.0262264,6.0356,-0.0660514,9.39832,-0.0520826,All
1.47813,0.0105938,1.47813,0.0669052,1.47813,0.0156981,9.52416,-0.0248372,6.04791,-0.0662151,9.52416,-0.0504145,All
1.55212,0.00413359,1.55212,0.0475817,1.55212,0.00989559,9.82958,-0.021264,6.37661,-0.0700607,9.82958,-0.0460098,All
1.62982,0.00193257,1.62982,0.0377866,1.62982,0.0072503,9.98574,-0.0194371,6.72318,-0.0686844,9.98574,-0.0437578,All
1.63,0.0019346,1.63,0.0377802,1.63,0.00724954,10.1448,-0.0175762,7.07326,-0.0648678,10.1448,-0.0414639,All
1.71141,0.00285228,1.71141,0.0349011,1.71141,0.00690333,10.4701,-0.013678,7.08859,-0.0645926,10.4701,-0.0365551,All
1.79708,0.00381802,1.79708,0.0318711,1.79708,0.00653899,10.5732,-0.0124039,7.47385,-0.0564487,10.5732,-0.0349074,All
1.84,0.00430184,1.84,0.0303531,1.84,0.00635647,10.8059,-0.00963404,7.88006,-0.04661,10.8059,-0.0312686,All
1.88704,0.00483212,1.88704,0.0286894,1.88704,0.00615641,11.1524,-0.00568495,8.11092,-0.0412452,11.1524,-0.0260442,All
1.98151,0.00589698,1.98151,0.0253484,1.98151,0.00575468,11.1606,-0.00560542,8.30834,-0.0369837,11.1606,-0.0259367,All
2.05,0.00676618,2.05,0.0252961,2.05,0.00616161,11.5101,-0.00221047,8.7599,-0.0285094,11.5101,-0.0213459,All
2.0807,0.00717185,2.0807,0.0256656,2.0807,0.00645975,11.748,0.000101466,9.14857,-0.0225567,11.748,-0.0182196,All
2.18486,0.00854826,2.18486,0.0269192,2.18486,0.0074713,11.8792,0.00137542,9.23601,-0.0213632,11.8792,-0.016497,All
2.26,0.00954121,2.26,0.0278236,2.26,0.00820104,12.2601,0.00428844,9.73798,-0.0153525,12.2601,-0.0124317,All
2.29423,0.00999357,2.29423,0.0282356,2.29423,0.00853348,12.3355,0.00476231,10.1862,-0.0110072,12.3355,-0.0117495,All
2.40908,0.0115112,2.40908,0.0296178,2.40908,0.00964884,12.6533,0.00676093,10.2672,-0.0102798,12.6533,-0.0088725,All
2.47,0.0123162,2.47,0.030351,2.47,0.0102405,12.9229,0.00845649,10.8253,-0.00599982,12.9229,-0.00643171,All
2.52968,0.0131049,2.52968,0.0310693,2.52968,0.01082,13.059,0.0093127,11.2239,-0.00329204,13.059,-0.00519919,All
2.65631,0.0147783,2.65631,0.0325934,2.65631,0.0120499,13.4778,0.0118961,11.4136,-0.0020405,13.4778,-0.00146903,All
2.68,0.0150913,2.68,0.0328785,2.68,0.0122799,13.5103,0.0120087,12.034,0.00215798,13.5103,-0.00128607,All
2.78929,0.0165354,2.78929,0.0341938,2.78929,0.0133412,13.91,0.0133941,12.2616,0.0038538,13.91,0.000964163,All
2.89,0.0178663,2.89,0.0354059,2.89,0.0143193,14.0977,0.0140448,12.688,0.0072327,14.0977,0.00202094,All
2.92892,0.0183806,2.92892,0.0358743,2.92892,0.0146973,14.3561,0.0148349,13.2992,0.0125584,14.3561,0.00334317,All
3.07554,0.0203181,3.07554,0.037639,3.07554,0.0161212,14.6852,0.0150374,13.3776,0.0132821,14.6852,0.00401803,All
3.1,0.0206414,3.1,0.0379334,3.1,0.0163588,14.8165,0.0151182,14.1047,0.0204682,14.8165,0.00428729,All
3.2295,0.0223526,3.2295,0.039492,3.2295,0.0176164,15.2726,0.0153989,14.3369,0.0228056,15.2726,0.0052227,All
3.31,0.0234164,3.31,0.0404608,3.31,0.0183982,15.2916,0.0154106,14.8713,0.0282324,15.2916,0.00526169,All
3.39116,0.0244889,3.39116,0.0414377,3.39116,0.0191864,15.782,0.0157123,15.3745,0.0336321,15.782,0.00626734,All
