parameter,value,se_sa,rse_sa
Cl_pop,10.868,0.69624699123376,6.40639484020758
V1_pop,52.868,5.35840344241189,10.135438152402
Q_pop,26.413,nan,nan
V2_pop,52.618,nan,nan
omega_Cl,0.093,0.0476352575204946,51.2207070112846
omega_V1,0.137,0.0964111902930825,70.3731316007902
omega_Q,0.931,nan,nan
omega_V2,1.401,nan,nan
b,0.093,0.0119820098656621,12.8838815759807
