simulations,OFV
500,941.811
1000,942.607
1500,941.363
2000,939.961
2500,940.782
3000,941.119
3500,940.645
4000,940.555
4500,940.738
5000,940.709
5500,940.809
6000,941.001
6500,940.186
7000,940.151
7500,939.974
8000,940.21
8500,940.388
9000,940.13
9500,939.924
10000,939.547
10500,939.437
11000,939.514
11500,939.288
12000,939.091
12500,939.208
13000,939.09
13500,938.93
14000,938.883
14500,938.927
15000,938.941
15500,938.799
16000,938.945
16500,938.922
17000,938.981
17500,939.106
18000,939.003
18500,939.146
19000,939.112
19500,939.059
20000,938.93
20500,938.905
21000,938.815
21500,938.87
22000,938.951
22500,938.899
23000,938.709
23500,938.516
24000,938.509
24500,938.426
25000,938.494
25500,938.525
26000,938.426
26500,938.421
27000,938.285
27500,938.295
28000,938.412
28500,938.425
29000,938.539
29500,938.596
30000,938.673
