parameter,value,se_lin,rse_lin
Cl_pop,5.25978825962151,0.292612559446561,5.56320036098977
beta_Cl_logtCLCRMLMIN,0.611681964705509,0.239620963836052,39.1741096946378
V1_pop,21.177605294178,1.76067528401807,8.31385446824863
Q_pop,5.75790944973671,1.13903651640257,19.7821192977367
V2_pop,17.0904059995686,1.77781883412265,10.4024376844384
omega_Cl,0.204616297725531,0.0394063872887576,19.2586747618788
omega_V1,0.271675461098018,0.062073392521,22.8483618911037
omega_Q,0.507708155949068,0.184733016736918,36.3856705022975
omega_V2,0.193466600147108,0.135417791345578,69.9954365469851
corr_V2_V1,0.998920378856602,0.504247809222625,50.4792794196274
a1,0.299715830429732,0.0220259101896727,7.34893120529936
a2,0.070948555765755,0.00710487369599957,10.0141202584266
