iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1452.27,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1436.3,1,5.28691,25.4305,7.61083,31.1674,0.974679,0.974679,1.06227,0.974679,0.998761,0.974679,0.974679
3,1432.36,1,5.38882,29.2416,6.7817,36.1046,0.95,0.95,1.1015,0.95,0.998761,0.95,0.95
4,1416.47,1,5.24153,28.7752,7.52578,35.4494,0.925945,0.925945,1.07361,0.925945,0.998761,0.925945,0.925945
5,1403.21,1,5.10529,26.6673,5.98123,32.6974,0.9025,0.9025,1.04643,0.9025,0.998761,0.9025,0.9025
6,1389.94,1,5.11728,25.3297,6.24838,31.015,0.879648,0.879648,1.01993,0.879648,0.998761,0.879648,0.879648
7,1382.46,1,5.13744,24.5886,6.29009,30.0285,0.857375,0.857375,0.994107,0.857375,0.998761,0.857375,0.857375
8,1364.41,1,5.08252,25.9186,5.80045,31.3847,0.835666,0.835666,0.968936,0.835666,0.998761,0.835666,0.835666
9,1360.25,1,5.13114,28.4806,4.65895,34.458,0.814506,0.814506,1.01648,0.814506,0.998761,0.814506,0.814506
10,1346.34,1,5.25063,32.5519,4.87371,39.5877,0.793882,0.793882,1.02671,0.793882,0.998761,0.793882,0.793882
11,1333.89,1,5.36761,33.6019,4.36418,40.6769,0.773781,0.773781,1.00071,0.773781,0.998761,0.773781,0.773781
12,1318.97,1,5.25886,29.1593,4.46963,35.2112,0.754188,0.754188,0.975371,0.754188,0.998761,0.754188,0.754188
13,1330.86,1,5.29688,32.5338,5.29142,39.0378,0.735092,0.735092,1.07913,0.735092,0.998761,0.735092,0.735092
14,1315.63,1,5.23877,31.3644,4.84529,37.7401,0.716479,0.716479,1.22638,0.716479,0.998761,0.716479,0.716479
15,1293.17,1,5.60224,30.6084,6.37556,36.7917,0.698337,0.698337,1.27066,0.698337,0.998761,0.698337,0.698337
16,1290.13,1,5.35229,26.7155,7.54215,32.3004,0.680655,0.680655,1.48594,0.680655,0.998761,0.680655,0.680655
17,1274.4,1,5.3115,24.889,6.53937,30.1018,0.66342,0.66342,1.44831,0.66342,0.998761,0.66342,0.66342
18,1269.08,1,5.39211,26.6325,7.27587,32.186,0.646622,0.646622,1.41164,0.646622,0.998761,0.646622,0.646622
19,1256.61,1,5.55378,27.7831,8,33.4384,0.630249,0.630249,1.3759,0.630249,0.998761,0.630249,0.630249
20,1244.2,1,5.76917,27.6165,9.28866,33.2487,0.614291,0.614291,1.34106,0.614291,0.998761,0.614291,0.614291
21,1229.99,1,5.7677,25.3451,12.1777,30.6212,0.598737,0.598737,1.3071,0.598737,0.998761,0.598737,0.598737
22,1218.4,1,5.55565,25.3613,10.2121,30.9256,0.583577,0.583577,1.27401,0.583577,0.998761,0.583577,0.583577
23,1207.89,1,5.43334,25.2335,8.21013,31.041,0.5688,0.5688,1.24175,0.5688,0.998761,0.5688,0.5688
24,1194.06,1,5.57886,26.4966,7.77622,32.3798,0.554398,0.554398,1.21031,0.554398,0.998761,0.554398,0.554398
25,1191.35,1,5.67665,23.3721,9.69995,28.4613,0.54036,0.54036,1.17966,0.54036,0.998761,0.54036,0.54036
26,1175.97,1,5.55428,24.0046,10.6047,29.2232,0.526678,0.526678,1.14979,0.526678,0.998761,0.526678,0.526678
27,1166.84,1,5.50236,24.1859,10.6735,29.4397,0.513342,0.513342,1.12068,0.513342,0.998761,0.513342,0.513342
28,1151.79,1,5.60152,23.7235,12.5276,28.7665,0.500344,0.500344,1.0923,0.500344,0.998761,0.500344,0.500344
29,1134.1,1,5.5548,22.5377,11.8146,27.1893,0.487675,0.487675,1.06464,0.487675,0.998761,0.487675,0.487675
30,1128.28,1,5.69088,22.5735,10.8594,27.2248,0.475327,0.475327,1.03769,0.475327,0.998761,0.475327,0.475327
31,1123.87,1,5.6844,22.2046,10.5611,26.5938,0.463291,0.463291,1.01141,0.463291,0.998761,0.463291,0.463291
32,1108.59,1,5.64326,22.7029,9.8203,27.2834,0.45156,0.45156,0.985801,0.45156,0.998761,0.45156,0.45156
33,1094.98,1,5.6204,21.8352,10.4581,26.1076,0.440127,0.440127,0.96084,0.440127,0.998761,0.440127,0.440127
34,1082.7,1,5.43413,22.6931,10.2936,27.0518,0.428982,0.428982,0.936511,0.428982,0.998761,0.428982,0.428982
35,1078.41,1,5.53255,22.4529,9.60406,26.8316,0.41812,0.41812,0.91687,0.41812,0.998761,0.41812,0.41812
36,1063.33,1,5.53277,21.1237,10.8207,25.1631,0.407533,0.407533,0.893654,0.407533,0.998761,0.407533,0.407533
37,1056.44,1,5.56543,19.8428,12.2415,23.5665,0.397214,0.397214,0.871026,0.397214,0.998761,0.397214,0.397214
38,1037.61,1,5.53295,19.842,11.1261,23.5096,0.387157,0.387157,0.848971,0.387157,0.998761,0.387157,0.387157
39,1027.9,1,5.56347,19.2593,12.4432,22.8582,0.377354,0.377354,0.827475,0.377354,0.998761,0.377354,0.377354
40,1024.96,1,5.67439,19.901,13.5051,23.5144,0.367799,0.367799,0.806523,0.367799,0.998761,0.367799,0.367799
41,1006.71,1,5.62982,20.7093,15.2312,24.5531,0.358486,0.358486,0.786101,0.358486,0.998761,0.358486,0.358486
42,999.095,1,5.73807,21.1606,13.7168,25.0887,0.349409,0.349409,0.766197,0.349409,0.998761,0.349409,0.349409
43,991.041,1,5.69405,21.3484,15.7079,25.3748,0.340562,0.340562,0.746796,0.340562,0.998761,0.340562,0.340562
44,982.454,1,5.70368,20.2261,15.0899,24.1423,0.331938,0.331938,0.727887,0.331938,0.998761,0.331938,0.331938
