simulations,OFV
500,1066.88
1000,1066.48
1500,1066.15
2000,1066.19
2500,1066.32
3000,1066.49
3500,1066.46
4000,1066.27
4500,1066.4
5000,1066.43
5500,1066.43
6000,1066.41
6500,1066.43
7000,1066.6
7500,1066.73
8000,1066.7
8500,1066.81
9000,1066.67
9500,1066.65
10000,1066.63
10500,1066.56
11000,1066.65
11500,1066.59
12000,1066.58
12500,1066.58
13000,1066.62
13500,1066.66
14000,1066.69
14500,1066.63
15000,1066.66
15500,1066.7
16000,1066.71
16500,1066.62
17000,1066.54
17500,1066.53
18000,1066.46
18500,1066.54
19000,1066.54
19500,1066.52
20000,1066.53
20500,1066.52
21000,1066.38
21500,1066.32
22000,1066.33
22500,1066.29
23000,1066.26
23500,1066.28
24000,1066.24
24500,1066.26
25000,1066.26
25500,1066.27
26000,1066.26
26500,1066.25
27000,1066.22
27500,1066.19
28000,1066.23
28500,1066.21
29000,1066.22
29500,1066.22
30000,1066.24
