simulations,OFV
500,943.85
1000,945.212
1500,944.262
2000,941.443
2500,941.898
3000,942.123
3500,941.847
4000,941.874
4500,942.061
5000,942.237
5500,942.196
6000,942.503
6500,941.732
7000,941.844
7500,941.441
8000,941.561
8500,941.757
9000,941.483
9500,941.332
10000,941.126
10500,940.978
11000,940.858
11500,940.633
12000,940.306
12500,940.429
13000,940.079
13500,939.965
14000,939.906
14500,939.851
15000,939.927
15500,939.916
16000,940.017
16500,939.881
17000,940.021
17500,939.996
18000,939.771
18500,939.912
19000,939.73
19500,939.608
20000,939.418
20500,939.331
21000,939.165
21500,939.224
22000,939.334
22500,939.367
23000,939.172
23500,939.086
24000,939.055
24500,939.088
25000,939.152
25500,939.104
26000,939.078
26500,939.08
27000,939.055
27500,939.087
28000,939.185
28500,939.173
29000,939.27
29500,939.331
30000,939.394
