iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,655.1,1,10.2275,11.1604,43.2233,60.344,0.3,1,1,1,1
2,634.625,1,9.02205,14.7507,36.5947,72.9264,0.24,0.894427,0.894427,0.894427,0.927888
3,585.536,1,9.1944,16.428,36.9532,79.9382,0.192,0.8,0.8,0.8,0.865265
4,547.758,1,9.49314,15.9614,38.4982,78.498,0.155104,0.715542,0.737041,0.715542,0.773916
5,503.914,1,9.30518,13.5387,40.4813,79.8202,0.13029,0.64,0.65923,0.64,0.709238
6,473.286,1,9.31834,13.3952,38.8094,74.8202,0.112067,0.572433,0.622103,0.572433,0.713722
7,457.735,1,9.33932,13.7273,36.4847,81.7556,0.105942,0.512,0.644627,0.512,0.638373
8,432.692,1,9.31169,12.8482,37.2082,72.8595,0.0956335,0.457947,0.591872,0.475141,0.602845
9,406.428,1,9.24301,12.0608,37.4788,72.5185,0.0872623,0.4096,0.535839,0.424979,0.584058
10,396.62,1,9.20292,12.251,37.9367,76.5963,0.0850431,0.366357,0.513532,0.380113,0.576939
11,386.362,1,9.31493,11.9815,37.7147,68.9403,0.0812254,0.32768,0.566716,0.369454,0.57898
12,369.27,1,9.30657,12.6072,38.0743,67.7336,0.0751739,0.293086,0.519883,0.355245,0.597971
13,363.045,1,9.28376,12.5141,36.7324,66.7135,0.0717597,0.279707,0.528657,0.371213,0.583518
14,362.9,1,9.28205,12.5917,36.9737,64.8276,0.0721575,0.277211,0.519775,0.366132,0.577324
15,355.351,1,9.36037,12.5164,37.2843,65.5777,0.0714771,0.264166,0.503012,0.33494,0.585927
16,356.405,1,9.41546,12.563,37.3399,64.6739,0.0717809,0.264866,0.494268,0.326643,0.635142
17,350.529,1,9.38918,12.4337,37.3398,68.5386,0.0703889,0.268169,0.494649,0.316426,0.598523
18,345.682,1,9.37415,12.496,38.1473,58.04,0.0671101,0.264646,0.519814,0.323539,0.626382
19,336.475,1,9.37178,11.6346,38.8044,59.8836,0.0653112,0.261387,0.51422,0.296851,0.615503
20,334.195,1,9.43265,12.0644,38.1644,59.6556,0.0635673,0.26254,0.534196,0.303629,0.685937
21,335.811,1,9.50203,12.9104,38.6355,58.8365,0.0651839,0.256772,0.519753,0.304492,0.631658
22,340.132,1,9.4872,12.0669,38.6256,57.4389,0.0667374,0.260857,0.516313,0.304871,0.623491
23,332.713,1,9.4721,12.0753,37.8369,58.3687,0.0644423,0.255937,0.511113,0.302324,0.621734
24,326.561,1,9.4691,12.5391,37.8426,63.2175,0.0622136,0.258178,0.540437,0.29992,0.604572
25,324.139,1,9.42061,11.9925,38.1773,65.2952,0.0607148,0.254164,0.552955,0.311693,0.623319
26,326.69,1,9.41743,11.7686,38.7823,63.9823,0.0608752,0.255496,0.5532,0.309224,0.673889
27,330.433,1,9.4354,12.7521,38.5819,61.7408,0.0618447,0.252458,0.547334,0.31342,0.685653
28,326.769,1,9.42599,12.3719,38.0782,57.9724,0.0622518,0.248981,0.535044,0.28337,0.646475
29,329.373,1,9.45591,12.2057,38.4124,57.8985,0.0625466,0.247735,0.548907,0.295365,0.660011
30,329.903,1,9.4114,12.1416,38.7529,62.7136,0.062451,0.244665,0.568111,0.288333,0.671774
31,328.891,1,9.40655,11.6231,38.8391,68.9358,0.0620694,0.251383,0.58866,0.297268,0.634447
32,322.324,1,9.36916,11.166,39.0319,67.6081,0.0608372,0.249249,0.554304,0.289265,0.611408
33,329.166,1,9.3741,10.7833,39.3483,65.9221,0.0631131,0.249157,0.515897,0.301103,0.641863
34,336.416,1,9.30262,11.3318,39.8977,68.2848,0.0654201,0.257743,0.545518,0.276617,0.606798
35,340.637,1,9.37721,11.0682,39.0282,68.4211,0.0665544,0.249287,0.533816,0.305011,0.634991
36,335.822,1,9.45876,11.7798,40.1655,72.0827,0.066259,0.253758,0.546262,0.295455,0.567953
37,336.939,1,9.37469,10.939,39.9231,73.3,0.0673771,0.257695,0.538404,0.282998,0.533233
38,337.451,1,9.43043,11.0783,39.9865,71.3874,0.0682762,0.254163,0.51925,0.278071,0.538739
39,332.481,1,9.37651,10.4191,41.2114,72.8558,0.0682657,0.255099,0.49217,0.270077,0.481863
40,336.634,1,9.34086,10.3091,40.5601,71.7582,0.0688439,0.257798,0.528225,0.258898,0.501657
41,335.35,1,9.44006,10.7743,40.9019,73.1462,0.0692191,0.262307,0.55154,0.246379,0.484459
42,324.443,1,9.44278,10.2174,40.7306,70.9052,0.0674451,0.254705,0.538792,0.231487,0.433314
43,323.607,1,9.44509,10.1899,39.8834,70.001,0.067846,0.256578,0.546358,0.24513,0.387567
44,317.386,1,9.46256,10.5524,40.0208,73.792,0.0665579,0.259168,0.546822,0.244848,0.346651
45,327.53,1,9.39131,10.9458,39.2291,74.6866,0.0677107,0.260777,0.641505,0.261027,0.320223
46,329.393,1,9.42688,10.5343,38.9148,72.3041,0.0682717,0.268286,0.651538,0.26928,0.30823
47,325.811,1,9.48402,10.8068,38.896,70.296,0.067784,0.269106,0.663401,0.26555,0.287402
48,317.034,1,9.44,10.7033,38.9513,71.5873,0.0658023,0.277186,0.674301,0.259571,0.25706
49,319.021,1,9.41394,11.0916,38.9734,72.5496,0.0655645,0.270885,0.673974,0.262394,0.270353
50,318.321,1,9.4455,10.7963,38.9383,69.5207,0.0658587,0.275662,0.669579,0.246122,0.274411
51,318.598,1,9.4462,10.4912,40.0433,69.9901,0.0650246,0.275731,0.687993,0.247475,0.298439
52,308.533,1,9.38868,10.3325,39.3535,68.6306,0.0627062,0.269346,0.689595,0.236954,0.279543
53,314.894,1,9.38107,10.7267,38.8634,72.0032,0.0670627,0.260031,0.658256,0.225422,0.250031
54,310.866,1,9.36196,10.4068,39.0678,73.6329,0.0661933,0.263294,0.617625,0.230517,0.240699
55,316.323,1,9.38494,10.7075,40.2377,75.2223,0.066636,0.278574,0.603345,0.255721,0.24857
56,324.662,1,9.33107,10.6395,39.2588,76.1333,0.0687174,0.283251,0.628202,0.258692,0.243836
57,319.79,1,9.30109,10.415,39.5406,79.7153,0.067245,0.275263,0.599657,0.272813,0.244035
58,322.027,1,9.25188,10.5091,38.6029,82.2979,0.0662835,0.283191,0.631859,0.280982,0.262532
59,323.5,1,9.28754,10.4063,39.0592,82.1253,0.0678003,0.280606,0.617976,0.283386,0.244923
60,315.267,1,9.36143,10.5539,39.4804,77.0394,0.0647094,0.271073,0.68157,0.27838,0.245658
61,314.967,1,9.3878,10.7662,39.2615,78.7766,0.0656923,0.275761,0.62966,0.264803,0.249354
62,314.364,1,9.33334,10.6874,40.0124,79.2269,0.0655289,0.279944,0.629867,0.25148,0.24587
63,315.092,1,9.40316,10.1954,39.7884,76.2864,0.0654318,0.269771,0.636924,0.261293,0.262656
64,309.566,1,9.36471,10.1136,40.7054,77.7007,0.063857,0.278767,0.607252,0.265591,0.247715
65,308.772,1,9.3814,10.2164,39.7782,76.4262,0.0642865,0.272712,0.582464,0.268668,0.241423
66,297.304,1,9.43245,10.8115,39.8084,75.0241,0.0620774,0.265934,0.541885,0.253723,0.237785
67,298.322,1,9.40813,10.4762,40.2797,74.238,0.0638406,0.263269,0.559038,0.251504,0.212682
68,300.276,1,9.49903,10.5087,40.6173,71.4391,0.0654273,0.261011,0.595748,0.244466,0.190228
69,302.209,1,9.49479,11.0215,39.1578,73.1114,0.0637734,0.26233,0.605823,0.257851,0.2184
70,301.447,1,9.3977,11.0189,38.7645,74.4106,0.0630493,0.271221,0.603364,0.239991,0.229736
71,301.884,1,9.43226,10.9006,40.0482,76.4309,0.0638252,0.269395,0.624179,0.231852,0.225399
72,308.777,1,9.40242,10.1586,40.3268,73.7382,0.0657606,0.276502,0.603374,0.235883,0.230307
73,313.537,1,9.34551,10.2496,39.8407,69.8735,0.0660967,0.264664,0.617068,0.257496,0.230899
74,320.292,1,9.37509,10.368,39.515,70.002,0.0680416,0.266376,0.599063,0.256803,0.249843
75,313.679,1,9.47729,10.3563,40.1792,71.4229,0.0666637,0.270892,0.613498,0.266426,0.224621
76,296.254,1,9.40996,9.87829,40.5368,73.5975,0.062968,0.277155,0.570752,0.250418,0.200907
77,297.317,1,9.43779,9.91711,40.8311,73.9967,0.063178,0.274784,0.5876,0.256971,0.196015
78,306.295,1,9.35798,9.94438,40.7082,74.3961,0.064333,0.284211,0.56888,0.257349,0.223519
79,297.852,1,9.28857,10.0358,40.0716,78.349,0.0623136,0.275806,0.546367,0.259457,0.212423
80,301.815,1,9.32126,10.1502,39.95,80.1826,0.0637453,0.278307,0.55487,0.267472,0.204727
81,297.164,1,9.33543,10.1741,39.4782,80.7092,0.0639691,0.281997,0.572555,0.257329,0.183113
82,301.513,1,9.3464,10.214,39.2653,78.5603,0.0656221,0.282346,0.627899,0.235254,0.166848
83,300.398,1,9.40736,10.7908,39.6718,79.7232,0.0668793,0.270424,0.585947,0.252245,0.149233
84,300.452,1,9.46028,10.944,39.964,80.1303,0.0663332,0.269874,0.60731,0.269192,0.145982
85,295.371,1,9.45823,11.1026,40.6775,80.3463,0.0647113,0.271822,0.609709,0.265131,0.143696
86,298.123,1,9.38818,10.4249,39.8204,80.7279,0.0654074,0.274739,0.581547,0.250421,0.158716
87,293.771,1,9.40545,10.436,40.5862,79.8072,0.0636705,0.277651,0.578902,0.237727,0.175266
88,288.887,1,9.50321,10.4925,40.2663,79.0371,0.0641965,0.267087,0.565213,0.263001,0.156763
89,302.028,1,9.4474,10.739,40.1385,76.9665,0.0661461,0.270006,0.578738,0.254218,0.172326
90,297.071,1,9.43633,10.349,39.941,76.5336,0.0642106,0.266586,0.612752,0.257972,0.167971
91,303.259,1,9.38596,10.1447,40.1432,76.0256,0.0651597,0.2674,0.607803,0.255069,0.185117
92,300.233,1,9.41774,10.2689,40.529,73.9995,0.0648545,0.2604,0.603445,0.271515,0.166651
93,304.811,1,9.42304,10.3485,40.5323,73.6768,0.0669592,0.264786,0.558083,0.256386,0.177899
94,300.264,1,9.442,10.4823,39.8801,70.955,0.0656005,0.267663,0.528077,0.248223,0.191529
95,293.948,1,9.43634,10.2699,40.6753,72.6356,0.0642595,0.270403,0.513063,0.238562,0.187487
96,291.407,1,9.42387,10.5084,40.4329,72.5967,0.0626606,0.264349,0.544337,0.238808,0.190765
97,296.053,1,9.381,10.3842,39.8668,75.0501,0.0641911,0.262506,0.543329,0.25407,0.175629
98,298.043,1,9.43874,10.7001,39.5485,75.345,0.0641204,0.268309,0.566369,0.243908,0.196074
99,303.292,1,9.4303,10.5446,39.9083,72.4709,0.0650348,0.265776,0.55423,0.248471,0.212566
100,308.185,1,9.43942,10.2779,40.5033,72.2445,0.0670888,0.27428,0.597766,0.243019,0.190286
101,306.453,1,9.42696,10.4809,40.1462,71.4595,0.0650199,0.268823,0.599142,0.248748,0.21767
102,302.152,1,9.42191,10.5777,39.7341,73.0651,0.0639623,0.274672,0.622469,0.243924,0.204676
103,302.195,1,9.39516,10.5588,39.4152,76.2619,0.066688,0.273523,0.622218,0.220942,0.183068
104,305.661,1,9.40881,10.8328,38.8941,76.7323,0.0666904,0.274218,0.654632,0.218134,0.186665
105,313.674,1,9.41997,11.1142,39.4263,77.0968,0.0686867,0.276685,0.658284,0.232623,0.187326
106,301.378,1,9.50098,11.4663,38.6778,75.385,0.0664613,0.267555,0.623799,0.223823,0.175389
107,299.917,1,9.476,11.2112,38.6448,74.5714,0.0668468,0.268972,0.631878,0.21958,0.157253
108,298.051,1,9.44642,10.6736,38.9775,74.1686,0.066098,0.258043,0.628854,0.229725,0.156333
109,304.113,1,9.44298,10.6652,39.2143,71.6302,0.0653325,0.261146,0.644664,0.266535,0.171774
110,308.816,1,9.41888,10.8093,38.8446,71.791,0.067931,0.265934,0.693844,0.254406,0.153639
111,305.784,1,9.4484,10.9948,39.4931,70.4925,0.068136,0.272158,0.639844,0.253255,0.142465
112,297.677,1,9.48085,11.0962,38.9435,72.39,0.0673366,0.263005,0.57707,0.243519,0.138265
113,295.975,1,9.4248,11.2895,39.0375,70.0244,0.0659699,0.273868,0.622133,0.241664,0.128872
114,295.904,1,9.41846,10.9291,38.5998,70.1935,0.0641531,0.273205,0.678352,0.259995,0.134654
115,295.218,1,9.48667,11.1777,38.7465,69.5874,0.0652288,0.268817,0.703307,0.259813,0.120438
116,297.923,1,9.47087,10.9046,38.7756,69.6769,0.0657439,0.268815,0.70604,0.266331,0.122478
117,291.245,1,9.48866,10.9637,39.2822,71.8554,0.0653738,0.267687,0.648236,0.264078,0.110766
118,296.394,1,9.49334,11.0172,39.327,71.8422,0.0670096,0.264359,0.660054,0.255585,0.115493
119,295.823,1,9.48017,10.9141,39.7096,72.5011,0.0665481,0.261455,0.622468,0.27065,0.117767
120,293.097,1,9.48858,11.1285,39.1769,70.8059,0.065846,0.26247,0.660634,0.264808,0.110017
121,288.349,1,9.50711,11.4526,37.9637,70.6889,0.0656617,0.273999,0.637051,0.237539,0.106498
122,284.747,1,9.47833,11.5239,38.4096,69.8204,0.0628683,0.27069,0.685174,0.245968,0.111858
123,300.55,1,9.52809,11.722,38.4708,67.8049,0.06652,0.26747,0.715945,0.251294,0.130722
124,290.583,1,9.53918,11.9048,38.3242,66.8135,0.0637737,0.271929,0.679757,0.253881,0.125489
125,286.754,1,9.52345,11.8583,38.3196,67.4071,0.0639018,0.273545,0.67639,0.254652,0.112241
126,291.022,1,9.50284,11.5964,38.2122,67.7113,0.0659561,0.269501,0.69628,0.258305,0.100391
127,300.609,1,9.51141,11.8133,38.1554,69.4093,0.0675556,0.272975,0.717629,0.254204,0.112707
128,300.363,1,9.512,11.6835,38.2024,70.9001,0.06706,0.274725,0.733287,0.248742,0.117853
129,293.671,1,9.53786,11.828,38.7703,70.691,0.0653996,0.274559,0.704798,0.247712,0.116041
130,297.775,1,9.44078,11.4433,38.9856,70.739,0.0676553,0.278163,0.662801,0.239743,0.109215
131,288.226,1,9.4641,11.322,38.8528,71.4694,0.0649143,0.276712,0.670032,0.236802,0.108171
132,283.208,1,9.44445,10.5905,39.2931,71.3938,0.0654137,0.268167,0.630522,0.247583,0.0967513
133,277.483,1,9.4726,10.5265,40.2605,71.1916,0.0640122,0.269084,0.609892,0.252259,0.086537
134,277.654,1,9.51762,10.5349,40.3715,70.5414,0.0641973,0.272357,0.616825,0.241925,0.0895424
135,279.843,1,9.50542,10.4434,40.2918,70.1109,0.0651095,0.267771,0.614131,0.240058,0.0886659
136,287.568,1,9.40473,10.8404,39.1535,70.1019,0.065016,0.270768,0.612029,0.250735,0.104465
137,287.713,1,9.49944,11.0921,39.0641,69.2693,0.0651836,0.267299,0.666714,0.249792,0.102991
138,286.227,1,9.4166,10.3435,38.9608,67.5163,0.0624796,0.27004,0.66857,0.252228,0.120267
139,288.866,1,9.45771,10.3907,39.7225,67.8628,0.0639636,0.268498,0.634402,0.248795,0.124404
140,285.146,1,9.46574,10.3424,39.3976,68.2731,0.0624515,0.269133,0.624204,0.246459,0.132495
