pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4,0,-4,0,All
-2.74028,0.0104167,-3.82351,0.000208333,-2.36201,0.0104167,All
-1.50744,0.0208333,-3.73105,0.000416667,-1.55038,0.0208333,All
-1.49087,0.03125,-3.72871,0.000625,-1.47117,0.03125,All
-1.30755,0.0416667,-3.7257,0.000833333,-1.32091,0.0416667,All
-1.30708,0.0520833,-3.7022,0.00104167,-1.29581,0.0520833,All
-1.23016,0.0625,-3.68928,0.00125,-1.24092,0.0625,All
-1.10287,0.0729167,-3.68667,0.00145833,-1.12962,0.0729167,All
-1.08334,0.0833333,-3.67809,0.00166667,-1.09319,0.0833333,All
-1.05275,0.09375,-3.67733,0.001875,-1.09201,0.09375,All
-1.02844,0.104167,-3.67469,0.00208333,-1.03318,0.104167,All
-1.01692,0.114583,-3.63185,0.00229167,-1.00877,0.114583,All
-0.976185,0.125,-3.62534,0.0025,-0.999837,0.125,All
-0.963273,0.135417,-3.60574,0.00270833,-0.98372,0.135417,All
-0.863535,0.145833,-3.58009,0.00291667,-0.887473,0.145833,All
-0.8256,0.15625,-3.56854,0.003125,-0.822468,0.15625,All
-0.819774,0.166667,-3.56536,0.00333333,-0.821142,0.166667,All
-0.811838,0.177083,-3.56358,0.00354167,-0.790965,0.177083,All
-0.759181,0.1875,-3.56114,0.00375,-0.772567,0.1875,All
-0.75901,0.197917,-3.56084,0.00395833,-0.765036,0.197917,All
-0.75101,0.208333,-3.55743,0.00416667,-0.756597,0.208333,All
-0.741418,0.21875,-3.55651,0.004375,-0.735283,0.21875,All
-0.736098,0.229167,-3.55638,0.00458333,-0.723686,0.229167,All
-0.725137,0.239583,-3.54869,0.00479167,-0.716881,0.239583,All
-0.718718,0.25,-3.54111,0.005,-0.712206,0.25,All
-0.70073,0.260417,-3.53122,0.00520833,-0.700755,0.260417,All
-0.68454,0.270833,-3.52321,0.00541667,-0.685006,0.270833,All
-0.616972,0.28125,-3.52316,0.005625,-0.640559,0.28125,All
-0.609882,0.291667,-3.5146,0.00583333,-0.607291,0.291667,All
