simulations,OFV
500,990.226
1000,989.435
1500,989.181
2000,989.466
2500,989.861
3000,989.798
3500,989.736
4000,989.62
4500,989.743
5000,989.747
5500,989.589
6000,989.663
6500,989.445
7000,989.457
7500,989.572
8000,989.664
8500,989.859
9000,989.627
9500,989.611
10000,989.305
10500,989.11
11000,989.284
11500,989.119
12000,988.996
12500,988.976
13000,988.981
13500,988.899
14000,988.953
14500,988.855
15000,988.862
15500,988.949
16000,988.953
16500,988.964
17000,988.901
17500,988.938
18000,988.824
18500,988.921
19000,988.774
19500,988.735
20000,988.653
20500,988.649
21000,988.511
21500,988.56
22000,988.572
22500,988.495
23000,988.343
23500,988.37
24000,988.359
24500,988.37
25000,988.402
25500,988.405
26000,988.309
26500,988.313
27000,988.348
27500,988.339
28000,988.355
28500,988.349
29000,988.422
29500,988.484
30000,988.551
