simulations,OFV
500,1373.8
1000,1373.44
1500,1373.31
2000,1372.64
2500,1373.97
3000,1374.48
3500,1374.29
4000,1374.39
4500,1374.85
5000,1374.35
5500,1374.54
6000,1374.82
6500,1374.52
7000,1374.12
7500,1374.53
8000,1374.71
8500,1375.02
9000,1374.85
9500,1374.62
10000,1374.15
10500,1374
11000,1374.22
11500,1374.27
12000,1373.61
12500,1372.99
13000,1372.96
13500,1373.07
14000,1373.1
14500,1373.07
15000,1373.17
15500,1373.03
16000,1373.15
16500,1373.14
17000,1373.2
17500,1373.25
18000,1373.18
18500,1373.35
19000,1373.2
19500,1373.16
20000,1373.1
20500,1373.09
21000,1372.84
21500,1372.89
22000,1373.02
22500,1372.86
23000,1372.86
23500,1372.93
24000,1372.94
24500,1372.72
25000,1372.84
25500,1372.92
26000,1372.74
26500,1372.73
27000,1372.7
27500,1372.74
28000,1372.88
28500,1372.91
29000,1373.01
29500,1373.11
30000,1373.19
