iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1231.14,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1221.46,1,9.86721,14.9957,44.1955,74.6659,0.95,0.95,0.285,0.285,0.917422,0.974679,1.23875,0.974679,0.974679,0.974679
3,1211.33,1,9.86412,13.4447,43.406,64.4566,0.9025,0.9025,0.27075,0.27075,0.93612,0.95,1.26578,0.95,0.95,0.95
4,1188.73,1,9.97727,12.3976,45.6651,51.7289,0.857375,0.857375,0.257212,0.257212,0.914986,0.925945,1.29236,0.925945,0.942374,0.925945
5,1163.26,1,9.97617,11.824,48.2556,51.094,0.814506,0.814506,0.244352,0.244352,0.908365,0.9025,1.29189,0.9025,0.918512,0.9025
6,1141,1,9.93096,13.829,42.6527,52.9093,0.773781,0.773781,0.232134,0.232134,0.903434,0.879648,1.28959,0.879648,0.895255,0.879648
7,1131.45,1,9.76801,11.9109,44.2956,50.5618,0.735092,0.735092,0.220528,0.220528,0.910352,0.857375,1.42726,0.857375,0.872587,0.857375
8,1115.49,1,9.96791,13.6126,45.3131,45.0862,0.698337,0.698337,0.209501,0.209501,0.92253,0.835666,1.39112,0.835666,0.850492,0.835666
9,1097.52,1,9.9285,13.2203,45.9352,49.9863,0.66342,0.66342,0.199026,0.199026,0.92263,0.814506,1.3559,0.814506,0.828957,0.814506
10,1067.71,1,10.0495,15.7503,43.7585,43.155,0.630249,0.630249,0.189075,0.189075,0.939891,0.793882,1.32157,0.793882,0.807968,0.793882
11,1059.47,1,9.95802,16.3907,44.0944,42.4083,0.598737,0.598737,0.179621,0.179621,0.917817,0.773781,1.2881,0.773781,0.793614,0.773781
12,1042.56,1,9.90239,15.2698,44.734,37.2997,0.5688,0.5688,0.17064,0.17064,0.907355,0.754188,1.27429,0.754188,0.787079,0.754188
13,1033.47,1,9.94868,13.9044,46.8244,36.3257,0.54036,0.54036,0.162108,0.162108,0.92172,0.735092,1.24203,0.735092,0.89741,0.735092
14,1026.26,1,9.8066,15.966,45.5128,36.3844,0.513342,0.513342,0.154003,0.154003,0.915934,0.716479,1.21058,0.716479,0.915194,0.716479
15,1004.56,1,9.79478,18.5835,47.0284,42.2257,0.487675,0.487675,0.146302,0.146302,0.917065,0.698337,1.17993,0.698337,0.892021,0.698337
16,1004.49,1,9.78224,17.6957,46.1786,43.3331,0.463291,0.463291,0.138987,0.138987,0.916533,0.680655,1.15005,0.680655,0.889247,0.680655
17,990.473,1,9.71495,19.4368,44.7696,46.1896,0.440127,0.461521,0.132038,0.133703,0.905815,0.66342,1.12093,0.66342,0.866731,0.66342
18,979.183,1,9.7017,16.3786,43.9529,42.7402,0.41812,0.355502,0.125436,0.136097,0.9177,0.646622,1.14455,0.646622,0.844785,0.646622
19,971.159,1,9.65563,17.6935,43.205,41.5189,0.397214,0.333279,0.119164,0.14144,0.912893,0.630249,1.15904,0.630249,0.823395,0.630249
