simulations,OFV
500,939.997
1000,940.753
1500,939.394
2000,939.737
2500,940.872
3000,941.056
3500,940.659
4000,940.682
4500,940.974
5000,940.958
5500,940.954
6000,940.939
6500,940.626
7000,940.725
7500,940.71
8000,940.81
8500,940.975
9000,940.517
9500,940.165
10000,940.092
10500,940.033
11000,940.2
11500,940.11
12000,940.019
12500,939.01
13000,938.989
13500,939.013
14000,939.043
14500,938.993
15000,939.011
15500,939.081
16000,939.024
16500,938.834
17000,938.865
17500,938.93
18000,938.908
18500,939.008
19000,938.963
19500,938.936
20000,938.86
20500,938.803
21000,938.705
21500,938.752
22000,938.833
22500,938.868
23000,938.646
23500,938.519
24000,938.538
24500,938.585
25000,938.621
25500,938.574
26000,938.517
26500,938.501
27000,938.505
27500,938.548
28000,938.637
28500,938.637
29000,938.708
29500,938.747
30000,938.783
