simulations,OFV
500,1221.85
1000,1220.95
1500,1220.71
2000,1220.65
2500,1220.73
3000,1221
3500,1221.07
4000,1220.96
4500,1221.18
5000,1221.19
5500,1221.26
6000,1221.15
6500,1221.21
7000,1221.34
7500,1221.44
8000,1221.38
8500,1221.43
9000,1221.3
9500,1221.28
10000,1221.27
10500,1221.23
11000,1221.3
11500,1221.23
12000,1221.22
12500,1221.21
13000,1221.23
13500,1221.3
14000,1221.32
14500,1221.25
15000,1221.28
15500,1221.33
16000,1221.33
16500,1221.26
17000,1221.18
17500,1221.18
18000,1221.11
18500,1221.17
19000,1221.16
19500,1221.11
20000,1221.13
20500,1221.11
21000,1221
21500,1220.95
22000,1220.94
22500,1220.91
23000,1220.87
23500,1220.89
24000,1220.86
24500,1220.87
25000,1220.88
25500,1220.9
26000,1220.88
26500,1220.87
27000,1220.85
27500,1220.84
28000,1220.86
28500,1220.83
29000,1220.83
29500,1220.83
30000,1220.84
