simulations,OFV
500,1054.27
1000,1056.11
1500,1055.05
2000,1052.58
2500,1052.52
3000,1052.4
3500,1052.12
4000,1052.25
4500,1052.48
5000,1052.68
5500,1052.53
6000,1052.83
6500,1052.3
7000,1052.42
7500,1052.25
8000,1052.37
8500,1052.55
9000,1052.28
9500,1052.16
10000,1051.97
10500,1051.82
11000,1051.77
11500,1051.59
12000,1051.18
12500,1051.33
13000,1051.08
13500,1050.93
14000,1050.85
14500,1050.77
15000,1050.8
15500,1050.73
16000,1050.85
16500,1050.71
17000,1050.83
17500,1050.89
18000,1050.55
18500,1050.69
19000,1050.5
19500,1050.33
20000,1050.12
20500,1050.13
21000,1050
21500,1050.07
22000,1050.16
22500,1050.17
23000,1050.02
23500,1049.92
24000,1049.85
24500,1049.85
25000,1049.91
25500,1049.87
26000,1049.83
26500,1049.86
27000,1049.8
27500,1049.84
28000,1049.9
28500,1049.86
29000,1049.97
29500,1050.02
30000,1050.1
