simulations,OFV
500,959.769
1000,961.251
1500,959.679
2000,960.297
2500,961.538
3000,960.807
3500,959.692
4000,959.344
4500,959.757
5000,959.594
5500,959.335
6000,959.635
6500,959.64
7000,959.678
7500,959.772
8000,959.684
8500,959.984
9000,959.74
9500,959.653
10000,959.626
10500,959.531
11000,959.659
11500,959.709
12000,959.554
12500,959.652
13000,959.753
13500,959.783
14000,959.793
14500,959.399
15000,959.367
15500,959.287
16000,959.315
16500,959.207
17000,959.256
17500,959.338
18000,959.388
18500,959.496
19000,959.519
19500,959.489
20000,959.436
20500,959.265
21000,959.092
21500,959.084
22000,959.152
22500,959.09
23000,958.91
23500,958.85
24000,958.834
24500,958.771
25000,958.827
25500,958.811
26000,958.71
26500,958.75
27000,958.701
27500,958.683
28000,958.62
28500,958.594
29000,958.643
29500,958.723
30000,958.781
