iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,694.94,1,5.10855,9.91367,66.2577,51.2921,0.3,1.5,1.5,1.5,1.5
2,669.614,1,8.0712,13.7818,43.9781,100.743,0.24,1.34164,1.34164,1.34164,1.61347
3,636.964,1,8.16173,11.5748,45.3953,87.6001,0.192,1.2,1.4431,1.2,1.7178
4,597.723,1,8.21361,12.0165,44.9864,101.85,0.157848,1.07331,1.29075,1.07331,1.71251
5,575.377,1,7.97575,10.5316,42.2165,100.789,0.14601,0.96,1.15448,0.96,1.64807
6,550.434,1,8.30551,9.30624,42.3443,118.973,0.132483,0.85865,1.23462,0.85865,1.47891
7,515.705,1,8.39691,9.64079,42.6286,118.632,0.116663,0.768,1.1179,0.768,1.50189
8,507.799,1,8.5361,9.77095,43.9538,125.252,0.116086,0.68692,1.06924,0.68692,1.50493
9,493.633,1,8.33051,10.1462,43.0563,126.448,0.111645,0.6144,0.956359,0.6144,1.34605
10,479.374,1,8.29901,11.1132,43.793,122.943,0.106553,0.549536,0.877012,0.549536,1.34689
11,474.779,1,8.29051,11.1883,44.2661,117.81,0.10527,0.49152,0.841525,0.49152,1.40329
12,465.487,1,8.39263,11.402,43.2783,124.923,0.104413,0.479642,0.825519,0.439629,1.28434
13,453.015,1,8.28561,10.6654,43.3924,124.694,0.098831,0.478259,0.766947,0.393216,1.30505
14,443.937,1,8.35534,10.4311,43.539,121.029,0.0966414,0.451035,0.769621,0.351703,1.26111
15,432.12,1,8.4884,10.3955,45.2259,120.717,0.0965069,0.415127,0.758811,0.314573,1.23695
16,434.325,1,8.55367,10.3943,46.1193,118.645,0.0980941,0.415381,0.729777,0.281362,1.21995
17,431.506,1,8.60896,10.1424,46.4021,114.952,0.0989116,0.40934,0.697221,0.251658,1.22529
18,426.986,1,8.64352,9.81746,45.9982,120.484,0.0994297,0.388545,0.690446,0.22509,1.17852
19,416.141,1,8.67268,9.88523,46.3767,121.471,0.0958463,0.368283,0.638726,0.201327,1.20716
20,417.558,1,8.65373,10.3144,47.1171,121.004,0.0969692,0.360411,0.618841,0.182532,1.27445
21,411.073,1,8.59671,10.4602,46.7033,122.451,0.0941776,0.354506,0.58428,0.177201,1.34712
22,410.949,1,8.56561,10.0423,46.4615,130.118,0.0946001,0.360324,0.589736,0.178655,1.27247
23,408.489,1,8.61324,10.0603,47.227,124.188,0.0940164,0.358442,0.610488,0.168603,1.27579
24,413.91,1,8.53851,9.85144,46.4608,136.269,0.095717,0.343674,0.650361,0.172585,1.19754
25,407.954,1,8.62032,9.34293,47.3142,146.707,0.0951726,0.33491,0.678083,0.173129,1.07169
26,407.218,1,8.71755,9.06856,47.7035,155.361,0.0960635,0.323718,0.670568,0.180187,1.00987
27,411.477,1,8.69242,8.57343,48.3577,163.742,0.0981558,0.325994,0.668674,0.183094,0.986639
28,399.513,1,8.66343,8.55628,48.3856,165.272,0.0961884,0.308107,0.615436,0.168097,0.929677
29,400.342,1,8.78269,8.58765,48.0298,159.762,0.0991701,0.299613,0.600287,0.151053,0.927427
30,395.699,1,8.76327,8.77184,47.5149,163.831,0.0976226,0.291563,0.588739,0.146403,0.905625
31,396.85,1,8.93097,9.05334,47.0532,147.49,0.0963289,0.283533,0.590579,0.155623,0.91896
32,392.94,1,9.00154,8.35865,47.1596,136.836,0.0947398,0.289158,0.606048,0.146334,0.937286
33,392.897,1,9.02413,8.57245,47.6012,139.329,0.0957757,0.291877,0.583637,0.144434,0.917217
34,391.967,1,9.07395,9.16911,47.0808,143.581,0.0963922,0.285515,0.539883,0.154732,0.855177
35,389.833,1,9.06361,8.78782,46.9788,147.495,0.0965672,0.290044,0.509459,0.155931,0.814781
36,384.541,1,9.18526,8.84075,46.3373,134.036,0.0936253,0.291827,0.51275,0.158433,0.828671
37,387.435,1,9.27268,8.80227,46.5732,126.096,0.0945055,0.293608,0.588384,0.142561,0.802093
38,391.921,1,9.29886,8.95842,46.5711,125.066,0.0975114,0.281493,0.596808,0.139311,0.82141
39,385.529,1,9.37375,9.24286,46.1309,119.793,0.0939704,0.277968,0.601935,0.138365,0.830496
40,390,1,9.46027,9.29199,46.9543,120.718,0.0971073,0.274032,0.598616,0.140499,0.817041
41,380.728,1,9.48238,9.05722,47.3509,120.484,0.0947882,0.26954,0.59536,0.125986,0.820477
42,380.245,1,9.47775,8.95473,47.4218,120.859,0.0958106,0.267417,0.587396,0.113998,0.835391
43,378.063,1,9.61352,8.94832,47.4845,112.87,0.0937887,0.256522,0.591592,0.125073,0.828373
44,383.934,1,9.62804,9.10075,47.1085,113.647,0.0974229,0.249093,0.577407,0.133263,0.792079
45,388.568,1,9.6029,8.77104,46.8991,112.427,0.101474,0.241315,0.562163,0.130132,0.782261
46,377.463,1,9.5008,8.58221,47.0452,119.452,0.0949923,0.251119,0.542137,0.134523,0.749022
47,378.882,1,9.48665,8.5492,47.5935,118.003,0.0969305,0.25601,0.555773,0.120742,0.755466
48,391.586,1,9.44791,8.33319,48.3653,116.047,0.101257,0.25765,0.580473,0.118736,0.795014
49,391.607,1,9.36837,8.1321,47.836,114.027,0.101432,0.257357,0.574209,0.113404,0.843865
50,386.691,1,9.35697,7.83447,47.7555,118.929,0.100478,0.254668,0.579698,0.111372,0.791692
51,384.484,1,9.38223,7.8734,47.3321,118.15,0.0977199,0.24951,0.62786,0.112973,0.785556
52,384.428,1,9.43692,8.23822,47.9386,124.541,0.0981772,0.239829,0.621914,0.117665,0.797069
53,392.351,1,9.45297,8.36777,47.5936,124.809,0.101365,0.235938,0.671925,0.112969,0.826393
54,388.341,1,9.3856,8.69496,48.0719,122.74,0.0994787,0.230453,0.617751,0.116589,0.907325
55,390.561,1,9.32746,8.66477,47.5644,120.925,0.0976769,0.229381,0.613846,0.131839,0.908314
56,391.26,1,9.2489,8.55447,47.3396,120.562,0.0967292,0.225193,0.578916,0.144344,0.977085
57,396.59,1,9.22557,9.01278,47.1261,130.759,0.101123,0.240311,0.547877,0.138051,0.991504
58,391.045,1,9.16716,8.92632,46.9703,144.81,0.100022,0.238219,0.504572,0.143612,0.927156
59,388.036,1,9.13433,8.65063,46.8672,155.342,0.0964391,0.248665,0.485342,0.154677,0.924267
60,386.221,1,9.11336,8.70756,47.3492,158.98,0.0945213,0.246123,0.543106,0.153269,0.912951
61,383.2,1,9.08157,9.09297,46.9838,159.367,0.0931537,0.253765,0.570763,0.143466,0.908989
62,384.501,1,9.07832,9.21101,46.8428,160.152,0.0931721,0.259543,0.586152,0.141751,0.923403
63,384.724,1,8.9985,8.94044,46.8199,167.884,0.0944186,0.263857,0.581621,0.135586,0.886396
64,389.887,1,9.00381,8.79881,47.3657,161.041,0.0961658,0.267566,0.567647,0.13751,0.914214
65,390.946,1,8.99176,8.47119,47.3364,161.265,0.0986936,0.264793,0.564875,0.123817,0.930299
66,382.295,1,8.98919,8.53126,47.4552,171.262,0.0987474,0.258607,0.532729,0.116744,0.883176
67,382.092,1,8.98574,8.52048,47.2217,166.567,0.0969502,0.251435,0.523297,0.124045,0.859751
68,383.634,1,8.9045,8.3817,47.2009,166.776,0.095735,0.251336,0.549128,0.127061,0.847863
69,383.405,1,8.91058,8.33715,47.1574,165.714,0.09459,0.260521,0.558726,0.132634,0.827056
70,385.534,1,8.99859,8.54123,47.769,168.867,0.0985689,0.254257,0.539132,0.135,0.813368
71,382.993,1,9.08357,8.686,47.578,166.188,0.10138,0.245047,0.514452,0.124122,0.803944
72,388.763,1,9.17134,8.67649,48.5943,156.435,0.102154,0.239899,0.518451,0.124593,0.8102
73,389.076,1,9.17424,8.71408,48.5428,161.035,0.101749,0.242673,0.510386,0.141935,0.743635
74,388.556,1,9.13967,8.61266,48.8728,163.323,0.101606,0.244935,0.534058,0.133607,0.747796
75,379.342,1,9.14351,8.84163,48.1173,159.737,0.0983311,0.239884,0.529066,0.128393,0.71594
76,376.304,1,9.1738,8.99686,46.8509,159.571,0.0976804,0.236312,0.512313,0.126934,0.742313
