iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,641.823,1,10.2275,11.1604,43.2233,60.344,0.3,1,1,1,1
2,611.644,1,8.68017,18.2412,37.5886,67.9906,0.24,0.894427,0.894427,0.894427,0.894427
3,559.926,1,8.83965,18.8502,38.0799,70.0065,0.192,0.8,0.807535,0.8,0.872693
4,537.728,1,8.79491,19.6045,38.6541,72.3317,0.1536,0.715542,0.774592,0.715542,0.838215
5,505.86,1,8.72629,16.8595,37.5239,79.7742,0.129296,0.64,0.719162,0.64,0.749722
6,484.237,1,8.73927,15.9761,36.5971,75.4879,0.116279,0.572433,0.71627,0.572433,0.739566
7,462.14,1,8.79121,16.1341,37.9568,77.6637,0.106765,0.512,0.717859,0.512,0.693266
8,432.84,1,8.73393,16.0249,39.7511,77.3123,0.0923742,0.457947,0.678221,0.46791,0.68731
9,419.424,1,8.80356,14.9452,37.4118,78.1224,0.0874715,0.425743,0.701975,0.452233,0.65564
10,408.832,1,8.78931,15.1157,37.1866,71.809,0.082341,0.41182,0.713293,0.432904,0.667802
11,402.421,1,8.85133,14.644,37.9975,71.321,0.0815227,0.406747,0.684794,0.416281,0.647701
12,382.549,1,8.87516,14.2788,37.8471,68.2425,0.074214,0.401921,0.663634,0.394614,0.644396
13,385.473,1,8.84736,14.9002,37.6305,69.3239,0.0749627,0.41474,0.638543,0.406077,0.647865
14,375.937,1,8.80793,15.1528,37.9021,71.0928,0.0715202,0.410303,0.665138,0.380331,0.629987
15,376.215,1,8.85314,15.6618,38.2417,72.9372,0.0716282,0.411325,0.685909,0.379866,0.628384
16,369.255,1,8.91018,15.8808,37.5405,68.5753,0.0703855,0.398106,0.64369,0.367337,0.610338
17,364.313,1,8.90859,16.3452,37.1956,67.6167,0.0683949,0.405842,0.671507,0.359269,0.600125
18,355.451,1,8.94394,16.6832,37.2279,62.7325,0.0651359,0.39627,0.684998,0.346277,0.625622
19,352.485,1,8.94105,16.5021,36.8985,62.3268,0.0648499,0.387834,0.671185,0.327605,0.635849
20,354.067,1,8.94975,16.3936,36.7157,62.3285,0.0649695,0.388617,0.685003,0.334394,0.641343
21,347.207,1,8.98522,17.514,37.2238,59.555,0.064212,0.38917,0.702002,0.303302,0.585149
22,336.009,1,9.00792,17.3105,37.1102,60.0341,0.0613273,0.38741,0.661841,0.317988,0.532281
23,343.372,1,9.03034,17.1606,37.0366,60.4822,0.0635054,0.387685,0.65539,0.327371,0.551292
24,337.611,1,9.05314,17.112,37.6964,59.081,0.0618768,0.377724,0.641321,0.308755,0.581598
25,338.944,1,9.08077,16.4725,37.1505,58.056,0.0622208,0.373807,0.62585,0.3248,0.573205
26,335.235,1,9.0362,16.3419,37.4595,58.6063,0.061196,0.378543,0.602247,0.321222,0.573639
27,339.709,1,9.08629,16.7363,36.8699,57.5616,0.062561,0.365244,0.645345,0.326538,0.556093
28,334.8,1,9.12366,16.9902,36.3694,54.9046,0.0606487,0.364955,0.612683,0.331808,0.606667
29,342.5,1,9.08121,16.5783,36.8243,54.4747,0.06372,0.37366,0.586798,0.324869,0.59688
30,341.493,1,9.0826,16.3314,37.3394,57.1811,0.0641174,0.37722,0.553435,0.311268,0.602112
31,344.15,1,9.07337,16.3527,37.3075,57.9013,0.0633566,0.378531,0.618502,0.337756,0.609493
32,335.078,1,9.09887,16.2155,37.2751,54.736,0.061956,0.370775,0.553205,0.354125,0.547367
33,331.202,1,9.14294,16.4255,36.6919,55.9562,0.0606627,0.360599,0.577699,0.350642,0.541281
34,332.352,1,9.13527,17.191,37.0051,55.1902,0.0619964,0.364997,0.567577,0.337088,0.503792
35,326.999,1,9.15221,16.2424,37.1357,54.5947,0.0597214,0.362176,0.573734,0.346239,0.529132
36,330.799,1,9.13919,17.0892,38.0819,55.9306,0.0608038,0.366245,0.565675,0.35021,0.525051
37,336.608,1,9.06178,16.4271,37.1213,57.0682,0.0615452,0.362077,0.584983,0.358979,0.551453
38,339.431,1,9.09356,16.4445,35.9629,55.3531,0.0625585,0.364127,0.591635,0.364049,0.545363
39,339.029,1,9.05627,16.0685,36.7412,56.4085,0.0625775,0.370496,0.607179,0.353177,0.53237
40,336.709,1,9.0618,16.7969,37.1136,55.3928,0.0617386,0.366687,0.622707,0.355278,0.50187
41,346.251,1,9.1367,17.284,37.0066,56.3073,0.0643477,0.374622,0.66463,0.356529,0.525869
42,337.709,1,9.16382,16.8102,36.2719,57.2243,0.0618908,0.366957,0.739167,0.32909,0.496528
43,330.011,1,9.23286,17.4836,36.1335,56.0725,0.0609106,0.357805,0.684315,0.334041,0.463712
44,330.52,1,9.16967,17.1584,35.7503,56.0125,0.0615095,0.359451,0.627033,0.332897,0.465873
45,338.275,1,9.1431,16.0806,36.0864,57.5973,0.0618682,0.358571,0.687492,0.363065,0.493847
46,343.157,1,9.16719,15.5763,36.1594,54.7225,0.0643669,0.351138,0.697337,0.362392,0.459287
47,338.757,1,9.14944,16.2288,36.0922,53.236,0.0623409,0.351697,0.699602,0.356728,0.480948
48,338.395,1,9.16557,16.3587,36.6039,53.0047,0.0637202,0.362526,0.642305,0.337053,0.468771
49,334.087,1,9.17803,17.3914,36.2506,53.068,0.0633617,0.360954,0.61239,0.35101,0.419281
50,339.05,1,9.18567,17.6405,36.8054,52.5571,0.064351,0.357732,0.618334,0.35955,0.441029
51,338.1,1,9.1469,15.3994,37.6745,54.1415,0.0655652,0.359355,0.594696,0.329653,0.423328
52,336.39,1,9.06795,14.9765,36.9003,55.4573,0.0641766,0.356456,0.586195,0.351223,0.416449
53,340.348,1,9.09962,15.0242,37.788,56.4251,0.0657673,0.355446,0.600717,0.317134,0.456341
54,339.629,1,9.07131,14.9046,38.0927,53.3992,0.065571,0.36636,0.651245,0.302662,0.422027
55,338.108,1,9.11143,15.1001,38.6923,53.4405,0.0652457,0.362385,0.620555,0.296448,0.463319
56,338.496,1,9.11425,14.9043,38.2034,54.607,0.0640169,0.359817,0.661956,0.324614,0.449381
57,330.682,1,9.13923,14.3787,37.8452,54.7196,0.0612301,0.350878,0.592072,0.350659,0.49841
58,325.061,1,9.03876,14.7308,37.7071,54.7907,0.0599474,0.354307,0.583589,0.313639,0.508163
59,321.188,1,9.05525,14.4792,38.1773,56.9261,0.0589808,0.352932,0.558067,0.311882,0.509276
60,326.917,1,9.09196,14.843,38.0449,54.2315,0.0603676,0.348331,0.557562,0.328387,0.526562
61,327.513,1,9.12828,14.4399,38.46,53.834,0.0608347,0.355016,0.55752,0.331486,0.512592
62,329.393,1,9.10473,14.0987,38.7323,51.4508,0.0617835,0.353269,0.541041,0.331006,0.499505
63,330.025,1,9.1308,13.7981,39.1305,48.9483,0.0626412,0.355011,0.513127,0.344622,0.472551
64,329.474,1,9.1397,13.5888,39.6277,51.0088,0.0633322,0.354226,0.482305,0.351187,0.45776
65,332.682,1,9.1523,13.9598,39.2271,52.9566,0.0630109,0.359713,0.499995,0.380955,0.47194
66,324.542,1,9.18526,14.1661,39.1602,54.7157,0.0618651,0.35423,0.482172,0.363907,0.445541
67,329.549,1,9.14452,13.553,39.8104,54.3372,0.0638925,0.358156,0.518379,0.332465,0.433802
68,330.784,1,9.11397,13.6958,39.8803,55.3784,0.0630621,0.363152,0.548566,0.330767,0.453717
69,324.921,1,9.10645,14.1895,38.8325,58.9644,0.0611854,0.368502,0.582299,0.339293,0.405817
70,329.924,1,9.12574,14.6889,39.5326,58.3543,0.06422,0.361173,0.606423,0.303473,0.387099
71,330.095,1,9.12321,14.1057,39.159,59.4969,0.0648591,0.37076,0.551195,0.315772,0.383456
72,329.134,1,9.16065,13.4035,40.0786,54.5791,0.0650042,0.363306,0.572181,0.307473,0.368733
73,334.615,1,9.14666,13.7684,39.9414,51.5574,0.0665636,0.355486,0.54701,0.331195,0.362474
74,337.18,1,9.16684,14.4353,38.8324,50.6178,0.0668545,0.366805,0.573473,0.328827,0.367501
75,329.449,1,9.18192,14.8757,38.8015,52.0946,0.0641123,0.362331,0.62256,0.335939,0.340858
76,326.278,1,9.18459,14.4424,38.3958,54.7361,0.0628074,0.362383,0.588809,0.332531,0.372472
77,323.486,1,9.16965,13.8091,38.9151,54.1373,0.0620772,0.361038,0.602583,0.330589,0.362187
78,325.022,1,9.14902,13.988,39.5795,55.9962,0.0626573,0.366458,0.623111,0.328711,0.337723
79,327.28,1,9.12768,14.4536,38.1281,57.6075,0.0623385,0.360834,0.591628,0.344813,0.377884
80,328.021,1,9.09592,14.8741,37.9728,60.2444,0.0612375,0.365432,0.694148,0.336147,0.378667
81,329.537,1,9.09105,14.6739,37.9009,60.319,0.062534,0.371371,0.717852,0.306848,0.371712
82,334.872,1,9.06738,14.7993,36.9812,58.1172,0.0634588,0.366948,0.710557,0.3168,0.390752
83,343.462,1,9.04247,15.1368,37.3052,58.2188,0.0671543,0.364842,0.700529,0.307311,0.376251
84,333.138,1,9.11167,15.4359,37.4966,55.679,0.0638106,0.359953,0.689586,0.30103,0.398656
85,335.965,1,9.12818,15.6137,38.509,58.8674,0.0653781,0.366164,0.684223,0.291135,0.389452
86,328.624,1,9.07963,15.4758,37.4156,59.2233,0.0616871,0.369721,0.73367,0.295195,0.390846
