parameter,value,se_sa,rse_sa
Cl_pop,5.23987253885155,0.340598657610611,6.50013249530803
beta_Cl_logtCLCRMLMIN,0.623248928558271,0.251543033557641,40.359962453449
V1_pop,20.0678628086944,12.1534549599932,60.5617801748558
Q_pop,6.20661880888394,9.29236182706829,149.716973334459
V2_pop,29.366931754092,17.5160927656616,59.6456344582913
omega_Cl,0.21362886349539,0.0424194257082621,19.8565985018112
omega_V1,0.273398550821547,0.371005701607343,135.701414836506
omega_Q,0.808473730184304,0.921704428360339,114.005488854934
omega_V2,0.235613007793193,0.209678583664913,88.9927876346099
corr_V2_V1,0.998255173254692,0.00716557114783081,0.717809568115567
a1,0.305397172355927,0.0289778944148127,9.48859290060492
a2,0.0626637343072494,0.0352227358702333,56.2091236017489
