parameter,value,se_sa,rse_sa
Cl_pop,5.16785537350122,0.350864303807125,6.78935996557146
V1_pop,20.452869904964,1.78433427453298,8.72412665226954
Q_pop,6.17994708313575,1.40400011118155,22.7186429316341
V2_pop,23.5328183400519,3.13955933805928,13.3411956557532
omega_Cl,0.252541361389555,0.0489316839587004,19.3757108496858
omega_V1,0.282924279208491,0.0696951872713407,24.6338658054798
omega_Q,0.63208853410945,0.15560879485634,24.618196100579
omega_V2,0.349381070807641,0.0916614215083536,26.235371394468
corr_V2_V1,0.998726809487193,0.00300150323797641,0.300532959510475
a1,0.303115771897282,0.0229351380769594,7.56646146566451
a2,0.062355533971016,0.00622011815751355,9.9752463997899
